회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,쭈피처,영업레버리지,재무레버리지,영업투자현금비율,영업재무현금비율,도입기,성숙기,성장기,쇠퇴기,부실판단
(주)삼성파워텍,91188,2022,7.57,8.68,5.85,8.43,40.99,30.86,338.73,276.8,67.36,-37.23,8.2,25.86,22.79,13.58,3.88,4.55,1.63,1.44,1.96,3.09,-0.212588699908885,13.785795589880149,13.79,169.32,-5.29,-27.1,-9.72,1752.26,14.09,26.61,20.32,22.39,65.07,0.6931296069020741,21.93,5.0,0.98,0.85,0.74,0.91,3.91,16.0,0.2267728536948096,12.594296828211071,0.3615116164409402,1.1827497698892548,-0.6652310487489876,1,0,0,0,0.0
삼정샘물주식회사,85632,2022,5.85,9.86,4.65,8.31,51.42,49.35,389.08,291.77,47.17,-28.98,39.09,30.68,20.45,7.7,1.61,2.76,3.2,3.15,5.41,2.95,-0.0747316267172021,8.607880493844242,8.61,31.54,0.83,11.6,0.48,2605.63,11.96,18.29,21.36,12.92,87.28,0.5598079704373924,12.84,2.16,0.86,0.58,0.58,0.81,2.07,25.0,0.178136480979614,4.292260098504256,2.1942676112054835,1.991025622738576,-0.5554610268689363,1,0,0,0,0.0
(주)세광프로텍스,73892,2022,11.17,19.69,7.12,6.22,124.78,118.69,176.12,114.01,36.18,10.23,26.49,51.52,36.22,-7.47,-2.62,-2.46,-3.18,-3.3,-3.1,0.88,-0.1364954865349567,-12.815332639324076,-12.82,-19.71,-4.05,-21.88,-0.62,462.98,4.28,10.23,3.74,-65.76,20.76,1.1444020123001395,3.54,2.03,2.73,1.07,1.07,2.31,1.98,16.0,0.0915112366908758,-1.956156998508848,1.260005255551176,0.7272805636910895,-1.8580726231653129,1,0,0,0,0.0
(주)에니켐텍,91666,2022,-1.21,-2.04,-0.97,-1.44,82.61,15.44,414.03,322.28,47.73,-10.9,0.17,51.8,19.45,7.31,1.17,1.49,2.37,2.29,3.01,2.45,-0.0133491945272446,29.395227616896864,29.4,49.43,13.1,98.41,15.98,2489.75,12.88,27.07,19.09,7.81,60.79,0.6747431882014733,7.47,6.42,1.52,0.79,0.76,1.49,1.56,18.0,0.1544829647638036,6.13672095116435,2.0100092250922508,0.5859150078144278,-0.3717702424508168,1,0,0,0,0.0
고려디자인(주),67198,2022,-10.37,-19.26,-9.89,-9.46,54.48,52.75,2054.88,1574.23,51.34,-33.25,23.36,39.8,4.64,-170.32399999999998,-24.25,-19.78,-21.68,-22.38,-19.33,1.56,-2.959626589778916,24.18940338967923,24.19,46.63,12.78,-9.9,-1.46,1963.37,13.31,26.76,12.73,-155.31,-75.92,1.045334507818139,16.9,3.21,2.09,1.23,1.16,1.84,3.12,24.0,0.3584470632920062,-0.8547609554532604,0.9771346942416316,0.3315388701965645,-0.1246053662483784,1,0,0,0,0.0
주식회사씨엘,90695,2022,-2.68,-2.78,-2.04,-53.39,22.89,3.26,317.47,158.37,73.47,-29.25,2.2,8.68,23.95,-34.51,-8.6,-115.96,-1.65,-1.66,-37.74,71.61,-0.505521061502255,0.0,35.58,5.16,39.41,-71.03,18.97,294.68,1.51,3.23,39.58,-292.97,-7.28,0.0,0.0,3.74,0.09,0.07,0.04,0.05,0.45,5.0,1.3773923228079412,-2.649762434380283,0.3254500239186511,58.9381867205932,-0.837027456784356,1,0,0,0,0.0
에스에이치종합건설주식회사,87124,2020,95.35,105.51,35.04,120.16,1073.27,388.4,58.09,13.98,33.21,86.07,6.84,94.92,63.26,7.36,5.18,15.69,5.18,5.16,15.85,1.37,-0.4878377943269756,26.201606616880586,26.2,27.55,5.4,-79.26,677.19,1622.31,8.55,1932.22,29.33,53.49,71.18,0.2915875298344452,12.55,0.77,116.75,0.33,0.33,5.89,0.34,8.0,0.1478128685501242,1.9322885549449296,0.8306168873601448,10.58433308717516,-1.350150039259256,1,0,0,0,0.0
주식회사파라,49895,2022,1.76,2.51,1.12,1.36,67.6,23.47,175.32,153.73,44.8,-18.09,1.77,37.75,36.32,3.54,1.32,1.53,1.97,1.96,2.31,2.01,0.0124421150733411,5.701628407108893,5.7,15.98,0.31,12.5,-0.64,4999.7,13.3,22.81,16.1,9.51,80.21,0.8261155417988585,9.46,6.88,1.36,0.86,0.85,1.33,2.35,25.0,0.1154576532711153,5.988629215859816,1.4184486199361634,0.1406563510223192,-0.1337710543417453,1,0,0,0,0.0
주식회사우정티.알.비,72608,2022,-0.5,-0.53,-0.3,-0.48,81.64,59.35,146.79,78.41,55.61,-5.83,4.74,25.94,40.52,0.98,0.41,0.64,1.88,1.7,2.69,2.33,0.0035583923761008,0.0,3.26,17.19,-0.87,14.82,-1.3,1884.6,11.38,16.37,18.32,3.48,39.03,0.0,5.7,3.41,0.89,0.65,0.63,0.84,2.58,19.0,0.1893234581475531,8.035862258296397,4.205076404289577,0.8010816654193292,-0.302787539424359,1,0,0,0,0.0
(주)파인인포메이션,94495,2022,6.16,11.49,4.79,0.43,119.67,54.68,348.46,337.72,41.67,14.82,12.24,90.12,22.3,12.06,2.89,0.24,4.95,4.79,0.41,0.09,-0.043075680056471,14.066183714345886,14.07,13.18,22.87,-13.49,-66.8089,2477.05,34.75,28962.33999999976,3.13,7.53,19.37,6.776834697566326,61.89,29.713299999999897,2463.009699999988,7.264199999999978,6.567599999999984,123.97,13.09,17.0,0.0450780631134999,12.129668903914768,1.5009807363715095,8.36701087173482,-1.4627548824603644,1,0,0,0,0.0
에즈라코리아주식회사,43840,2022,3.42,21.75,2.83,1.42,110.89,36.58,485.33,397.57,13.03,7.4,4.45,75.32,17.08,11.8,1.92,0.96,2.16,2.15,1.07,0.08,0.1818947643608437,1.4776102992297302,1.48,1.7,0.79,16.32,-19.42,6204.42,53.91,315.48,27.1,3.53,23.82,1.9892629499830303,10.51,6.64,10.39,2.01,2.0,8.09,2.66,27.0,0.5814812562919602,55.2802203402961,1.1196802439714757,1.1166997996886567,-0.9445976,1,0,0,0,0.0
주식회사유성오토모티브,62125,2022,-0.84,-1.06,-0.56,-1.63,106.88,96.43,207.21,123.68,53.09,2.77,7.44,43.03,32.55,-61.54,-31.56,-83.5,-2.91,-3.8,-11.98,1.7,-0.5527641887877989,0.0,-15.69,-16.93,-14.73,-1.21,12.68,-3865.6948,-18.81,-44.0,-54.28,0.0,0.0,0.0,7.24,0.8,0.74,0.38,0.32,0.56,0.73,14.0,0.3166588440286815,-1.6425925636171137,0.143499105025062,0.2173215963847938,-0.2478266666666666,1,0,0,0,0.0
산수음료(주),41411,2022,-3.53,-4.22,-2.74,-3.18,42.19,24.06,345.31,186.77,64.87,-24.24,2.42,17.7,22.46,-55.98,-20.98,-20.28,-17.29,-17.32,-19.83,1.61,-0.5805600396212273,3.018731175568975,3.02,1.55,3.34,-5.02,-0.7,422.98,2.29,3.34,2.66,-763.41,-314.3,0.8606669258284324,10.67,7.95,1.13,1.03,0.87,1.06,4.9,39.0,0.510866983126749,-1.57566116152634,0.9779196828813204,1.112384738260968,-0.5256478325698912,1,0,0,0,0.0
(주)다산하이젠,98166,2022,-2.17,-2.46,-1.85,-2.21,72.67,27.19,582.16,335.83,75.18,-13.45,4.6,35.78,14.66,0.16,0.03,0.03,1.08,1.08,1.28,2.98,0.0395489083730104,2.023220806142583,2.02,12.11,-2.85,47.38,-10.67,2641.76,12.59,41.62,15.04,0.18,53.94,0.8370008352702004,9.85,5.97,2.61,1.27,0.85,1.28,2.47,13.0,0.0909926172821019,8.128503182582554,8.127796106297357,7.318217067332007,-1.3488340298600214,1,0,0,0,0.0
에이치피엠(주),88187,2022,-1.48,-2.46,-1.19,-0.99,40.8,25.36,403.51,329.39,48.14,-38.73,2.77,26.69,19.86,22.76,4.19,3.39,6.12,6.06,4.99,1.39,-2.959626589778916,3.248625708821383,3.25,-1.18,4.96,-9.25,13.79,2011.3,17.87,25.05,14.95,22.71,87.72,1.195573204058425,9.51,6.94,1.78,1.23,1.21,1.67,4.45,17.0,0.0310585980670246,1.6222561080029845,1.398665353125319,0.6342960127044209,-0.4364046214322552,1,0,0,0,0.0
주식회사테크윈에너지,84699,2020,-0.51,-0.51,-0.31,-4.23,50.03,37.48,161.22,58.95,60.95,-11.28,32.89,11.29,38.28,-12.59,-5.3,-59.93,-1.81,-2.21,-28.66,13.76,-0.0992544555975844,8.20078029484313,8.2,102.07,2.16,-85.3,2.25,467.62,1.09,1.24,14.76,-405.95,50.86,0.0740997861065945,23.06,1.39,0.08,0.09,0.08,0.08,0.88,10.0,0.2852770526513845,0.0045681666967759,0.4782242460415502,0.0629985253228477,-0.0300570217595553,1,0,0,0,0.0
게임피아(주),51919,2022,0.68,1.73,0.44,0.16,111.17,87.86,178.01,137.86,25.34,5.54,16.23,55.12,35.97,2.7,1.04,0.35,2.14,2.09,0.74,0.26,-0.1523527861560834,7.138187213823915,7.14,-7.67,33.43,4.41,40.53,2946.37,8.98,24.46,3.29,10.68,28.88,2.727504994258581,8.98,6.01,7.85,2.95,2.82,6.95,4.75,22.0,0.071826752401753,10.69110524164292,1.867018700011265,0.1416645130984987,-0.4521462046410565,1,0,0,0,0.0
후지라이테크(주),48771,2022,-12.39,-16.84,-7.84,-9.08,162.51,80.9,172.31,84.03,46.54,19.29,21.17,50.15,36.72,-7.48,-3.03,-3.31,-2.74,-2.77,-3.05,1.28,-0.0369412066238427,11.54035112662556,11.54,27.4,-0.87,-6.93,-3.32,2165.99,13.35,36.27,15.46,-21.38,24.39,0.8634271153026848,9.22,3.63,2.28,0.92,0.91,1.72,1.93,24.0,0.2431262957206782,-6.981572576581728,1.4138722845895904,0.9647770234242125,-0.7554636363636363,1,0,0,0,0.0
동원설비(주),83285,2022,167.97069999999997,0.0,13.07,8.94,1408.57,1406.66,6.88,6.88,0.0,84.23,296.25,90.67,90.74259999999994,11.9,12.05,7.17,14.15,13.33,8.73,-0.53,-0.3355453684041644,9.292242173619774,9.29,11.01,-5.01,-31.28,-16.64,3080.14,17.75,7091.32,12.14,59.09,80.3,1.462116275980777,5.65,1.7,531.15,1.68,1.53,15.26,1.7,27.0,0.0559423766479724,1.6408927089475884,0.9432718779387512,0.3669764916477397,-24.58868,1,0,0,0,0.0
(주)신성이엔티,90678,2022,-8.16,-9.14,-6.2,-10.63,59.89,34.92,316.62,181.39,67.89,-17.46,4.49,26.08,24.0,-3.72,-0.99,-1.56,2.31,2.29,3.66,3.3,0.1156513064526926,16.12881098756162,16.13,105.95,0.65,82.23,0.99,1782.16,6.05,8.48,10.37,-15.08,59.93,0.5833083997577471,7.59,5.33,0.82,0.64,0.63,0.79,3.01,34.0,0.1786413241106673,5.885490731285213,-2.3387299579628733,2.8930249931337544,-0.8798205729677393,1,0,0,0,0.0
(주)에스텍,79969,2018,7.05,9.13,5.61,9.64,44.45,39.65,390.51,243.53,61.46,-27.58,5.39,22.07,20.39,-29.44,-8.07,-9.07,-5.33,-5.41,-7.7,3.2,-1.0152795492753564,52.12071188975828,52.12,-34.5,143.19,-14.58,157.4,1537.96,4.31,10.38,7.4,-122.58,-34.67,0.5817402058636871,5.17,2.98,1.13,0.89,0.7,1.06,2.09,12.0,0.2145690862025875,-1.7851390369053437,0.8491089860964065,0.1648623459144717,-0.1673838659082053,1,0,0,0,0.0
주식회사남부종합건설,78279,2022,4.28,5.33,2.35,10.39,409.88,409.88,121.58,21.95,44.11,30.69,13.84,40.59,45.13,6.6,2.98,12.75,4.23,3.99,17.35,7.69,0.014109306205292,3.4749049368040072,3.47,11.48,-1.37,9.65,-1.29,1779.81,8.68,15.07,38.41,33.18,67.44,0.2260676030140434,1.12,0.59,0.39,0.23,0.23,0.38,0.59,23.0,0.2311672778566224,2.3326490520215537,1.3609699600901486,0.9743265772402684,-1.8556985576775225,1,0,0,0,0.0
주식회사아람북스,97233,2022,3.9,8.0,2.66,2.45,61.93,17.45,215.38,209.21,33.3,-25.25,1.06,41.08,31.71,-38.11,-14.77,-13.72,-14.35,-14.73,-13.69,0.33,-0.5972542074806553,0.0,-2.2,-19.95,15.7,-32.79,38.7,-139.7,-0.88,-1.88,-0.81,0.0,0.0,0.0,10.29,5.86,2.7,1.08,1.08,1.98,2.35,17.0,0.4751164493163917,-2.470214155319417,1.0149694591823086,0.9789802483865148,-0.5506807407407407,1,0,0,0,0.0
인포트러스트(주),46398,2022,37.57,50.76,23.76,10.19,77.74,60.0,172.17,129.09,46.82,-10.56,0.29,36.87,36.74,-39.08,-18.41,-7.65,-11.54,-11.77,-5.08,0.53,-0.8639799176013025,-1.1351817531559794,-1.14,-15.47,9.73,-17.82,17.72,1757.28,12.9,25.42,5.53,-138.37,52.98,2.3313893289955794,15.19,7.17,4.97,2.41,2.32,3.86,5.79,23.0,0.1094413301035801,-1.1556960078773455,0.8886037184438362,0.1431951390593002,-0.124345995261088,1,0,0,0,0.0
해동건설주식회사,41924,2022,-1.73,-4.99,-0.8,-0.74,134.17,134.17,85.55,76.15,15.97,14.02,5.49,55.06,53.89,1.65,1.63,0.82,3.06,0.62,0.55,-1.69,-0.0386047602515299,11.828846934596644,11.83,17.13,5.95,15.3,-6.65,2264.59,3.45,226.91,3.18,25.65,-18.62,1.0829025875568388,6.78,2.12,68.87,2.0,1.14,2.48,2.12,37.0,0.0527646046804567,10.680318974826866,0.6661933403502386,14.481931757531886,-1.259016666666667,1,0,0,0,0.0
(주)씽크론,65051,2022,-3.79,-5.27,-1.77,-3.31,72.05,53.68,87.33,68.84,33.56,-10.27,7.21,26.48,53.38,-15.33,-8.78,-16.58,-6.06,-6.24,-11.89,1.99,-0.1932074405344616,-3.5708588388133835,-3.57,-11.35,-0.43,-2.39,-1.62,1506.54,6.71,15.25,12.56,-132.03,-45.77,0.5344688665981151,6.69,2.6,1.2,0.53,0.52,0.73,1.9,24.0,0.3772213701574228,-2.172097674747828,0.7173821891609805,1.353521805179888,-0.8190627802690583,1,0,0,0,0.0
주식회사헷세드,97899,2022,-0.91,-1.06,-0.73,-2.0,20.14,6.2,402.78,370.87,68.54,-58.91,4.41,14.85,19.89,-23.88,-6.05,-14.82,-3.11,-3.11,-8.25,5.82,-0.4811613606607626,7.706169107474045,7.71,17.54,6.16,-44.02,4.87,5054.4,17.57,25.87,48.25,-30.71,42.76,0.3640320943061133,43.83,6.63,0.52,0.41,0.38,0.44,2.65,11.0,0.6996063124806018,-7.484145618568637,0.5564918443227892,0.6314531647879497,-0.4094301595155374,1,0,0,0,0.0
(주)디케이에셋,63841,2022,-0.57,-0.62,-0.56,-13.79,14.07,14.07,6284.71,5787.28,89.89,-76.0748,0.7,12.75,1.57,-78.92,-2.24,-50.34,2.5,2.5,45.13679999999981,107.03,-0.5667845645609169,17.196476807139774,17.2,452.6923999999996,3.12,0.25,-0.88,1076.18,3.72,4.44,91.67,-54.92,92.53,0.0405594182349971,0.0,0.6,0.05,0.04,0.04,0.05,0.6,13.0,0.4293896722413269,1.7525094646077413,-1.1334339530696915,0.0758265518241678,-0.0707478713560078,1,0,0,0,0.0
대지금속주식회사,13804,2022,-8.86,-10.92,-4.84,-5.37,323.35,80.55,120.63,44.02,44.36,44.56,2.28,64.51,45.32,0.29,0.13,0.14,2.15,2.12,2.31,1.87,-0.0566558704225998,3.34928653393084,3.35,8.66,-5.08,-15.33,-4.53,5584.45,11.18,43.51,12.4,1.17,48.66,0.9019866955938384,8.2,4.94,3.39,0.92,0.92,2.48,1.46,34.0,0.0963746680837129,5.169881537183495,12.293592604399109,3.5014644251833507,-0.7160985721613672,1,0,0,0,0.0
(주)메이머스트,96231,2022,-7.23,-19.01,-4.89,-5.7,159.68,119.08,209.24,141.19,25.72,27.25,39.46,72.91,32.34,-13.93,-3.61,-3.09,-5.09,-5.11,-4.4,0.7,-0.4392142449360107,110.57346906154528,110.57,68.97,524.16,7.48,2281.445299999988,2057.83,5.78,24.83,6.74,-45.89,-29.74,0.8580391700486549,2.97,2.07,7.28,1.17,1.16,5.46,1.48,8.0,0.1238338397860396,-1.8175732080476537,1.2650801950116584,0.2890546855473132,-0.1474288028914685,1,0,0,0,0.0
주식회사벤틀리호텔,91546,2022,-2.56,-2.66,-2.55,-18.45,134.71,134.71,10903.007599999995,1266.39,93.4399,2.06,94.84,7.98,0.47,0.0,-5.14,-36.3,-0.9,-0.9,-6.37,29.72,1.8056245464237564,5.292523879149231,5.29,452.6923999999996,-1.76,20.34,-1.76,1052.36,7.64,8.33,55.32,-65.62,22.1,0.1381350165682544,31.39,2.97,0.15,0.14,0.14,0.15,2.97,6.0,1.0636870045768971,-15.701660833388363,0.1754301618700348,1.0619120916709424,-0.2557755608840457,1,0,0,0,0.0
(주)브이샘,40624,2022,2.67,6.72,0.83,0.51,173.22,121.02,45.03,45.03,12.33,22.73,15.24,53.79,68.95,-4.13,-3.06,-1.78,-4.47,-4.53,-2.65,0.11,-0.0529446630505874,9.381837461897453,9.38,17.16,1.54,10.83,-4.87,869.2,4.29,13.56,2.62,-68.03,12.82,1.634459833674761,5.23,4.38,5.0,1.72,1.71,3.56,3.28,22.0,0.115927849658609,-3.3712120177534994,1.208079158262907,2.781229667945888,-0.7812260726072607,1,0,0,0,0.0
디앤이(주),94059,2022,6.98,30.74,3.44,0.62,158.7,143.05,97.44,97.01,11.21,28.84,23.3,77.98,50.65,12.35,7.06,1.05,13.97,13.55,2.17,0.13,0.1019539992863801,26.38468626586467,26.38,35.5,2.07,5.79,-30.43,4627.56,43.21,642.18,7.74,13.63,29.37,5.584383499068377,14.59,9.23,68.1,6.69,6.24,25.62,8.24,33.0,0.0856850605503326,4.943361670069281,1.5104722539610216,0.7519749835418038,-0.998688524590164,1,0,0,0,0.0
(주)아이엠티,81158,2022,1.99,2.48,1.55,1.82,86.49,86.49,345.7,235.52,62.2,-7.14,2.22,45.71,22.44,-7.26,-1.98,-2.0,0.44,0.32,0.37,2.74,-0.0830095900647028,2.148752267140102,2.15,2.51,1.84,-6.01,-2.57,1362.14,8.94,23.5,10.5,-19.06,22.46,0.8513481422158639,2.59,1.89,2.21,0.99,0.86,1.58,1.89,24.0,0.1383595085950859,38.57937255394403,-0.1897178115805648,9.894596782596846,-2.475648422787902,1,0,0,0,0.0
(주)서진엘씨코리아,50012,2014,3.13,5.09,2.82,4.98,90.04,80.73,913.4,497.09,55.47,-4.88,1.76,44.17,9.87,-67.36,-12.21,-17.68,-9.48,-9.49,-15.83,4.71,-0.8477569715105697,12.355522560076878,12.36,-12.67,45.3,-43.0,73.05,502.94,2.29,5.35,4.03,-438.43,-82.98,0.5668168948985435,1.47,1.33,1.68,0.69,0.6,1.2,1.2,25.0,0.146702376515802,0.0731131788664683,0.8950425325519032,0.0276616466537251,-0.0296995441668051,1,0,0,0,0.0
(주)에이스지앤월드,47306,2019,-3.01,-5.18,-2.79,-3.1,82.72,40.27,1274.05,920.06,53.88,-11.57,1.71,55.39,7.28,-89.73,-13.1,-14.27,-9.52,-9.57,-10.61,3.28,-1.0347161356596088,0.1377662592846232,0.14,1.33,-1.31,-9.2,-1.29,-692.41,-1.82,-4.28,-2.02,0.0,0.0,0.900979580264994,3.85,3.34,2.11,0.92,0.9,2.01,1.64,33.0,0.0835949583824235,0.2122173460983497,0.7435657316771995,1.6103490799534543,-0.570672927756152,1,0,0,0,0.0
주식회사제네바부산,91611,2022,-6.19,-6.92,-6.56,-10.02,84.5,21.95,6.296900000000001,0.8069000000000001,93.4399,-5.03,3.73,27.41,0.4456,0.0,-8.14,-11.91,-4.86,-4.86,-7.24,5.31,3.845704632848335,5.082653764325,5.08,18.55,0.76,42.18,0.2,2237.18,11.33,16.25,17.29,-68.9,31.26,0.6549645477140863,12.57,8.12,0.92,0.68,0.67,0.91,2.59,6.0,0.2756062800334167,-2.804610873517888,0.6080966127528367,4.4309398137421,-0.9611468010896972,1,0,0,0,0.0
(주)지어다오,82191,2019,167.97069999999997,302.5784,45.85219999999949,358.34,2578.6827999999714,1257.53,57.77,1.85,14.25,61.43,433.5504999999992,62.6,63.38,16.49,6.76,32.67,8.65,8.62,41.65,2.48,-1.0127283341310345,-45.970785457399735,-46.09,-64.39,286.18,-93.08,286.32,1311.88,18.7,50.13,63.28,51.62,75.01,0.2955052483524603,6.71,0.56,1.26,0.21,0.21,1.26,0.25,14.0,0.2789710790839459,1.6697810259551815,1.006980424259598,275.8666827213128,-18.35110948905109,1,0,0,0,0.0
(주)서원양행,10809,2022,-6.79,-11.32,-3.77,-2.74,197.79,121.76,124.87,80.44,33.32,34.98,18.76,70.75,44.47,1.85,0.86,0.6,1.37,1.31,0.92,0.79,0.0145257564351611,7.549627925639631,7.55,12.43,-2.68,10.13,-2.77,6619.03,19.28,69.66,13.99,4.26,20.53,1.378419156684664,4.28,3.51,4.85,1.44,1.43,4.65,2.06,46.0,0.1987269088829003,22.63919309418196,1.1433321320815764,10.400317257927684,-0.7587896669452561,1,0,0,0,0.0
대경모터스주식회사,91409,2022,-17.37,-18.41,-15.92,-11.86,90.59,12.99,1097.26,756.6,86.47,-5.94,0.36,57.25,8.35,-18.09,-2.28,-1.24,-0.57,-0.7,-0.38,1.23,-0.781793750731223,116.98297331920742,116.98,169.48,72.09,-20.92,81.22,2505.58,9.14,22.53,6.81,-18.18,25.43,1.3423822058073474,467.699899999998,15.99,4.26,1.84,1.84,3.97,3.42,21.0,0.1270743696261745,-32.26821425268385,0.308622404507161,2.331542171654712,-0.7079474756873669,1,0,0,0,0.0
동일에프엔지(주),23264,2022,1.33,1.42,0.73,1.15,112.65,71.79,121.52,120.89,51.27,6.91,33.92,61.48,45.14,11.68,6.22,8.13,7.68,7.16,10.32,0.82,0.0005524971761887,21.98370501770456,21.98,69.23,-15.62,23.09,-0.61,8956.56,13.86,44.93,21.95,37.05,65.89,0.6314943561293251,8.81,2.21,2.04,0.76,0.69,1.5,1.29,48.0,0.1261132680778176,2.221619434063254,0.942949835605462,1.267335688039842,-0.3927817723516769,1,0,0,0,0.0
(주)디에이치오토리드,90363,2022,-7.25,-8.36,-5.74,-13.38,98.65,98.65,379.65,172.71,68.67,-0.49,11.59,35.52,20.85,25.79,7.39,13.35,0.82,0.61,1.36,5.33,0.1818707420071172,8.684069803316785,8.68,40.91,-3.48,-11.96,-4.62,3756.14,14.59,29.53,34.0,39.26,66.58,0.4289540935600752,1.63,1.41,0.85,0.55,0.45,0.65,1.41,8.0,0.1814629562402283,14.310476721716435,0.0933597765183029,2.159650800574916,-0.4731370531010316,1,0,0,0,0.0
(주)혜지시스템,94321,2022,15.97,17.18,6.27,1.95,323.25,239.52,64.58,35.48,36.47,48.13,145.31,69.69,60.76,10.52,6.7,1.89,8.77,8.59,2.55,0.37,-0.0394750748758656,9.887837697480665,9.89,6.89,17.46,-14.18,12.24,3024.02,20.46,88.92,6.37,29.7,54.55,3.214378932758528,27.78,6.41,14.77,3.54,3.37,11.46,4.77,23.0,0.0875328168736361,4.429760347577662,1.09911672244562,0.2937427623093994,-0.1751747856032557,1,0,0,0,0.0
(주)대림플랜트,88019,2022,-0.03,-0.04,-0.02,-0.08,516.77,359.93,137.93,16.05,52.17,28.12,49.31,34.87,42.03,0.52,0.23,0.89,1.78,1.61,6.46,5.71,-0.0157777374886518,2.702747488530465,2.7,6.03,1.01,-22.72,0.45,687.3,4.78,7.74,19.42,4.59,53.35,0.2460732926034747,1.9,1.03,0.4,0.26,0.25,0.38,0.73,18.0,0.1743157692438133,3.6973467272512575,4.880912739071039,0.1779321733454836,-0.2207272477894313,1,0,0,0,0.0
(주)에이스유니폼,87512,2022,-2.19,-3.79,-1.74,-4.37,95.85,51.32,389.94,300.46,45.87,-2.54,0.43,58.78,20.41,-26.71,-6.55,-15.8,0.94,0.22,0.55,1.41,-0.592226170637232,4.372511325726696,4.37,13.85,-6.7,15.74,-1.15,-1149.0,-4.0,-9.89,-10.05,0.0,0.0,0.3982826405895239,4.43,1.25,0.98,0.41,0.41,0.93,0.72,22.0,0.0756367430670548,14.853760959112693,-0.0345645403084,2.764642277887908,-0.7695106017575246,1,0,0,0,0.0
주식회사원진,45722,2022,-1.68,-2.33,-0.86,-0.78,89.8,77.22,104.6,92.78,37.01,-4.62,7.83,40.72,48.88,-7.2,-5.2,-3.24,3.55,3.3,2.99,0.85,-0.1343530398584463,0.0,0.67,16.75,-8.04,23.91,-6.1,4546.23,5.11,17.18,4.65,-69.63,46.59,0.0,5.14,3.43,3.54,1.6,1.1,1.78,2.91,36.0,0.0652685337288625,3.181388734255299,-0.9940985853397044,2.441018696970534,-0.7238909579500021,1,0,0,0,0.0
(유)한국타코닉,93116,2022,-12.52,-13.87,-7.17,-11.73,162.78,54.63,134.09,78.72,51.73,21.11,18.71,54.74,42.72,-1.64,-0.95,-1.22,-2.05,-2.15,-3.37,1.57,-0.1061459797469231,9.097837863650158,9.1,-1.62,25.65,-5.67,26.34,4592.17,4.71,19.37,7.7,-15.85,31.56,0.6118198048774164,6.14,2.87,1.73,0.78,0.64,1.51,1.11,28.0,0.1463051876631311,-3.33630776721217,0.7847771587200711,0.5362175121551425,-0.4345825664756402,1,0,0,0,0.0
(주)야긴스텍,66652,2014,2.52,3.34,1.74,1.2,117.8,117.8,222.98,142.24,52.03,7.84,20.51,51.88,30.96,11.58,3.98,2.31,7.17,6.99,4.32,1.81,0.0436077427817135,26.38041131469221,26.38,66.49,0.32,7.52,-20.35,4956.26,31.43,483.42,21.72,10.62,42.85,1.4466498021335348,4.95,3.48,19.73,1.72,1.62,3.01,3.48,18.0,0.184901337739353,5.275593887246312,1.696080386460142,0.6330746906191063,-0.1483769005794837,1,0,0,0,0.0
주식회사금강,85990,2022,-1.32,-1.53,-0.94,-2.57,21.6,9.95,240.75,132.88,61.29,-30.57,1.96,8.42,29.35,-15.22,-8.78,-13.29,-3.44,-3.8,-10.47,4.17,-0.2056925646025316,-0.4919262055208213,-0.49,-28.79,3.28,-10.48,4.71,1088.16,2.58,5.98,7.09,-187.29,-15.6,0.3639587558419634,19.14,7.08,0.47,0.66,0.36,0.4,3.59,27.0,0.2300895426645323,-1.1970971675720898,0.7882524969761502,0.2278076542332198,-0.1796967568235744,1,0,0,0,0.0
(주)코윈테크,80817,2018,1.72,2.96,0.82,0.43,209.56,194.89,91.21,60.41,27.72,34.61,15.11,66.2,52.3,64.78,29.811199999999705,13.46,25.64149999999984,25.24289999999986,13.68,0.22,0.3913360721943921,74.65488353654412,74.65,80.3,64.56,96.72,61.21,13191.82,32.66,109.04,17.17,74.27399999999986,85.02,1.9021860852488823,8.28,3.88,7.84,2.49,2.42,7.0,3.7,26.0,0.0818131958460338,1.5981449875210916,0.999603637329012,0.5845757061328362,-0.924688366890868,1,0,0,0,0.0
에스엠씨디엠(주),90109,2020,-20.27,-23.52,-15.56,-25.3,19.04,19.04,330.23,231.5,66.18,-43.56,4.63,10.24,23.24,-25.06,-6.79,-10.83,-5.45,-5.58,-9.16,2.06,0.4658474793676327,-1.9616964752855024,-1.96,-57.66,15.36,-68.83,34.56,1924.61,30.44,39.28,49.49,-21.88,3.04,0.6150952975973933,6.2,3.57,0.91,0.63,0.61,0.73,3.57,15.0,0.7409358681573343,-7.085542709619486,0.8464145664251121,1.262315116570569,-0.6182687401835916,1,0,0,0,0.0
