회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,도입기,성숙기,성장기,쇠퇴기,부실판단
천영기공(주),82603,2018,-2.16,-2.27,-2.29,-5.23,17.39,17.39,0.0,0.0,100.98,-48.17,4.36,10.14,0.0,0.0,-7.96,-26.65,-10.1,-10.14,-36.14,4.94,149.16,-52.99118989749319,-52.99,-50.79,-53.23,-22.23,-56.32,487.72,12.0,15.13,27.35,-97.43,43.64,0.4387012853478025,6.56,2.85,0.34,0.3,0.28,0.31,2.85,17.0,0,0,0,1,1.0
경흥정기(주),94853,2022,0.57,4.35,0.32,0.08,136.43,134.16,126.33,125.62,7.29,20.22,19.57,75.72,44.18,-5.4,-2.46,-0.61,-1.14,-2.35,-0.62,-0.22,16.53,-9.558080565841056,-9.56,7.06,-39.07,13.9,-30.9,1546.26,45.56,315.75,11.35,-5.38,15.11,4.015213506749102,8.92,5.58,21.73,4.03,3.81,12.52,5.48,29.0,0,0,0,1,1.0
정우신약주식회사,59378,2015,-7.91,-15.14,-6.63,-9.43,96.8,53.13,516.92,470.58,43.8,-2.44,1.47,73.84,16.21,3.46,0.34,0.54,-1.94,-1.94,-3.11,3.61,105.76,-19.959009016970903,-19.96,-23.7,-7.1,4.53,-3.07,3159.98,15.75,70.17,22.4,2.43,40.98,0.703361223309299,1.82,1.43,3.08,0.63,0.63,2.59,0.82,24.0,0,0,0,1,1.0
대명건설주택(주),95262,2022,-14.6,-15.45,-9.71,-14.84,189.36,40.12,198.47,153.34,62.84,45.91,0.31,97.29,33.5,17.06,5.87,8.05,9.53,9.53,13.15,3.05,14.32,24.171020174817205,24.17,25.85,-15.99,48.15,-6.82,3043.07,10.99,501.62,16.8,47.93,86.45,0.6541132136665118,5.63,5.21,28.8,0.73,0.72,22.03,0.75,11.0,0,0,0,1,1.0
남성기계산업주식회사,13352,2018,-17.63,-21.15,-10.16,-19.93,293.69,69.11,135.88,39.98,48.02,32.83,4.51,49.78,42.39,2.13,1.07,2.37,0.04,0.02,0.05,2.4,3.08,-23.4153736592494,-23.42,-37.22,-2.07,-18.77,-2.14,1635.73,12.33,31.29,24.2,9.81,44.88,0.509602123624005,5.82,4.15,1.28,0.45,0.44,1.0,0.79,46.0,0,0,0,1,1.0
주식회사어번플랜,47358,2014,-3.76,-8.35,-2.67,-238.86,0.8,0.8,244.01,236.51,31.97,-68.2,0.01,0.55,29.07,-10.32,-4.33,-283.1,-0.26,-0.35,-31.48,207.95,0.0,0.0,-3.06,-84.44,-0.17,-13.16,-0.17,-7.19,-0.06,-0.09,-5.44,0.0,0.0,0.0,8.86,0.55,0.01,0.02,0.01,0.01,0.55,20.0,0,0,0,1,1.0
형성개발(주),82150,2018,-22.93,-30.53,-17.54,-48.45,212.93,2.32,324.86,197.27,57.45,52.44,1.51,98.87,23.54,59.69,12.34,29.9,17.39,17.38,42.41,4.37,-68.04,30.376890742289635,30.38,30.28,39.11,-9.19,-24.81,5725.1,16.55,5929.98,45.72,65.39,96.49,0.3619336476353972,270.16,22.17,111.33,0.41,0.41,37.28,0.41,12.0,0,0,0,1,1.0
구일정공주식회사,46571,2019,-3.85,-6.03,-3.11,-3.69,68.56,64.87,424.21,338.44,51.58,-20.3,2.1,44.26,19.08,-11.14,-2.05,-2.67,3.39,3.37,4.4,2.26,-22.1,-16.766899996220065,-16.77,-28.16,-4.77,15.01,-2.81,1433.76,8.62,15.81,10.22,-26.09,16.32,0.8438612413241542,2.0,1.79,1.52,0.77,0.77,1.48,1.59,21.0,0,0,0,1,1.0
(주)폭스코리아,78708,2017,-5.28,-9.57,-4.17,-2.61,147.85,53.15,375.45,226.99,43.53,22.84,3.16,70.59,21.03,22.32,4.44,2.65,7.57,7.53,4.52,0.8,3.91,9.016347858181817,9.02,17.05,-6.4,46.17,-2.79,2839.58,16.24,57.01,10.17,26.02,52.4,1.5971028468659805,9.93,6.33,5.53,1.68,1.67,5.25,2.44,18.0,0,0,0,1,1.0
(주)대원플라텍,69744,2018,-1.41,-1.7,-0.61,-1.17,202.2,138.76,77.31,9.66,36.13,5.57,24.48,11.01,56.4,-10.24,-7.35,-11.6,-5.79,-5.81,-11.47,1.15,-2.01,-6.886636320000932,-6.89,-2.12,-7.44,-2.35,-8.52,590.52,3.3,5.07,6.28,-184.66,-52.74,0.524913806802833,16.73,7.19,0.61,0.63,0.51,0.57,4.72,14.0,0,0,0,1,1.0
주식회사케이아이씨(KIC),97944,2022,-12.48,-13.75,-7.13,-16.0,71.07,66.46,133.4,130.0,51.88,-16.11,2.21,39.58,42.85,67.29,21.86,48.37,4.75,4.09,9.06,6.29,132.79000000000002,2.5877438402454658,2.59,32.56,-10.65,129.53,-10.76,6230.76,28.35,47.15,63.56,76.09,94.65,0.446006473244632,5.04,1.37,0.7,0.45,0.45,0.7,1.28,16.0,0,0,0,1,1.0
주식회사제이케이메탈소재,98294,2022,-5.93,-8.16,-5.44,-1.98,68.55,28.28,1119.43,637.57,66.75,-16.45,1.47,35.84,8.2,55.78,3.19,1.21,-4.58,-4.59,-1.77,1.06,209.28,-10.843544873372451,-10.84,6.0,-18.11,29.25,-19.37,1802.03,15.33,25.87,5.57,21.76,87.79,2.7539513404822658,54.13,25.65,4.15,2.64,2.6,3.86,7.91,13.0,0,0,0,1,1.0
티에스종합개발주식회사,90769,2020,-19.87,-20.79,-17.83,-19.07,608.57,359.02,872.7,159.71,85.75,83.5,57.73,99.92,10.28,1169.73,21.33,18.78,28.68,28.66,25.23,4.47,1169.73,54.723354998578536,54.72,56.47,-89.9,185.08,-45.1,7406.04,24.99,107012.66,26.73,70.26,98.02,0.9349496202771108,3.97,2.52,2837.77,1.14,1.14,219.9,1.14,6.0,0,0,0,1,1.0
주식회사헬스허브,96138,2022,-8.61,-177.12,-7.21,-28.02,104.2,104.14,517.02,501.72,4.07,3.41,8.52,84.73,16.21,95.57,9.78,39.26,-17.74,-19.31,-80.71,-0.25,-966.36,-14.792347336172584,-13.22,-20.0,63.69,-2.39,-17.42,5771.85,26.44,2061.71,102.72,38.22,53.14,0.362651442298936,2.56,0.27,18.16,0.25,0.24,2.09,0.27,12.0,0,0,0,1,1.0
대보실업(주),13626,2014,-5.11,-10.28,-2.05,-3.65,89.03,87.32,66.92,64.64,19.92,-4.25,2.61,34.48,59.91,-7.82,-12.33,-8.7,-2.36,-3.05,-5.55,0.52,-8.98,-4.317984447176697,-4.32,4.47,-8.37,-13.06,-49.78,-2931.11,-2.67,-3678.0,-4.76,0.0,0.0,0.5610669163828275,2.48,1.71,516.09,1.42,0.55,0.82,1.66,35.0,0,0,0,1,1.0
마스터카드인터내셔날코리아(주),52491,2018,-17.04,0.0,-8.29,-10.87,383.92,383.92,94.78,44.08,0.0,64.26,200.86,86.89,51.34,5.88,3.23,3.93,5.01,4.91,6.09,-0.12,2.49,12.240639504831206,12.24,18.54,-17.0,13.42,-45.02,8064.54,36.56,5125.03,47.93,8.19,18.55,0.7627141471592147,2.25,0.95,75.87,0.82,0.81,5.28,0.95,29.0,0,0,0,1,1.0
주식회사풍안방직,44519,2014,-4.66,-5.21,-2.49,-10.44,15.03,8.05,115.1,106.64,47.83,-42.12,2.02,7.45,46.49,-37.93,-82.03,-91.85,-1.62,-1.63,-7.56,12.98,-33.79,-17.719405081851548,-17.72,-21.46,-17.4,-3.37,-5.28,-16707.71,-17.17,-109.01,-71.93,0.0,0.0,0.2386518262696947,8.01,5.55,1.47,0.89,0.22,0.23,2.82,19.0,0,0,0,1,1.0
주식회사우산건설,51247,2014,-1.1,-1.59,-1.07,-8.6,102.06,77.58,4870.07,4838.43,67.51,2.01,0.12,99.36,2.01,-156.43,-13.73,-115.68,-9.97,-9.99,-84.54,34.38,0.0,0.0,-10.15,-10.36,40.91,337.21,-19.55,-6219.03,-8.97,-250969.65,-71.85,0.0,0.0,0.0,0.19,0.16,3114.83,0.12,0.12,22.8,0.12,21.0,0,0,0,1,1.0
하이텍주식회사,69733,2016,-15.55,-20.32,-6.26,-12.12,163.3,151.22,67.37,38.74,30.81,14.65,1.04,37.8,59.75,-27.21,-16.51,-36.43,-15.02,-15.33,-36.71,1.66,-29.79,-32.171196858757455,-32.17,35.1,-47.93,-22.42,-52.44,-1335.38,-8.82,-18.32,-17.07,0.0,0.0,0.5166178280578964,4.88,1.66,0.69,0.45,0.42,0.57,1.57,22.0,0,0,0,1,1.0
한이철강(주),43104,2014,0.46,0.54,0.29,0.37,114.22,42.85,166.99,159.4,53.82,8.49,0.4,68.19,37.45,0.55,0.2,0.25,2.85,2.75,3.53,4.39,-0.2299999999999999,1.5946770612792789,1.59,-1.25,8.27,-12.16,10.3,947.49,7.61,25.71,9.85,2.57,54.74,0.7733686065601966,3.44,2.97,2.74,0.79,0.78,2.53,1.13,33.0,0,0,0,1,1.0
(주)뻬띠앙뜨,14929,2014,2.57,3.98,1.35,3.05,96.42,47.45,111.73,85.13,33.99,-1.44,18.3,38.77,47.23,-2.3,-1.09,-2.48,0.19,0.19,0.42,2.5,-0.2099999999999999,-2.372163439017133,-2.37,-3.16,-1.86,-9.79,-2.17,1037.78,8.73,14.97,19.7,-12.58,39.58,0.4433651868051749,20.77,2.28,0.75,0.44,0.44,0.72,1.13,32.0,0,0,0,1,1.0
(주)대흥레져,39195,2014,-3.89,-5.08,-5.35,-13.58,17.73,17.56,0.0,0.0,105.27,-110.47,0.14,23.81,0.0,0.0,-12.85,-34.58,-4.83,-5.36,-14.44,20.36,0.0,-10.68127211754251,-10.68,-36.52,2.33,-29.16,2.34,1766.91,20.1,26.46,51.05,-67.72,34.65,0.3936230200811325,132.19,1.29,0.52,0.37,0.37,0.52,1.28,23.0,0,0,0,1,1.0
주식회사계양,46940,2014,-1.59,-2.09,-2.14,-24.65,18.06,2.15,0.0,0.0,102.46,-102.37,0.18,22.57,0.0,0.0,-5.96,-69.12,2.04,0.57,6.7,55.22,0.0,-2.5556654925066447,-2.56,-24.02,6.19,-40.62,8.11,277.15,3.96,5.12,45.64,-151.45,36.99,0.0866849301301896,18.77,3.53,0.12,0.09,0.09,0.12,0.33,18.0,0,0,0,1,1.0
피앤에이,72721,2022,-2.54,-3.13,-2.47,-3.43,19.1,15.89,3785.74,3604.1,78.98,-75.04,2.11,17.71,2.57,-140.72,-11.68,-16.96,-9.74,-9.8,-14.8,4.02,-71.14,-14.832239381437004,-14.83,-39.77,-6.5,3.98,-6.55,1778.72,9.33,12.93,12.96,-130.91,-26.97,0.7202688803996473,5.1,3.57,0.96,0.69,0.66,0.85,3.06,20.0,0,0,0,1,1.0
(주)서주모터스,86523,2019,-5.1,-5.63,-4.48,-2.85,41.6,0.78,722.31,711.3,79.51,-50.52,0.01,35.98,12.16,-176.83,-11.71,-6.39,-9.23,-9.26,-5.19,1.67,-176.83,31.355322454829853,31.36,23.72,36.07,-9.3,52.09,322.2,3.17,5.54,2.02,-316.64,-57.89,1.5717426006005686,798.01,65.33,3.31,1.83,1.78,2.83,4.83,10.0,0,0,0,1,1.0
주식회사삼성건설,73940,2020,-26.17,-27.36,-21.18,-891.88,833.85,32.62,424.19,33.79,77.38,47.3,18.75,53.75,19.08,-9.54,-2.2,-81.99,-0.61,-0.62,-23.11,61.12,-9.28,29.918436306309847,29.92,-28.75,2901.42,-40.96,2901.42,314.06,2.19,4.73,92.06,-89.06,38.06,0.0237423834781512,5.33,0.24,0.1,0.03,0.03,0.1,0.04,11.0,0,0,0,1,1.0
(주)썬샤인브릿지,90741,2020,-13.59,-23.59,-13.63,-10.06,99.67,56.05,0.0,0.0,57.76,-0.33,6.2,99.87,0.0,0.0,27.27,13.32,31.25,31.25,15.27,1.95,0.0,209.91446796012733,209.91,213.89,-70.51,353.07,22.72,7256.94,21.55,17805.06,15.91,83.69,97.19,1.353791054127811,5.7,4.72,1232.91,2.05,2.05,464.1,2.06,9.0,0,0,0,1,1.0
주식회사대아고속해운,17642,2021,-9.93,-14.53,-8.64,-159.37,53.27,53.12,665.8,569.25,59.46,-34.74,0.24,39.6,13.06,-11.37,-1.97,-29.05,-6.31,-7.28,-143.03,24.95,63.02,-11.53800935759256,-11.54,-19.24,-5.64,-25.51,-9.74,1691.93,5.38,16.02,99.29,-29.25,64.27,0.0541908600181711,0.23,0.12,0.15,0.07,0.05,0.09,0.12,41.0,0,0,0,1,1.0
한국도자기(주),19742,2014,-12.21,-21.65,-5.5,-10.43,113.26,42.94,81.97,57.51,25.4,4.19,14.13,35.79,54.95,-23.09,-14.9,-27.26,-10.02,-10.18,-19.68,1.31,-16.35,-3.556959123680629,-3.56,2.67,-6.71,-4.97,-2.21,1545.18,2.12,3.74,4.02,-677.75,-357.15,0.5270998607814372,5.3,4.11,0.88,0.55,0.52,0.79,1.49,81.0,0,0,0,1,1.0
주식회사지스타재이앤재이개발,90155,2020,-10.09,-1519.96,-8.52,-293.1,942.13,465.11,539.08,26.73,0.56,35.22,8.46,39.4,15.65,-29.15,-5.21,-183.75,-1.81,-2.62,-92.27,89.14,108.44,-4.6296190208481685,-4.63,-32.37,30.05,145.19,31.94,131.37,0.82,1.37,28.15,-652.82,-145.43,0.0290523560147503,0.0,0.14,0.06,0.03,0.03,0.05,0.06,7.0,0,0,0,1,1.0
주식회사비엘코스메틱,96751,2021,-16.27,-20.06,-7.42,-21.88,250.86,109.91,83.91,33.4,37.01,27.4,11.26,45.56,54.37,-15.9,-7.46,-21.83,-10.58,-10.59,-31.94,5.38,-23.29,-4.408398632089761,-4.41,-20.19,14.55,-39.55,21.93,128.94,0.74,1.58,2.19,-998.12,-115.33,0.3393059407730293,2.15,1.42,0.79,0.34,0.33,0.67,0.66,7.0,0,0,0,1,1.0
(주)부국스틸,46202,2016,-15.0,-36.06,-9.77,-3.82,164.64,108.02,186.59,153.03,27.08,34.51,34.98,87.91,34.89,4.13,1.35,0.56,2.17,1.28,0.57,0.38,-0.1200000000000001,-21.59055056458084,-21.59,-24.16,4.06,-12.72,-5.27,1351.21,10.76,246.65,4.2,13.39,40.85,2.5595771779351373,10.09,3.7,57.09,2.4,2.25,21.59,2.51,29.0,0,0,0,1,1.0
(주)광진기계,60568,2020,-9.75,-11.88,-9.43,-28.71,17.35,9.87,2973.7,2847.59,79.35,-76.57,0.91,16.07,3.25,214.78,13.76,44.12,-7.14,-7.14,-29.68,16.14,391.45,-42.19518474018446,-42.2,-54.06,-39.19,-75.63,-53.08,2369.36,28.64,59.9,87.2,50.6,87.94,0.3284619056823812,4.4,2.59,0.44,0.31,0.24,0.3,1.29,27.0,0,0,0,1,1.0
주식회사해윰,84743,2019,-13.6,-15.77,-11.33,-37.62,654.48,50.45,499.23,66.23,71.82,61.29,0.83,72.34,16.69,15.78,2.74,8.11,6.54,6.54,19.37,9.49,-32.9,27.48591557608287,27.49,45.36,-3.54,-42.53,-3.08,1008.74,8.9,32.32,29.54,27.44,78.28,0.3010785712931524,5.43,3.16,1.08,0.34,0.34,1.07,0.49,10.0,0,0,0,1,1.0
광문개발(주),69577,2022,-40.25,-43.61,-16.9,-4898.18,108.71,15.03,72.38,68.79,38.75,3.48,0.02,43.38,58.01,4.37,4.5,726.44,-0.33,-0.33,-94.27,477.65,-7.04,4.1193909996122935,4.12,3.67,4.46,-51.62,3.67,5662.21,2.7,20.79,782.56,92.83,90.46,0.0034500866627129,0.0,0.07,0.03,0.01,0.0,0.01,0.01,17.0,0,0,0,1,1.0
주식회사한양엔티,48401,2022,-17.25,-29.16,-6.77,-4.06,231.37,225.59,64.69,55.69,23.24,44.42,7.45,78.23,60.72,2.71,1.63,0.97,3.2,3.18,1.97,0.61,-1.11,-6.069391768946737,-6.07,-6.66,-3.89,-14.55,-6.69,5014.3,18.17,188.71,10.89,8.92,43.87,1.6690648647467383,2.99,2.11,14.98,1.68,1.62,7.52,2.06,30.0,0,0,0,1,1.0
주식회사에이티엔씨,72887,2022,-7.45,-8.65,-7.28,-3.51,65.84,23.41,4163.36,3050.07,84.13,-24.44,2.64,47.1,2.35,3.02,0.07,0.03,4.2,3.89,1.98,2.16,0.0,0.0,-10.07,-10.38,-9.78,-52.6,-1.5,3060.45,37.9,108.82,18.27,0.18,27.3,0.0,29.35,12.05,5.91,2.07,1.96,3.72,4.16,20.0,0,0,0,1,1.0
주식회사대흥정공,17697,2015,-11.28,-14.91,-10.23,-7.87,57.45,43.02,976.56,745.64,68.61,-29.47,1.61,39.79,9.29,-115.34,-25.9,-19.46,-21.52,-21.92,-19.03,1.64,-116.73,-20.51824503310921,-20.52,-30.59,-12.09,-13.36,-14.21,-3379.0,-14.43,-30.68,-11.1,0.0,0.0,1.300479000283071,21.31,4.32,2.42,1.33,1.15,2.02,2.68,30.0,0,0,0,1,1.0
(주)엑스얼라이언스,29665,2022,79.12,759.14,1.62,149.58,2762.64,2762.64,2.1,1.79,0.21,46.59,426.79,48.34,97.95,0.68,1.12,61.27,0.04,-1.01,-93.62,-94.71,3.68,-0.3819072834117606,-0.33,-17.98,24.82,94.36,-1.3,785.21,0.6,11.57,54.93,111.54,7.52,0.0213145388469171,9.61,0.02,0.21,0.02,0.01,0.02,0.02,34.0,0,0,0,1,1.0
주식회사채움클래스,77289,2021,-19.99,-21.18,-14.56,-771.83,4987.12,94.22,268.29,1.9,68.73,25.27,30.03,25.79,27.15,3.75,1.13,52.95,1.2,1.2,62.96,100.43,4.51,1.4782203330328991,1.48,651.44,-21.97,-11.16,-0.06,1125.54,3.34,4.54,177.18,29.88,0.0,0.0188637487586806,14.23,2.93,0.03,0.02,0.02,0.02,0.13,9.0,0,0,0,1,1.0
파미르산업개발주식회사,87097,2019,-29.69,-31.4,-33.0,-79.25,1662.13,707.98,0.0,0.0,105.1,92.45,89.31,98.37,0.0,0.0,0.27,0.49,6.55,6.55,11.91,12.53,0.0,94.61351375513256,94.61,100.64,-30.81,85.63,781.88,2588.74,7.35,3648.82,17.65,2.77,83.01,0.416390809795547,1.73,1.42,371.33,0.55,0.55,20.9,0.56,8.0,0,0,0,1,1.0
주식회사체리쉬,61680,2017,-3.33,-4.49,-2.65,-2.12,155.86,44.01,388.42,236.24,59.07,27.02,1.08,75.39,20.47,22.97,4.8,3.37,6.49,6.44,4.84,1.04,15.25,13.31030399872754,13.31,21.85,-6.71,15.15,-7.91,5907.27,34.1,297.21,27.23,12.37,46.56,1.252389147426601,10.8,7.84,10.47,1.42,1.33,4.91,1.82,18.0,0,0,0,1,1.0
아모제푸드시스템(주),16141,2016,-5.01,-11.7,-2.5,-2.1,68.4,58.51,99.76,74.98,21.39,-11.86,0.83,25.68,50.06,-7.71,-4.04,-3.37,-2.58,-2.76,-2.36,0.45,0.7199999999999998,-4.278603941443816,-4.28,-16.77,0.95,14.75,1.45,4121.56,2.87,4.09,2.41,-139.68,-47.72,1.191876311250408,13.02,4.85,1.71,1.2,1.17,1.61,4.22,25.0,0,0,0,1,1.0
(주)한진개발,73333,2019,-14.82,-38.67,-9.3,-42.66,252.77,3.4,168.46,103.41,24.05,58.85,0.2,97.36,37.25,2.26,0.82,3.81,-3.14,-3.18,-14.8,1.11,-17.450000000000003,-2.649457575564864,-2.65,-2.41,-10.62,-80.05,-4.18,453.74,2.67,115.46,12.24,31.17,58.74,0.2180380100558994,1.97,1.32,9.23,0.22,0.22,7.81,0.22,35.0,0,0,0,1,1.0
(주)삼안,68842,2021,-4.34,-5.46,-4.05,-7.95,61.55,14.77,1398.07,1131.18,74.31,-29.03,0.64,46.48,6.68,-107.34,-15.07,-35.0,-12.91,-12.92,-30.36,9.36,-61.870000000000005,-28.50719945231113,-28.51,-38.19,-17.24,-2.34,-14.6,481.93,5.18,10.69,10.16,-344.53,-119.44,0.510256598091416,5.77,3.14,0.97,0.43,0.43,0.86,0.84,15.0,0,0,0,1,1.0
(주)예일전자,70444,2017,-10.22,-11.51,-8.97,-12.53,37.53,27.34,718.58,507.46,77.94,-38.73,0.59,23.27,12.22,-100.91,-21.85,-34.74,-20.75,-20.92,-33.61,3.93,-41.27,-23.130220788576644,-23.13,-34.61,-18.81,9.48,-17.15,367.04,4.43,6.86,6.19,-561.39,-115.19,0.7162173291108089,7.22,3.2,1.0,0.63,0.62,0.84,2.43,21.0,0,0,0,1,1.0
주식회사캔두코리아,86915,2019,-9.52,-11.6,-17.05,-19.5,49.82,5.13,0.0,0.0,146.94,-87.87,0.18,87.24,0.0,0.0,-15.84,-23.58,-12.02,-12.02,-17.9,3.6,0.0,-37.586259329300994,-37.59,5.64,-83.57,-5.68,-86.16,1122.75,23.4,224.62,26.77,-88.1,-40.56,0.8740396225888186,9.64,8.87,2.04,0.67,0.67,1.93,1.03,9.0,0,0,0,1,1.0
(주)세원종합관리,95858,2022,-8.96,-12.99,-8.92,-6.07,40.1,40.1,21567.8,18387.5,68.63,-50.83,0.53,34.03,0.46,0.0,15.56,12.17,-7.71,-8.26,-6.52,1.65,0.0,-24.111084845564623,-24.11,13.15,-35.13,-11.7,-36.77,2779.24,27.64,43.34,18.81,64.67,78.58,1.469281922260202,7.71,4.58,1.78,1.28,1.27,1.75,4.58,7.0,0,0,0,1,1.0
(주)옴니엘피에스,64413,2014,-7.15,-7.51,-7.08,-16.43,48.06,27.34,10745.19,7645.73,94.3,-36.62,2.96,33.88,0.92,-179.4,-15.22,-37.28,-10.12,-10.25,-25.65,11.84,-107.91,-13.615138709458414,-13.62,-23.45,-7.53,-7.88,-5.38,671.62,5.05,10.87,11.72,-318.02,-34.0,0.4308813639527168,3.23,1.76,0.9,0.41,0.4,0.63,1.1,27.0,0,0,0,1,1.0
(주)뉴빛테크놀러지,71002,2016,-25.18,0.0,-9.81,-10.04,193.99,193.99,63.78,63.63,0.0,36.51,5.93,75.36,61.06,5.59,3.59,3.51,3.75,2.79,3.18,-1.09,-16.64,-18.37242170088162,-18.37,-21.6,-6.63,-9.04,-24.59,973.74,9.68,380.73,9.92,35.39,57.66,0.9767104568279532,2.19,1.14,33.02,1.02,0.88,3.83,1.14,19.0,0,0,0,1,1.0
(주)로머스파크,100439,2022,-14.6,-17.88,-16.27,-21.99,89.78,54.51,0.0,0.0,90.97,-11.38,0.43,100.0,0.0,0.0,11.38,12.58,22.86,22.85,25.25,8.41,0.0,57.58452366755561,57.58,57.6,-67.12,87.9,-67.12,5972.47,16.0,501285.82,21.63,58.16,98.18,0.7397463766446553,1.84,1.55,11470.84,0.91,0.91,11470.84,0.91,7.0,0,0,0,1,1.0
주식회사유니크대성,54107,2018,-2.52,-5.1,-1.66,-1.65,158.26,126.78,191.55,142.83,32.43,28.54,15.89,77.53,34.3,-17.97,-6.64,-6.7,-5.02,-6.06,-6.23,0.82,0.0,0.0,-6.36,-4.41,-12.54,-9.72,-9.71,1383.7,2.65,13.68,2.64,-253.83,-80.58,0.0,3.06,1.58,4.69,0.99,0.97,4.18,1.27,23.0,0,0,0,1,1.0
주식회사파이온텍,61687,2021,-2.42,-2.72,-2.08,-4.4,58.72,42.85,615.39,352.14,76.51,-20.32,9.68,28.91,13.98,-88.27,-18.98,-45.87,-4.37,-4.38,-11.02,5.83,-28.76,-27.615399069470275,-27.62,-5.58,-33.89,50.75,-33.28,-527.67,-2.78,-4.29,-5.86,0.0,0.0,0.4737578807364568,3.58,2.26,0.59,0.41,0.4,0.53,1.59,23.0,0,0,0,1,1.0
경성목재주식회사,29757,2017,-18.71,-19.32,-9.21,-9.07,228.12,146.71,96.99,66.21,47.67,43.06,37.71,76.67,50.76,-1.54,-0.82,-0.78,-3.12,-3.61,-3.47,-0.15,-78.49000000000001,5.623459774666757,5.62,1.55,21.68,59.15,21.85,728.67,5.69,29.04,5.61,-13.83,3.07,1.0153618088127645,7.03,1.99,4.79,1.06,1.04,4.78,1.33,26.0,0,0,0,1,1.0
(주)에이취.에이취레저,40012,2014,-1.18,-4.74,-0.84,-12.63,5.93,5.34,250.06,75.89,17.74,-20.39,0.09,1.28,28.57,-12.19,-3.65,-55.71,-2.17,-2.18,-33.27,4.04,-3.76,-3.5571207076669804,-3.56,-21.31,-3.27,-8.29,-1.55,899.21,1.17,1.19,17.5,-318.35,-25.97,0.066578888828767,125.85,5.0,0.07,0.07,0.07,0.07,4.56,24.0,0,0,0,1,1.0
(주)에이엠에스,61070,2021,-2.02,-3.71,-1.46,-2.24,77.23,41.27,256.88,208.03,39.27,-13.27,1.82,45.02,28.02,-8.87,-2.96,-3.99,-4.8,-5.23,-7.78,1.56,15.92,6.485901526009316,6.49,23.76,-4.44,6.2,-13.35,9910.29,7.42,25.65,11.39,-35.06,55.06,0.6514926302417532,7.2,2.63,2.06,0.74,0.67,1.16,1.6,13.0,0,0,0,1,1.0
(주)다우진유전자연구소,76355,2017,-23.6,-27.04,-15.91,-86.78,34.69,32.22,206.96,85.48,58.84,-18.19,10.19,9.66,32.58,-30.35,-13.41,-63.57,-10.88,-10.98,-64.63,8.15,32.65,-13.768034458124417,-13.77,-54.83,-4.48,-42.53,-4.46,-35.91,-1.26,-1.82,-6.88,0.0,0.0,0.1833793253496676,10.53,1.23,0.26,0.21,0.17,0.2,1.18,17.0,0,0,0,1,1.0
신성디앤씨(주),85831,2021,-13.93,-21.16,-7.81,-28.12,782.25,439.88,127.63,28.32,36.91,84.89,0.13,97.34,43.93,8.95,3.42,13.54,4.71,3.51,14.21,-1.95,18.45,-19.715312205163183,-19.72,-19.11,-37.06,401.04,-1.06,886.33,5.41,7373.87,19.47,69.58,82.69,0.2777461712429249,0.0,0.5,376.8,0.25,0.25,8.06,0.26,19.0,0,0,0,1,1.0
(주)농업회사법인에그,90257,2020,-16.74,-29.45,-16.58,-5.85,38.67,31.36,10332.32,9265.62,56.29,-54.47,0.16,34.34,0.96,4.56,0.27,0.18,-7.82,-7.82,-5.17,1.53,4.56,-63.57140183864082,-63.57,8.17,-72.95,9.46,-72.99,716.52,17.91,27.33,6.32,2.77,65.85,2.8352427296831206,10.66,10.38,1.84,1.52,1.51,1.84,8.58,20.0,0,0,0,1,1.0
로얄팰리스주식회사,82522,2018,-36.48,-42.9,-36.13,-83.15,136.41,37.25,10274.68,7580.95,84.22,26.61,4.42,99.68,0.96,36.94,0.38,0.69,4.64,4.63,8.44,6.4,3.4399999999999977,71.65379084247567,71.65,72.29,-19.97,36.43,0.0,4540.43,5.06,13713.99,11.65,5.94,74.66,0.4345261276013287,5.56,2.23,2354.7,0.55,0.55,120.14,0.55,10.0,0,0,0,1,1.0
(주)피엔알,64988,2014,-0.93,-0.96,-0.89,-15.88,135.66,135.66,2531.68,274.18,92.93,3.72,0.18,14.13,3.8,-36.55,-1.69,-30.17,2.31,1.72,30.79,60.96,3.3800000000000026,-2.0704207569365205,-2.07,-4.63,-1.64,14.23,-1.21,554.96,4.1,4.78,72.72,-41.49,73.39,0.0563222819592244,0.0,0.39,0.07,0.06,0.06,0.07,0.39,27.0,0,0,0,1,1.0
