회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,비유동비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,매출액총이익률,총자본사업이익률,총자본정상영업이익률,자기자본정상영업이익률,매출액정상영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,자기자본배율,유형자산증가율,재고자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,자기자본회전률,경영자본회전률,총자본회전률,비유동자산회전률,순운전자본회전률,유동자산회전률,영업년수,상장년수,기업수명주기,부실판단
(주)디이엔티,79810,2020,-10,-13,-5,-11,152,121,107,103,63,37,16,72,47,49,-44.87,-20.09,-42.66,9.32,-12.47,-12.65,-28.34,-26.95,2.41,-4.919999999999995,13.019494257103808,13.02,42.55,-4.58,-22.42,335,-3.89,271.06,382,1,2,2,-2573,0.4425396750318381,7.56,1,1,1,0,0,1,1,1,23.0,19.0,쇠퇴기,1.0
(주)디지아이,43360,2015,-13,-154,-1,-3,669,578,44,10,10,1,51,28,60,91,-0.47,-0.51,-1.1,27.87,-2.87,-4.27,-4.67,-10.93,-3.39,-3.55,-0.2536865416446797,-0.16,12.63,-14.89,-13.91,1139,32.38,16.76,2412,4,24,11,-10,0.3914715882809816,2.66,1,2,0,0,0,1,1,1,33.0,23.0,쇠퇴기,1.0
(주)디지캡,197140,2022,47,262,7,15,459,389,67,18,11,3,34,120,43,85,2.15,1.43,3.07,30.41,1.63,1.17,1.49,2.64,-0.33,1.96,-14.35843152823406,-14.36,-23.24,-6.13,-9.92,927,-1.87,9.07,12123,23,55,47,7,0.4806827922397096,4.54,1,1,1,0,0,1,1,1,24.0,6.0,성숙기,1.0
(주)디지틀조선일보,33130,2022,67,186,6,17,797,795,45,11,8,3,52,121,59,90,3.39,4.65,7.92,0.0,4.0,2.24,2.5,5.94,-4.33,0.0,-2.3786510292836223,-2.38,11.42,-17.13,3.78,441,34.15,1.42,19602,22,732,56,14,0.3816710222594637,8.71,1,15,0,1,0,1,1,1,29.0,27.0,성숙기,0.0
(주)디티앤씨,187220,2022,15,21,6,13,91,90,115,74,65,30,-3,42,34,57,1.49,1.49,2.49,32.29,2.18,2.13,3.93,4.11,2.87,2.98,13.750176426108016,13.75,36.86,4.65,13.03,1728,5.3,9.61,63363,28,56,57,4,0.4864391551356153,3.5,2,1,1,1,1,1,1,2,24.0,10.0,성장기,0.0
(주)딜리,131180,2022,23,52,4,7,353,281,61,20,17,7,35,37,49,83,4.53,5.39,7.05,28.59,3.9,3.27,3.95,6.13,-0.75,-0.8899999999999997,1.141107852731846,1.14,15.34,-9.65,5.39,1991,7.02,22.68,8155,12,55,22,32,0.5301396108505836,44.88,1,3,1,1,1,1,1,1,28.0,13.0,성숙기,0.0
(주)라닉스,317120,2021,-15,-16,-9,-42,1097,967,157,133,7,54,30,68,33,43,-13.81,-8.14,-28.98,58.83,-4.54,-4.95,-11.55,-24.23,12.94,-0.7300000000000004,39.471201793028825,0.0,0.0,0.0,0.0,394,0.0,0.0,1267,3,7,14,-211,0.2042469844086882,5.22,1,1,0,0,0,0,1,1,21.0,5.0,도입기,1.0
(주)라온테크,232680,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.22,9.981376187676489,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1.0053950203525948,2.7,0,0,0,0,0,0,0,0,24.0,3.0,도입기,1.0
(주)라이트론,69540,2017,-11,-21,-5,-5,156,114,63,84,77,24,24,14,66,54,-7.42,-5.28,-3.69,13.3,0.58,0.18,0.3,0.15,2.74,-8.96,23.88439050483532,23.88,20.13,31.72,98.41,1099,-0.69,-11.35,12040,16,106,15,-25,1.0910424101058018,5.96,3,7,2,1,1,4,1,2,26.0,20.0,도입기,1.0
(주)라파스,214260,2021,2,4,1,4,169,161,69,82,67,22,25,21,62,55,10.21,6.61,23.13,46.83,-2.24,-2.6,-4.17,-10.07,3.82,20.08,63.54353652335418,63.54,129.88,10.84,13.87,1218,12.37,35.21,14461,15,57,71,33,0.207874610830447,6.67,1,1,0,0,0,1,0,0,18.0,5.0,성장기,1.0
(주)랩지노믹스,84650,2022,167,316,27,46,877,868,36,19,9,8,62,495,70,84,26.37,22.87,33.1,66.84,29.59,29.11,35.89,45.73,-0.37,-43.72999999999999,22.696607029403086,22.7,2.08,128.36,-28.47,1227,178.63,-35.28,87992,35,162,61,54,0.5775829910513198,2.79,1,4,1,1,1,3,1,1,22.0,10.0,성장기,0.0
(주)러셀,217500,2022,12,37,3,6,480,306,20,41,25,9,68,221,86,71,6.37,5.13,9.13,22.8,6.76,5.96,8.5,10.74,0.63,-7.14,7.991543822442742,7.99,12.04,-11.79,-27.41,1668,-3.23,87.9,12483,16,149,30,31,0.5345631287560247,9.6,1,5,1,1,1,4,1,1,9.0,9.0,쇠퇴기,0.0
(주)레고켐바이오사이언스,141080,2015,-35,-76,-13,-491,322,322,90,59,21,17,30,27,43,63,-19.08,-12.3,-460.58,61.37,-11.12,-11.76,-18.64,-450.04,24.73,26.480000000000004,102.75485021890978,0.0,0.0,0.0,0.0,955,0.0,0.0,-3037,-4,-87,-170,0,0.0261318744593468,0.19,0,1,0,0,0,0,0,0,18.0,11.0,쇠퇴기,1.0
(주)레이,228670,2022,1,2,1,1,162,127,104,91,54,37,17,28,45,52,7.33,4.66,6.17,48.48,8.43,8.11,14.75,12.56,1.63,7.35,25.316450206217816,25.32,-14.42,104.59,42.8,1594,75.85,87.83,44723,20,89,35,18,0.5805589012006428,3.57,1,3,1,1,1,1,1,1,20.0,5.0,도입기,0.0
(주)레이크머티리얼즈,281740,2022,14,17,8,14,112,64,146,146,89,50,4,31,40,41,37.46,15.85,20.65,34.06,19.62,19.46,48.67,26.91,1.97,0.8100000000000023,42.11365974441376,42.11,47.64,38.59,60.66,1310,40.6,32.08,60214,28,54,46,45,0.6159272662543418,7.87,3,1,2,1,1,1,1,2,7.0,7.0,성장기,0.0
(주)로보로보,215100,2022,35,952,2,6,765,574,54,7,7,0,43,102,50,93,-1.18,-1.8,-2.95,51.56,1.29,-0.58,-0.61,-1.53,-4.94,3.1800000000000006,1.0410963170370189,1.04,-9.92,14.82,55.69,1450,-8.97,21.09,1208,4,45,10,-29,0.3746445271326603,10.06,1,4,0,1,0,1,1,1,9.0,9.0,성장기,0.0
(주)로보티즈,108490,2022,18,28,6,27,551,470,38,45,19,20,60,156,74,69,-0.34,-0.24,-0.87,53.99,-1.08,-2.13,-2.79,-8.36,0.82,-1.4300000000000002,53.249672776559805,53.25,81.23,6.68,15.65,1381,6.83,63.92,11804,10,50,46,-2,0.2105665228284603,22.77,0,1,0,0,0,1,0,0,25.0,6.0,성장기,1.0
(주)룽투코리아,60240,2022,-171,-1113,-23,-33,537,537,36,15,15,2,56,2,69,87,-55.96,-61.27,-102.65,66.8,-28.88,-29.78,-35.3,-60.4,-0.48,-45.36,-43.94904274124103,-43.95,-41.6,-48.46,-21.03,282,-28.42,0.0,-23936,-56,-4694,-82,0,0.6862672436506791,6.98,1,48,1,1,0,1,1,1,31.0,22.0,쇠퇴기,0.0
(주)리노스,39980,2022,29,44,8,10,294,194,26,41,39,19,54,76,82,71,-4.0,-3.36,-3.5,18.69,-1.78,-2.48,-3.33,-2.92,0.16,-5.41,6.81075543528849,6.81,0.93,44.17,-5.9,305,-6.64,-28.97,6063,6,266,8,-47,0.8221890601011741,18.12,2,34,1,1,1,5,1,1,33.0,22.0,성장기,0.0
(주)리더스코스메틱,16100,2020,-15,-21,-8,-12,65,50,155,114,91,37,-15,31,27,47,46.92,16.33,18.2,23.05,-8.15,-8.36,-19.89,-12.47,3.11,152.12,10.28874830566488,10.29,-25.8,35.16,-2.0,745,-27.37,-24.7,5844,4,13,6,292,0.6393439347326575,10.08,3,2,2,1,1,1,1,2,38.0,21.0,도입기,1.0
(주)리드,197210,2019,-18,-29,-37,-62,44,43,0,0,0,129,-111,0,88,-102,-1221.4,-106.69,-267.65,-0.44,-8.55,-9.55,-172.69,-35.94,26.39,-1167.2900000000002,-71.09387888819376,-71.09,-49.7,-93.2,-43.88,-252,-88.07,0.0,-41614,-134,-12068,-226,0,0.5925497565404441,1.16,0,11,5,0,0,1,0,0,24.0,9.0,도입기,1.0
(주)리메드,302550,2022,2,4,1,4,97,85,120,160,145,25,-2,12,54,38,14.28,5.63,18.5,52.39,3.02,2.14,5.92,7.78,1.31,11.32,1.201071928755291,1.2,-14.24,28.31,5.79,977,18.61,18.92,11633,15,42,54,34,0.2734513536565549,3.7,1,1,1,0,0,1,0,0,21.0,5.0,성숙기,0.0
(주)리튬포어스,73570,2014,24,32,22,6,25,9,740,839,801,67,-64,0,21,11,-186.55,-133.02,-21.83,9.6,-5.69,-6.39,-19.35,-2.26,4.93,-128.98000000000002,-86.92361593442466,-29.26,-54.96,-16.39,615.81,53,115.91,52.91,34468,99,648,29,-75,3.405182712077026,85.83,15,30,9,6,3,4,3,10,26.0,20.0,성숙기,1.0
(주)링크제니시스,219420,2022,66,298,5,14,1384,1370,17,9,7,2,79,173,85,92,4.73,4.27,11.03,37.7,8.49,7.64,8.64,21.09,-1.96,-5.699999999999999,-0.722129858813169,-0.72,-1.36,2.95,7.72,3684,-5.66,330.01,10354,22,414,60,18,0.3638833100405131,7.51,0,7,0,0,0,2,0,0,21.0,6.0,성숙기,0.0
(주)마니커에프앤지,195500,2022,-7,-11,-3,-3,162,115,65,60,58,25,23,13,59,63,-0.41,-0.26,-0.29,10.15,-0.69,-1.65,-2.66,-1.93,-0.29,-0.0699999999999999,-1.9264180855229605,-1.93,-7.31,7.01,5.22,814,9.96,68.1,12188,12,30,14,-2,0.8641183073621742,7.75,2,2,1,1,1,2,1,1,20.0,5.0,쇠퇴기,0.0
(주)마이크로디지탈,305090,2021,-28,-55,-18,-148,316,229,125,184,50,33,38,24,56,35,-76.04,-33.91,-177.21,23.01,-22.63,-22.96,-64.12,-149.42,8.5,6.239999999999995,69.49705748330221,69.5,95.92,44.66,87.96,327,11.03,242.43,-3508,-10,-58,-81,0,0.1221640069647164,7.07,0,1,0,0,0,0,0,0,22.0,5.0,도입기,1.0
(주)마이크로컨텍솔루션,98120,2022,117,958,17,16,475,379,48,17,15,2,47,108,59,86,15.55,13.32,11.54,22.14,14.96,14.49,17.37,12.93,-0.4,-4.219999999999999,11.133331191337923,11.13,12.85,8.72,-0.53,1179,8.24,7.81,21382,37,101,35,33,1.0646335578940849,7.95,2,3,1,1,1,3,2,2,25.0,16.0,성숙기,0.0
(주)매직마이크로,127160,2018,8,11,4,6,60,39,141,92,85,32,-18,8,26,52,-7.78,-3.75,-5.16,14.01,0.47,0.34,0.75,0.5,3.85,5.38,50.60190542677291,50.6,78.86,42.56,3.07,1166,-2.73,24.09,18423,13,32,23,-22,0.5733612183095236,6.71,5,1,2,1,1,1,1,3,18.0,9.0,도입기,1.0
(주)매커스,93520,2022,11,3541,7,11,142,119,14,207,206,0,28,21,96,33,25.56,10.61,11.48,23.85,14.79,14.58,36.4,16.23,-0.2,-11.099999999999998,97.66615301261908,97.67,101.51,39.81,37.69,1157,17.54,159.02,39757,14,816,21,56,0.6761735232681334,9.33,1,43,2,1,1,18,1,1,18.0,17.0,성숙기,0.0
(주)메드팩토,235980,2021,-28,-13226,-19,0,12895,12895,17,206,2,0,94,132,95,33,-39.13,-13.11,0.0,0.0,-21.59,-22.09,-67.66,0.0,0.0,-1.4100000000000037,127.95655056377828,0.0,0.0,0.0,0.0,424,0.0,0.0,180,0,7,0,-9457,0.0,0.0,0,0,0,0,0,0,0,0,11.0,5.0,도입기,1.0
(주)메디아나,41920,2022,82,1973,11,16,655,486,31,15,13,1,62,205,73,87,12.56,12.62,15.51,34.32,11.28,10.96,12.57,15.52,-0.43,0.6300000000000008,14.722134209778318,14.72,8.26,37.41,20.32,1126,-4.24,55.56,24999,24,188,37,42,0.6607039098054183,5.7,1,5,1,1,1,3,1,1,29.0,10.0,성숙기,0.0
(주)메디콕스,54180,2022,-17,-45,-7,-38,98,95,106,75,70,16,-1,7,39,57,-65.85,-50.93,-195.35,3.02,-11.31,-11.58,-19.05,-56.52,11.03,-29.7,7.762428979525124,7.76,65.15,-12.02,25.03,495,3.31,56.51,-28658,-26,-62,-131,0,0.1975576227888753,11.08,1,0,0,0,0,0,0,1,25.0,23.0,도입기,1.0
(주)메디프론디비티,65650,2017,-78,0,-4,-6,2614,2194,23,6,3,0,75,433,78,94,-45.51,-44.68,-54.77,11.68,2.11,1.78,1.91,2.3,-0.42,-29.46,-5.4375164961278575,-5.44,116.84,-68.73,59.66,168,-38.41,7.32,-10138,-39,-145764,-48,0,0.7967802211779406,19.62,2,2292,1,1,1,2,1,1,27.0,21.0,도입기,1.0
(주)메지온,140410,2017,-46,-118,-13,-173,344,331,7,39,39,11,68,156,95,72,-28.08,-17.64,-266.42,16.09,-18.91,-19.83,-31.79,-301.59,35.63,-3.4899999999999984,-22.796031527333337,-22.8,-25.15,107.46,-36.17,1275,323.45,13.73,-11411,-15,-1326,-204,0,0.0754460855768783,3.93,0,11,0,0,0,2,0,0,22.0,12.0,쇠퇴기,1.0
(주)메타랩스,90370,2014,-5,-8,-3,-3,178,59,61,164,114,35,34,10,77,38,-7.49,-2.97,-3.16,65.31,1.74,1.53,4.05,1.71,2.25,12.67,2.473440462161773,2.47,10.83,-18.15,-9.58,705,-19.78,13.97,23515,16,98,18,-17,0.8829764204770199,6.52,4,5,2,1,1,3,1,1,24.0,18.0,쇠퇴기,1.0
(주)메타바이오메드,59210,2022,18,23,8,15,114,81,110,91,71,36,5,30,42,52,4.42,3.99,5.22,42.35,4.95,4.76,8.64,7.74,1.7,-13.49,17.39997081494557,17.4,5.75,27.62,17.29,508,33.94,-3.55,34473,28,89,50,10,0.5694238251229382,5.46,2,2,1,1,1,1,1,1,25.0,16.0,성장기,0.0
(주)모비스,250060,2019,-5,-22,-1,-4,488,487,63,27,13,5,40,109,50,79,-2.35,-2.03,-4.61,50.46,-4.37,-4.92,-5.95,-14.21,-0.89,-0.9700000000000002,54.02585895381593,54.03,24.53,102.05,386.56,804,10.57,45.57,9435,22,298,78,-6,0.2857664526171345,26.99,1,4,0,0,0,1,1,1,8.0,8.0,도입기,1.0
(주)모헨즈,6920,2022,12,759,5,3,229,201,72,71,43,1,33,38,58,58,7.71,4.98,2.54,9.58,7.05,6.68,11.33,3.95,-0.2,7.93,11.390494156527897,11.39,28.97,-6.18,23.77,465,-7.54,9.2,15346,27,111,17,15,1.6044408079498236,6.79,4,6,3,2,2,4,2,3,54.0,35.0,성숙기,0.0
(주)무궁화인포메이션테크놀로지,38340,2014,-102,-244,-38,-34,181,155,71,59,49,16,25,21,56,63,-123.58,-42.49,-47.67,5.88,-10.32,-10.9,-32.2,-12.57,3.34,-37.14999999999999,-35.1761081596341,-35.18,-35.53,-34.73,-81.76,70,-6.04,67.49,-7094,-32,-155,-29,0,1.1025203789241314,4.33,2,5,3,1,1,2,1,2,57.0,23.0,도입기,1.0
(주)미래생명자원,218150,2022,14,18,4,3,281,247,35,37,37,20,48,51,75,73,2.62,1.6,1.16,12.6,3.5,2.84,4.28,2.09,0.42,-0.9899999999999998,1.2734013927696843,1.27,1.08,1.85,13.45,2048,-0.42,0.26,6027,11,54,8,15,1.3483372524110997,8.68,2,7,2,1,1,5,1,2,9.0,9.0,성숙기,0.0
(주)미래아이앤지,7120,2014,-38,-50,-8,-22,89,83,114,29,17,17,-1,36,12,77,-66.73,-86.98,-99.45,25.82,-14.22,-14.58,-21.37,-31.88,2.96,-10.320000000000007,46.73185246921485,46.73,-67.44,180.04,-29.82,141,-31.56,-85.32,-10508,-22,-414,-56,0,0.3846376387358619,8.12,2,4,1,1,0,1,1,2,53.0,25.0,도입기,1.0
(주)미래컴퍼니,49950,2016,-7,-32,-2,-2,210,189,61,40,37,6,29,28,56,72,10.77,8.61,9.1,27.61,6.11,6.04,8.4,7.1,0.14,5.52,11.355579302528415,11.36,22.47,-0.23,28.86,1862,1.36,10.85,27924,28,96,35,26,0.8077741256268121,4.81,2,3,1,1,1,2,1,2,32.0,19.0,쇠퇴기,1.0
(주)미코,59090,2014,-2,-3,-2,-2,96,78,174,177,108,46,-2,20,37,36,-0.02,0.26,0.28,35.39,3.58,3.35,10.75,3.9,4.08,54.99,-5.984545274663771,-5.98,-3.0,-7.67,9.97,400,-8.71,-14.84,62441,41,76,46,1,0.8881145560502731,7.51,3,2,3,1,1,1,1,2,25.0,22.0,성숙기,1.0
(주)미코바이오메드,214610,2022,-28,-49,-20,-70,133,69,119,226,156,40,16,21,64,31,-111.2,-57.19,-241.56,-2.5,-35.01,-35.43,-74.14,-160.76,13.12,-91.66,-35.14495268028879,-35.14,-47.57,10.44,-46.83,193,-18.75,-5.69,-22818,-40,-324,-142,0,0.2801413532920488,2.53,0,2,0,0,0,1,0,0,15.0,4.0,도입기,1.0
(주)바른손이앤에이,35620,2014,-34,-67,-14,-221,44,44,151,66,34,20,-11,25,9,60,-111.0,-83.12,-1141.25,0.0,-16.57,-17.52,-29.28,-325.33,15.39,-81.27,-21.23067022762021,-21.23,-52.57,-15.7,-49.73,61,-29.23,0.0,-17184,-50,-490,-817,0,0.061097302041689,5.78,0,1,0,0,0,0,0,0,28.0,25.0,도입기,1.0
(주)바이브컴퍼니,301300,2022,-15,-25,-13,-35,55,55,470,640,487,55,-29,19,36,14,-96.47,-30.81,-62.61,19.5,-18.13,-18.72,-77.47,-49.78,5.9,-68.89,-5.139381585391039,-5.14,-37.44,34.85,-18.02,404,54.04,-88.16,8357,9,28,23,-274,0.3862605450715466,13.02,1,1,2,0,0,1,0,1,24.0,4.0,쇠퇴기,1.0
(주)바이오니아,64550,2014,-11,-15,-6,-23,86,56,134,123,103,39,-6,8,40,45,-45.39,-20.01,-75.95,58.42,-12.47,-12.59,-28.93,-48.4,14.37,-21.92,-3.681604625902171,-3.68,-7.71,-0.8,-25.31,431,-6.96,8.38,478,1,2,3,-2834,0.2650482026991112,1.23,1,1,1,0,0,0,0,1,32.0,19.0,도입기,1.0
(주)바이오로그디바이스,208710,2018,15,23,6,6,153,149,74,66,60,26,19,17,55,60,13.28,9.19,7.17,22.96,11.43,11.37,18.15,9.8,1.41,4.51,19.759721520492704,19.76,31.6,7.72,16.34,1685,-5.92,-63.81,31142,41,147,38,19,1.0641345193833742,3.37,2,3,2,1,1,2,1,2,10.0,10.0,성장기,1.0
(주)바이오솔루션,86820,2021,-2,-3,-1,-7,178,176,16,110,109,30,40,59,92,48,-3.68,-2.4,-14.28,64.46,-0.05,-2.18,-3.43,-13.32,-3.82,0.1799999999999997,89.57284559781483,89.57,113.96,-19.34,52.4,1110,-24.56,-9.44,4864,5,179,41,-35,0.1250186962511908,4.83,0,3,0,0,0,1,0,0,24.0,6.0,성장기,1.0
(주)바이오톡스텍,86040,2015,-7,-10,-3,-9,71,67,135,92,81,31,-12,30,30,52,-16.06,-9.41,-22.25,18.28,-7.69,-7.94,-14.72,-22.19,2.32,2.0600000000000023,-5.136605220410013,-5.14,-24.05,6.11,10.53,314,-3.43,10.09,6889,15,33,41,-54,0.3674932889127971,4.42,1,1,1,0,0,1,0,1,24.0,17.0,쇠퇴기,1.0
(주)박셀바이오,323990,2022,-641,-5087,-22,0,6806,6806,14,4,1,0,85,127,86,97,-25.56,-24.86,0.0,0.0,-28.11,-29.63,-30.75,0.0,0.0,-10.849999999999998,-22.743420997309823,-22.74,-25.89,6.03,0.0,306,-9.26,0.0,-3482,-14,-146,0,0,0.0,0.0,0,0,0,0,0,0,0,0,14.0,4.0,쇠퇴기,1.0
(주)버킷스튜디오,66410,2020,-13,-16,-4,-13,135,122,84,48,47,26,11,77,43,68,-11.35,-16.99,-22.06,21.45,0.87,0.56,0.79,1.54,2.39,-0.8699999999999992,34.463803725789695,34.46,97.8,8.13,32.25,282,-6.65,21388.85,-1131,-2,-29,-5,0,0.3202911146455349,8.04,1,6,1,1,0,1,1,1,25.0,21.0,도입기,1.0
(주)베노티앤알,206400,2017,-187,-5211,-45,-43,482,482,24,32,22,1,65,312,82,76,-81.35,-68.65,-64.8,0.0,-52.33,-52.63,-65.68,-52.94,-0.26,-47.21,-12.198124008648415,-12.2,-17.02,19.04,-6.78,322,26.9,0.0,-3123,-18,-1993,-17,0,1.063183679340496,12.65,1,135,1,1,1,6,1,1,10.0,10.0,쇠퇴기,1.0
(주)베셀,177350,2022,-14,-24,-9,-17,76,46,171,176,138,38,-12,7,38,36,-35.28,-19.82,-31.85,11.13,-7.28,-7.39,-18.96,-14.9,3.41,-63.81,-9.335947579447822,-9.34,0.3,-14.37,79.13,506,-10.62,20.15,737,1,3,2,-1907,0.5213819319651387,10.96,2,2,1,1,1,1,1,1,20.0,9.0,쇠퇴기,0.0
(주)베스파,299910,2021,-176,-511,-255,-66,76,76,0,0,0,50,-25,19,80,0,-286.64,-148.31,-86.43,0.0,-118.16,-119.32,0.0,-97.1,-0.4,-207.54,-80.96304761058568,-80.96,-72.73,-91.42,-33.47,-130,-61.12,0.0,3925,33,216,9,-1001,3.841965236319165,16.9,2,14,0,2,1,3,1,2,11.0,6.0,쇠퇴기,1.0
(주)보광산업,225530,2022,32,71,13,21,227,166,104,64,26,18,20,63,36,61,13.94,9.39,13.8,26.17,10.98,10.53,17.61,17.57,0.51,1.4499999999999993,-0.0576094771933954,-0.06,-16.43,12.61,21.66,489,-5.02,1.6,33142,23,51,38,36,0.5991985963153044,4.9,2,1,1,1,1,1,1,2,20.0,9.0,성숙기,0.0
(주)보락,2760,2022,15,58,3,4,268,123,72,26,20,5,27,32,43,79,6.54,5.63,6.34,17.16,5.66,5.6,6.99,6.78,0.07,2.75,8.157756896382397,8.16,26.92,-2.74,21.81,404,-4.09,26.44,15487,25,53,32,20,0.7951555624638538,6.95,5,2,1,1,1,1,2,2,65.0,35.0,성숙기,0.0
(주)본느,226340,2022,-1,-2,-1,-1,77,66,187,176,116,41,-10,14,32,36,8.32,1.65,1.74,46.42,2.4,2.08,6.05,2.88,4.23,22.81,1.2582386640837,1.26,10.38,-2.58,12.85,835,-2.48,75.28,9139,11,102,15,12,0.7177550728316824,8.71,3,7,2,1,1,1,1,2,9.0,9.0,쇠퇴기,0.0
(주)브랜드엑스코퍼레이션,337930,2022,30,164,9,5,261,92,41,40,38,5,44,16,71,71,13.75,10.63,4.76,60.13,16.33,15.91,23.92,8.41,-0.09,1.9600000000000009,3.2290444119239146,3.23,17.87,-20.6,23.22,529,-16.43,52.87,43865,38,1084,21,23,1.8624977647899337,30.34,7,48,3,2,2,6,2,3,7.0,4.0,성숙기,0.0
(주)브리지텍,64480,2022,43,201,11,13,269,261,72,35,23,6,29,100,46,74,7.39,8.1,5.74,15.26,6.72,6.08,8.57,6.65,-0.55,-0.29,18.24474461326813,18.24,-7.92,56.87,8.41,838,229.86,-21.98,21467,31,465,36,16,0.8428625438867365,12.9,2,19,1,1,1,2,1,2,29.0,16.0,성숙기,0.0
(주)브이원텍,251630,2022,-3,-7,-1,-4,213,117,109,80,33,21,21,34,40,55,-0.68,-3.31,-6.68,22.86,0.23,0.02,0.04,0.06,0.36,-13.67,32.471477061803625,32.47,15.31,46.77,17.01,1272,104.46,122.67,11633,7,56,19,-34,0.3408130131912963,6.41,1,2,1,1,0,1,1,1,18.0,7.0,쇠퇴기,0.0
(주)브이티지엠피,18290,2014,2,2,1,2,89,23,169,310,271,57,-8,0,59,24,-16.97,-4.58,-6.74,14.47,0.57,0.57,2.1,0.83,7.02,-22.17,1.0803016192888977,1.08,3.19,-1.77,2.32,63,-3.45,6.03,10604,13,35,20,-34,0.6760206283423857,5.01,4,2,3,1,1,2,1,1,38.0,30.0,성장기,1.0
(주)블루콤,33560,2022,33,79,3,8,287,153,87,9,8,4,13,60,21,91,-0.17,-0.36,-0.45,13.75,-0.68,-0.75,-0.83,-2.26,0.02,-0.21,-2.8143062198843443,-2.81,-17.7,1.94,-18.01,1670,-1.72,-1.93,16410,9,52,28,-2,0.3342859927118663,9.66,3,2,0,1,0,0,1,1,33.0,13.0,성숙기,0.0
(주)비덴트,121800,2017,-8,-13,-1,-8,366,259,86,17,8,10,19,139,26,85,68.9,123.22,274.88,27.46,-4.88,-5.02,-6.75,-26.94,3.64,111.76,75.55244497616171,75.55,42.36,91.48,-0.26,1321,-14.91,26.57,80165,49,1017,335,82,0.1461636642495707,10.14,1,3,0,0,0,0,0,1,22.0,13.0,쇠퇴기,1.0
(주)비보존제약,82800,2016,23,52,10,6,196,99,50,85,69,20,36,11,73,54,-7.52,-4.39,-2.61,7.96,1.71,1.08,2.06,0.72,0.49,25.610000000000003,-13.852144147242637,-13.85,-8.71,-25.18,-23.99,120,-13.93,-9.87,6983,17,193,10,-26,1.6256019483222257,7.53,4,11,3,2,2,5,1,2,22.0,19.0,성숙기,1.0
(주)비씨월드제약,200780,2021,-3,-3,-2,-5,65,37,183,129,71,48,-11,5,20,44,-1.78,-1.46,-3.62,31.95,-0.89,-0.99,-2.19,-2.9,3.04,0.08,4.620924451782735,4.62,-13.54,10.46,8.85,4625,10.25,5.06,22818,12,21,37,-10,0.3353813018309064,4.3,3,0,1,0,0,0,1,2,44.0,10.0,도입기,1.0
(주)비아트론,141000,2022,46,5022,6,17,425,409,53,15,15,0,41,53,54,87,9.85,9.47,22.38,40.43,7.67,7.25,8.51,19.68,-1.11,0.6799999999999997,3.0189118350423367,3.02,22.02,-12.81,-11.13,2791,0.82,3.65,30444,16,94,43,52,0.3631307692668983,11.63,1,2,0,0,0,1,1,1,23.0,12.0,성숙기,0.0
(주)비엘,142760,2018,-10,-12,-6,-10,88,74,123,124,115,46,-6,49,45,45,-58.74,-18.41,-18.93,34.13,-5.49,-6.48,-11.94,-7.19,3.07,-39.84,307.9501877497434,307.95,124.0,1160.47,1031.41,294,724.22,825.12,5946,4,20,7,-274,0.5614617727154283,17.65,2,5,2,1,1,2,1,2,25.0,8.0,도입기,1.0
(주)비엘팜텍,65170,2014,4,6,2,2,82,54,120,80,73,31,-7,13,33,56,-3.5,-2.5,-2.17,43.48,3.22,3.01,5.85,3.2,1.86,7.539999999999999,0.5237634320365192,0.52,0.99,0.29,21.48,181,-5.05,43.42,8654,13,37,14,-15,0.936520417689953,9.25,4,3,2,1,1,1,1,3,29.0,22.0,도입기,1.0
(주)비엠티,86670,2022,-1,-1,-1,-1,157,73,106,124,75,43,19,4,52,45,16.03,8.14,10.5,28.0,11.05,10.86,24.58,16.21,1.4,8.560000000000002,27.69137833348976,27.69,24.2,31.77,31.63,2327,39.26,50.25,44005,19,61,31,34,0.5972605431517778,4.88,2,2,2,1,1,1,1,1,24.0,17.0,도입기,0.0
(주)비올,335890,2022,171,950,22,31,769,688,8,14,14,2,81,191,93,87,35.06,31.13,36.88,73.32,35.58,34.69,39.46,41.51,-0.98,15.860000000000005,48.95783590328592,48.96,56.27,-6.17,69.32,670,-3.18,50.22,18378,41,900,59,62,0.6984717812690198,9.2,1,15,1,1,1,9,1,1,5.0,5.0,성장기,0.0
(주)비즈니스온커뮤니케이션,138580,2022,39,63,11,23,188,188,106,37,17,17,11,89,23,73,16.84,14.18,26.83,0.0,14.44,14.25,18.05,27.47,1.07,6.83,31.16801266827182,31.17,-25.76,69.59,30.98,598,-6.87,0.0,22085,23,1351,50,53,0.4571919035251954,6.53,2,26,1,1,1,1,1,2,17.0,7.0,성장기,0.0
