회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,도입기,성숙기,성장기,쇠퇴기,부실판단
(주)포런상사,30726,2019,11.06,21.53,3.41,6.32,387.27,382.78,44.55,30.32,15.83,60.26,31.92,81.24,69.18,-3.83,-3.24,-5.01,-2.51,-3.71,-6.9,-1.24,0.0379862167345497,-0.3340728154490484,-0.33,1.81,-8.68,-26.08,-32.03,1425.75,9.07,3017.09,16.81,-29.79,-24.07,0.5394621551650445,8.21,0.68,145.26,0.65,0.54,2.74,0.67,28.0,0,0,1,0,0.0
(주)에스켐텍,18172,2022,40.12,0.0,3.18,3.62,1091.82,964.61,8.61,5.12,0.0,46.73,523.94,51.44,92.07,3.28,3.05,3.39,2.56,1.82,2.06,-0.84,-0.0302619834760466,1.2736701441414244,1.27,-7.55,12.67,36.42,3.45,2172.33,9.2,24.11,10.48,32.36,56.21,0.877867787881973,7.57,1.85,2.34,0.9,0.88,1.92,1.64,57.0,0,0,1,0,0.0
흥일산업(주),20548,2022,29.38,0.0,5.32,6.05,359.87,240.42,22.12,20.36,0.0,43.32,55.48,59.99,81.88,2.83,2.76,2.6,3.44,3.38,3.72,0.17,-0.0061206053257755,6.925308167731166,6.93,14.41,-2.63,-1.08,-4.01,3434.59,15.72,60.69,17.88,14.52,30.86,0.8791680772938583,7.6,2.33,3.33,1.06,0.91,2.17,1.56,36.0,0,0,1,0,0.0
(주)햇빛일루콤,87513,2022,4.24,6.56,3.34,3.98,68.19,52.3,370.23,307.22,50.91,-20.79,6.12,44.55,21.27,53.62,8.4,8.6,13.56,13.56,13.97,2.26,-0.6468659873657864,37.57426357139057,37.57,83.72,14.47,5.01,16.12,5428.39,19.55,36.4,23.33,36.88,71.79,0.8377905659515881,5.28,3.15,1.67,0.98,0.97,1.61,2.44,16.0,0,0,1,0,0.0
영일산기(주),87671,2022,60.96,88.52,11.95,15.28,491.07,374.17,24.38,6.73,13.5,21.17,53.79,26.58,80.4,15.2,13.65,14.65,15.61,15.46,17.45,0.32,-0.0166427367694942,30.78597630371525,30.79,-20.29,70.3,14.68,86.47,7632.87,34.06,58.75,43.56,33.62,49.52,0.7818483803695397,6.68,3.22,1.59,0.93,0.89,1.34,2.61,27.0,0,0,1,0,0.0
한양기업(주),83008,2019,8.56,13.46,7.22,11.77,76.34,59.14,537.41,292.38,53.63,-10.85,11.86,35.02,15.69,5.7,0.89,1.42,2.86,2.69,4.26,3.15,-0.1121402382013639,5.945348905546984,5.95,25.55,-2.28,9.15,-4.25,1248.29,10.57,16.89,17.23,8.22,76.5,0.6135330756817725,3.96,2.34,0.96,0.63,0.63,0.93,1.95,31.0,0,0,1,0,0.0
(주)케이씨에이,95117,2022,71.06,0.0,17.97,11.96,275.42,275.42,33.85,31.9,0.0,41.81,99.99,65.64,74.71,30.6,23.64,13.2,23.94,23.28,13.68,-0.38,-0.0887735927801078,30.551738919340245,30.55,61.61,-4.5,19.04,-5.71,6401.03,26.42,286.62,17.58,75.07,81.2,1.5028971729709582,7.19,2.83,15.82,1.79,1.7,4.27,2.83,25.0,0,0,1,0,0.0
벽산중기산업(주),65117,2022,4.08,8.84,2.25,2.23,152.08,152.08,123.06,51.46,25.47,12.01,74.94,35.08,44.83,-20.4,-10.57,-10.33,-10.59,-10.77,-10.84,0.99,-0.0526005182627892,-2.7985798371692177,-2.8,17.83,-11.2,17.42,-11.02,11638.0,77.71,126.78,77.07,-13.4,37.1,1.0082570925053302,9.69,3.11,1.55,1.02,0.99,1.46,3.11,25.0,0,0,1,0,0.0
(주)에프티씨코리아,95085,2022,16.54,18.82,9.12,10.33,167.61,94.98,122.75,61.88,48.43,18.78,32.73,46.56,44.89,26.24,11.31,11.84,13.48,13.39,14.28,1.5,0.1633387813198005,13.501909148924018,13.5,24.48,5.4,40.35,3.88,8432.92,23.56,47.2,26.71,44.34,71.38,0.882260493775591,7.22,3.9,1.79,0.95,0.94,1.69,2.1,23.0,0,0,1,0,0.0
(주)펀진,92477,2022,11.09,13.69,5.62,7.73,54.79,51.96,102.79,78.34,41.06,-17.47,12.89,21.17,49.31,0.48,0.24,0.3,1.83,1.82,2.35,2.16,-0.0032441524621719,13.853768489288996,13.85,-33.0,40.17,-0.06,72.49,2816.0,20.54,1708.49,28.25,1.08,48.7,0.7269862658765229,5.24,2.88,76.57,0.8,0.77,1.08,2.76,18.0,0,0,1,0,0.0
주식회사대창공업,84662,2022,14.5,16.82,10.25,4.24,95.47,76.53,241.16,127.74,60.93,-1.7,23.66,35.75,29.31,13.9,3.7,1.4,3.49,3.47,1.33,0.71,-0.0194938942660934,16.497252044640202,16.5,18.23,15.55,51.41,10.07,5993.85,24.69,41.64,10.22,13.72,80.14,2.41666311760386,11.73,8.62,4.27,2.64,2.6,4.03,7.33,13.0,0,0,1,0,0.0
주식회사제일에프에이,84856,2022,-3.84,-4.84,-2.58,-2.14,104.83,54.15,204.91,178.85,53.32,2.83,31.39,61.49,32.8,3.21,1.1,0.86,3.03,2.98,2.44,1.57,0.3970846672466138,1.907310757583112,1.91,-2.27,9.38,113.26,-0.18,2632.25,15.18,59.06,12.58,6.82,40.04,1.2063775390031628,8.54,3.97,4.69,1.28,1.22,3.27,1.94,9.0,0,0,1,0,0.0
주식회사제이에스토건,91182,2022,2.58,2.94,1.21,32.85,9.25,9.25,88.28,77.99,41.14,-37.59,3.74,3.83,53.11,0.34,0.18,4.91,1.5,1.49,40.32,34.15,-0.0104569031742527,0.3949989401422706,0.39,17.66,-0.19,-0.38,-0.44,905.54,2.76,2.9,75.06,6.54,94.02,0.0367660943319196,0.0,1.04,0.04,0.04,0.04,0.04,1.04,12.0,0,0,1,0,0.0
(주)엘루오씨앤씨,98071,2022,3.53,3.65,2.6,4.97,24.96,24.96,279.29,104.21,71.23,-20.62,0.11,6.86,26.37,15.26,3.96,5.16,5.08,5.05,7.22,1.41,-0.2766337012194753,101.38939356348976,101.39,-15.55,124.26,-26.6,126.17,7121.51,36.52,45.44,69.87,7.39,17.88,0.5227451079547987,9.72,6.98,0.79,0.77,0.7,0.78,6.98,19.0,0,0,1,0,0.0
(주)두일캡,14370,2014,10.31,12.78,5.51,6.73,119.73,86.74,114.77,89.52,43.08,8.23,0.47,49.91,46.56,-32.72,-21.02,-22.26,-1.31,-1.31,-1.71,2.03,-0.3443305523348257,-11.60628350091944,-11.61,0.62,-21.15,-4.98,5.58,-215.43,-1.91,-5.79,-2.33,0.0,0.0,0.8179714109297092,2.66,2.35,2.14,0.94,0.77,1.44,1.64,29.0,0,0,1,0,0.0
(주)엠티에스코퍼레이션,94006,2022,12.52,65.81,8.21,3.86,104.71,103.72,190.56,188.38,12.48,3.05,50.63,67.88,34.42,20.35,8.74,2.99,4.13,3.48,1.29,-0.03,0.2518282145375757,73.77415093258415,73.77,127.05,16.16,24.71,-8.06,3693.67,16.46,98.29,7.74,38.58,81.26,2.127352313214201,8.78,4.4,12.16,2.93,2.7,7.12,4.35,6.0,0,0,1,0,0.0
(주)우창엔지니어링,70530,2016,5.07,7.93,3.65,6.45,65.11,36.7,255.68,183.62,46.0,-18.01,0.24,33.61,28.11,16.73,4.45,7.19,7.31,7.3,11.84,3.01,0.3742875362819252,20.118477593312186,20.12,54.25,8.02,37.65,4.99,3500.4,13.1,28.44,23.17,31.03,84.25,0.565281896111635,5.07,3.28,1.26,0.62,0.62,0.88,2.04,25.0,0,0,1,0,0.0
(주)모다아울렛,39425,2015,7.62,10.08,5.01,24.97,77.67,77.67,191.61,106.34,49.67,-8.14,16.85,28.32,34.29,13.87,6.15,22.17,8.33,7.3,30.98,4.07,-0.0119125608204797,42.56853236777059,42.57,108.59,26.72,28.94,2.36,35112.90919999999,12.4,29.73,61.82,35.87,83.69,0.2005532812728255,0.0,0.96,0.49,0.28,0.24,0.31,0.96,22.0,0,0,1,0,0.0
철은인터내셔날주식회사,95677,2022,11.37,13.65,6.68,8.57,66.66,61.69,142.5,129.93,48.94,-17.87,39.41,35.71,41.24,6.97,3.33,3.57,3.64,3.6,4.5,1.17,0.0653259448968878,5.538129264915761,5.54,22.34,-1.94,25.35,-1.88,2708.05,11.59,18.43,14.87,24.04,64.4,0.779516290768541,7.59,2.61,1.23,0.93,0.8,1.2,2.4,22.0,0,0,1,0,0.0
모터스밸리주식회사,52492,2022,1.63,1.81,1.16,7.1,47.92,41.18,244.14,180.43,63.82,-27.31,4.04,25.12,29.06,1.87,0.57,3.31,3.16,2.64,15.32,13.5,-0.029311092731465,11.983054189360695,11.98,84.38,-1.05,27.18,-0.32,1002.67,5.54,7.4,33.98,9.75,70.38,0.1629015005874908,0.0,1.01,0.22,0.17,0.17,0.22,0.84,25.0,0,0,1,0,0.0
(주)하남에프앤비,83169,2022,8.59,9.89,5.81,12.21,41.42,41.14,209.54,126.75,58.78,-23.99,9.03,16.96,32.31,17.61,6.01,11.03,9.34,9.09,17.14,3.11,0.0915165710716802,25.91641666653508,25.92,4.54,31.4,4.56,35.48,5390.82,17.79,22.47,37.37,29.52,64.44,0.4760160850919183,14.59,2.89,0.66,0.54,0.53,0.65,2.87,12.0,0,0,1,0,0.0
다우건설주식회사,80981,2022,24.29,67.62,8.86,3.83,202.44,198.13,57.47,56.29,13.11,36.62,2.74,72.36,63.5,7.71,6.97,2.04,17.39,15.52,6.21,-0.61,-0.0209821134688768,17.540986725172047,17.54,30.55,-6.78,73.58,-3.44,7041.19,11.69,430.63,5.05,40.28,62.72,2.312534101801824,5.31,3.74,83.71,3.42,2.5,8.07,3.62,16.0,0,0,1,0,0.0
(주)다온이엔지,100080,2022,1.35,1.58,1.09,1.26,113.04,94.08,432.73,121.52,69.29,2.97,52.35,25.79,18.77,9.33,1.8,1.93,2.73,2.66,2.97,1.54,0.6998059610847067,6.180730064408511,6.18,34.82,-1.12,8.19,-1.34,1084.58,8.17,12.12,9.41,20.48,66.35,0.8683260060658569,12.68,4.58,1.28,0.93,0.89,1.16,3.87,9.0,0,0,1,0,0.0
(주)나인스포렉스,49798,2022,5.0,5.09,4.19,34.23,3.62,3.62,523.2,106.02,82.4,-16.4,2.06,0.63,16.05,5.35,0.84,6.82,3.25,3.25,26.4,22.35,-0.1168595698722132,0.9161234250418472,0.92,-67.46,2.25,-6.23,2.12,1615.71,10.22,10.36,83.41,8.18,70.86,0.1225168520222553,727.5187999999898,9.77,0.13,0.12,0.12,0.12,9.77,15.0,0,0,1,0,0.0
주식회사지씨에스,89907,2022,35.5,44.03,12.0,14.14,337.06,265.38,51.08,15.05,27.26,23.62,53.16,33.58,66.19,43.01,36.14,24.41,28.96,28.89,24.56,1.14,-0.0250826635625231,123.61615365360588,125.35,-0.87,532.66,48.18,490.56,10221.45,33.07,92.97,38.96,62.66,78.04,0.8489541083483934,14.72,3.29,3.03,1.48,1.18,2.21,2.52,13.0,0,0,1,0,0.0
동문이엔티(주),94988,2022,51.74,64.66,17.13,9.73,329.22,195.98,49.5,28.99,26.49,44.45,109.97,63.84,66.89,14.69,10.31,5.2,11.36,11.13,5.98,0.35,-0.1748676964825641,12.173547422678933,12.17,-10.49,102.82,-13.74,196.79,4484.85,22.11,73.03,12.55,41.45,56.79,1.7609655775367332,10.0,3.99,8.7,1.98,1.86,6.52,2.61,15.0,0,0,1,0,0.0
벤처포럼비아이(주),50166,2022,4.38,4.99,1.54,26.68,7.5,7.5,54.2,42.88,30.83,-25.72,2.88,2.09,64.85,1.45,0.91,8.69,2.81,2.79,33.54,20.3,-0.0823749487757242,123.61615365360588,129.1176999999999,213.81,158.77,31.42,251.16,2698.14,4.16,4.99,72.16,12.04,60.41,0.0576504383076863,267.94,4.19,0.11,0.1,0.08,0.08,4.19,25.0,0,0,1,0,0.0
(주)스포츠조선,18123,2022,15.13,0.0,4.09,8.61,776.14,772.66,37.09,6.33,0.0,31.23,210.0,35.85,72.94,2.34,2.24,3.55,2.28,1.3,2.7,-2.05,-0.0150078934660126,2.5262720045393325,2.53,13.62,-2.78,1.25,-4.35,3243.16,8.39,22.27,17.65,20.13,45.45,0.4756253871607624,7.9,1.42,1.23,0.63,0.48,0.73,1.41,35.0,0,0,1,0,0.0
주식회사태성산업,43232,2022,2.99,4.79,2.08,3.47,41.41,32.27,228.22,209.64,43.38,-37.42,9.65,26.45,30.47,-18.14,-6.91,-10.14,-3.5,-3.68,-6.25,1.61,-0.0347059544792756,-3.193746478133637,-3.19,-3.71,-3.01,2.16,-5.1,5635.36,6.63,11.7,11.06,-91.62,17.41,0.5995435695632634,6.04,2.82,1.03,0.68,0.59,0.8,2.22,25.0,0,0,1,0,0.0
주식회사새로고침,94303,2022,15.59,324.6,13.31,3.35,175.61,175.61,584.23,268.79,4.1,29.7,54.58,68.98,14.61,170.17,17.52,3.38,20.05,20.03,3.87,0.07,4.672286561697103,87.15545530354466,87.16,84.68,92.91,50.75,1.14,12383.17,130.62669999999977,2347.26,52.64,6.42,23.09,3.974847968066662,10.58,7.48,44.84,5.18,5.18,16.88,7.48,9.0,0,0,1,0,0.0
(주)와이제이씨,47856,2022,29.57,40.0,16.04,15.4,100.88,70.39,118.56,82.64,40.1,0.33,24.08,38.14,45.75,24.17,12.38,9.69,13.58,13.14,11.29,0.46,-0.100065679133833,26.595132120909977,26.6,13.96,35.89,25.61,36.44,15612.26,27.08,60.01,26.0,37.26,62.89,1.0415112024435236,8.59,4.17,1.98,1.28,1.16,1.94,2.91,31.0,0,0,1,0,0.0
(주)케이엑스하이텍,52900,2022,17.0,31.0,7.0,8.0,123.0,74.0,64.0,51.0,21.0,7.0,19.0,38.0,61.0,13.59,11.42,9.26,6.8,6.67,7.84,1.81,0.0782251391229417,3.785750387378075,3.79,9.67,0.48,49.11,13.67,35112.90919999999,24.0,106.0,29.0,32.0,58.0,0.8349675496516855,10.27,4.0,4.0,1.0,1.0,1.0,2.0,27.0,0,0,1,0,0.0
(주)지엘피코리아,77021,2022,12.69,14.17,7.35,13.68,61.97,59.28,137.87,105.77,51.9,-16.91,19.38,27.55,42.04,11.63,5.42,8.7,7.44,6.8,12.43,1.85,-0.0963012613754405,3.674179411700055,3.67,-35.24,34.38,-4.28,-3.91,3446.41,13.41,27.04,24.95,34.85,72.26,0.5373174335123103,6.86,1.59,1.06,0.62,0.55,0.85,1.53,14.0,0,0,1,0,0.0
주식회사포에버,74367,2019,6.98,7.8,5.63,45.13,34.27,34.27,417.72,88.65,72.19,-11.26,1.6,5.87,19.32,3.45,0.72,5.25,4.37,4.33,32.91,24.46,0.0203167560924609,11.90302938568211,11.9,145.83,8.23,9.41,15.62,1172.67,10.46,11.23,83.91,6.25,94.19,0.1246944890931502,9.96,3.02,0.14,0.14,0.13,0.14,3.02,11.0,0,0,1,0,0.0
프레스토솔루션,100171,2022,8.62,13.16,4.21,4.65,119.61,75.87,95.45,74.26,32.02,7.45,5.79,45.44,51.17,5.54,3.57,3.09,6.52,6.05,6.23,0.43,0.0335933893341127,15.595067618072155,15.6,47.48,-2.04,50.51,0.75,4225.42,20.45,52.62,22.59,13.68,27.64,0.9050505791496636,7.18,3.74,2.34,1.16,0.97,1.64,2.37,14.0,0,0,1,0,0.0
에이비메디컬(주),101319,2022,37.97,55.06,10.28,18.35,370.79,330.06,37.11,12.31,18.66,24.31,195.8,33.28,72.94,10.45,7.36,11.65,8.41,8.24,13.41,0.51,-0.4606173085145066,21.68115830178515,21.68,3.42,33.43,-1.4,52.38,6574.91,15.89,40.39,28.38,41.07,69.44,0.5600817898275824,4.11,1.94,1.7,0.63,0.61,0.96,1.71,12.0,0,0,1,0,0.0
(주)우리들하이텍,77806,2022,13.15,15.1,7.88,10.75,54.31,28.52,149.23,134.85,52.15,-24.72,16.49,29.39,40.12,13.96,6.13,7.15,7.52,7.42,9.02,2.04,-0.1550830304980644,28.258173938243768,28.26,-1.22,46.44,2.27,50.01,2335.15,14.26,21.45,19.47,36.71,83.41,0.7326410417079244,10.92,4.91,1.32,0.86,0.82,1.23,2.48,9.0,0,0,1,0,0.0
(주)오토젠,62041,2022,1.9,3.9,1.74,0.71,40.98,29.63,1064.12,1045.02,44.66,-52.98,5.52,36.79,8.59,28.88,2.23,0.89,5.09,5.09,2.04,0.84,2.45355957422444,4.878116054044118,4.88,34.62,-7.07,4.61,-6.67,1432.42,13.75,22.0,5.64,15.77,68.81,2.439164171437325,11.56,10.08,3.74,2.51,2.5,3.72,7.61,16.0,0,0,1,0,0.0
원동풍력주식회사,99019,2022,8.26,8.64,6.64,68.78,201.19,201.19,408.87,28.63,76.82,5.69,163.14,11.32,19.65,51.1,14.21,78.75,7.53,7.52,62.337399999999946,11.34,0.7114690541950202,35.06235036650333,35.06,236.36,25.48,0.0,21.56,10832.32,8.49,9.89,87.93,83.39159999999995,0.0,0.0965430101874539,12.54,1.31,0.12,0.18,0.11,0.12,1.31,9.0,0,0,1,0,0.0
(주)와이오엠,66430,2022,7.0,11.0,2.0,4.0,188.0,174.0,50.0,46.0,22.0,27.0,136.0,58.0,67.0,2.03,1.69,1.54,0.47,0.46,0.59,1.15,-0.0011300614651055,44.14776140174225,44.15,84.91,10.36,0.29,-1.17,3814.0,7.0,49.0,10.0,15.0,24.0,0.6639477446481871,6.13,2.0,3.0,1.0,1.0,2.0,1.0,25.0,0,0,1,0,0.0
(주)휴비스트제약,81912,2022,0.2,0.22,0.14,0.2,92.7,68.66,251.8,170.96,64.7,-3.55,20.39,45.05,28.43,5.27,1.85,2.12,2.56,2.44,3.39,3.57,0.0769334903699183,2.7498007092827024,2.75,-14.26,22.72,5.8,16.38,3759.63,9.96,34.11,14.05,15.09,71.58,0.7092790423628033,3.9,1.9,1.67,0.87,0.72,1.42,1.45,10.0,0,0,1,0,0.0
주식회사피앤제이,67720,2022,5.16,6.08,3.36,47.43,29.52,29.52,185.86,122.51,55.19,-30.2,8.42,12.65,34.98,4.75,2.38,22.96,3.77,3.73,52.29,27.12,-0.0013512648308913,1.5925811254471127,1.59,76.13,-4.28,10.44,-1.57,1949.39,6.87,11.91,97.13,23.64,86.17,0.0707711382176029,34.52,0.71,0.12,0.1,0.07,0.08,0.71,12.0,0,0,1,0,0.0
협성건업(주),78648,2022,20.38,287.02,4.46,6.39,435.32,435.03,27.99,27.99,1.55,73.34,13.25,95.21,78.13,-24.07,-21.41,-30.65,3.38,1.83,2.73,-2.28,-0.3675630190018805,-6.996079925545215,-7.0,-7.74,10.75,35.94,-15.37,-6710.36,-18.95,-2254.3295,-27.16,0.0,0.0,0.6976332444847104,4.92,0.7,265.32,0.7,0.67,15.31,0.7,9.0,0,0,1,0,0.0
(주)스마트삼육,78704,2022,11.8,152.99,8.38,3.25,118.56,78.93,244.87,244.87,5.48,13.18,36.0,84.18,29.0,12.36,3.56,1.31,36.73899999999991,36.12579999999998,17.42,-0.08,0.1577591441454496,7.327806713930469,7.33,12.31,-13.16,61.51,-25.4,3667.18,17.47,4602.85,6.78,19.32,34.34,2.5759450403290978,150.23,5.2,579.99,2.72,2.67,15.14,3.24,11.0,0,0,1,0,0.0
(주)한길통상,93405,2022,12.04,16.79,6.24,4.57,213.63,67.97,107.5,56.67,37.14,31.03,13.54,58.35,48.19,39.6,21.72,11.82,22.69,22.68,14.08,0.23,-0.2189422356610291,43.942910001426064,43.94,22.64,90.21,8.96,90.09,21098.47,51.01,265.73,37.37,31.62,50.65,1.3650777994277463,9.85,6.82,4.78,1.84,1.61,4.3,2.58,31.0,0,0,1,0,0.0
(주)다원아이디앤씨,60574,2022,-16.66,-48.66,-7.76,-3.44,118.94,118.94,87.19,80.39,15.94,8.13,39.03,51.08,53.42,7.82,4.61,1.78,5.06,4.47,1.85,0.01,0.3357341161757757,14.804360416009446,14.8,26.8,4.49,-10.37,1.07,6986.98,18.56,48.35,8.22,21.67,27.42,2.2577175370890465,9.0,4.94,5.91,2.59,2.41,4.72,4.94,20.0,0,0,1,0,0.0
(주)CMG제약,58820,2022,19.0,79.0,2.0,6.0,617.0,520.0,15.0,12.0,3.0,53.0,20.0,63.0,87.0,-0.21,-0.24,-0.47,2.4,1.45,3.63,-2.37,-0.0194056142486561,7.072078214313208,7.07,7.64,6.1,18.31,22.79,15933.0,7.0,107.0,19.0,-2.0,-4.0,0.3854321723600449,4.04,1.0,2.0,1.0,0.0,1.0,1.0,23.0,0,0,1,0,0.0
주식회사에코웰,90523,2021,5.44,6.92,5.43,8.94,51.19,23.98,12231.140099999922,7239.468699999984,78.48,-35.76,4.12,37.5,0.21,0.0,-10.11,-15.69,0.81,0.5,0.81,8.14,6.145293521753523,0.0,3.52,-12.07,15.85,-50.76,-9.34,710.9,5.93,29.15,9.75,-160.86,-6.4,0.0,9.0,2.82,2.84,0.64,0.62,1.04,1.52,20.0,0,0,1,0,0.0
주식회사이스트시큐리티,88722,2022,13.71,335.51,11.7,18.18,336.23,336.23,581.74,175.66,3.49,60.87,72.32,86.64,14.67,-1.93,-0.35,-0.4,2.37,0.73,0.83,0.99,-0.1407340923011981,0.0,118.3,133.23,54.25,26.94,377.52,12384.98,35.08,851.76,54.5,-0.73,4.09,0.0,5.79,1.04,25.85,0.88,0.88,5.84,1.04,7.0,0,0,1,0,0.0
에스엠테크주식회사,84616,2022,-1.47,-1.56,-1.03,-1.92,208.29,124.91,233.73,31.26,66.17,10.14,22.57,19.51,29.96,2.35,0.71,1.3,2.68,2.54,4.69,3.35,0.1548737246610462,2.143069608978289,2.14,11.43,0.12,48.32,0.68,1886.08,6.89,8.92,12.84,10.11,83.97,0.5368655446196043,6.85,4.65,0.7,0.54,0.54,0.67,2.9,8.0,0,0,1,0,0.0
금용기계주식회사,13234,2022,4.05,7.43,2.3,1.67,111.87,46.31,131.59,120.04,30.94,6.15,9.83,57.98,43.18,6.65,3.35,2.04,4.71,4.27,2.86,0.39,-0.0305882877121471,18.155390405250145,18.16,33.34,2.11,31.62,4.42,14844.67,17.42,53.31,12.63,16.13,54.44,1.3787460292265636,9.36,6.34,4.11,1.64,1.49,3.32,2.72,57.0,0,0,1,0,0.0
(주)에이치더블유아이,49284,2022,11.76,16.75,3.46,3.69,207.99,152.97,41.67,31.48,20.66,24.0,11.38,46.22,70.59,10.17,7.65,7.28,7.42,7.27,7.29,0.5,0.0204729675486778,13.235322019325944,13.24,-9.1,43.56,27.12,30.34,4051.02,13.28,28.22,14.15,51.41,82.58,0.938586871500384,3.76,2.48,2.22,1.05,1.0,2.06,1.93,21.0,0,0,1,0,0.0
화영운수주식회사,48016,2022,16.13,26.27,5.51,4.68,81.27,75.28,51.87,31.67,20.98,-3.91,53.07,16.95,65.84,-2.86,-2.12,-1.63,-24.05,-24.28,-19.93,0.16,0.1119886182360399,7.164125441813988,7.16,2.75,8.11,13.7,7.5,7890.43,18.5,24.45,15.72,-10.34,56.59,1.1772142139328063,82.54,7.51,1.61,1.3,1.22,1.47,7.04,44.0,0,0,1,0,0.0
(주)대한볼트,48477,2022,4.89,5.78,3.02,4.79,79.13,26.27,160.97,159.71,52.23,-12.77,4.79,48.43,38.32,7.75,2.98,4.53,5.2,5.12,7.87,3.65,0.0055132697224288,6.750574750509604,6.75,17.43,-1.65,14.92,-2.11,3866.76,16.76,33.54,26.59,17.05,46.91,0.6303732150107785,7.62,4.43,1.25,0.66,0.65,1.21,1.41,18.0,0,0,1,0,0.0
삼성화스나(주),90057,2020,294.96,0.0,22.43,86.49,2707.6,1893.23,8.23,1.9,0.0,45.72,60.29,47.47,92.39,9.79,8.67,33.24,5.9,5.73,22.94,-0.66,-0.5648825411637878,-7.136595162654329,-7.14,-12.17,-2.07,-78.81,-19.19,2724.27,12.16,28.24,46.87,70.92,83.72,0.2593560165379689,10.31,0.81,0.54,0.26,0.25,0.49,0.51,51.0,0,0,1,0,0.0
주식회사신화엠푸드,100810,2022,23.3,31.24,12.9,14.65,192.37,192.37,124.02,110.42,41.3,45.53,0.1,94.82,44.64,20.37,8.85,9.37,11.21,11.17,11.83,0.31,0.0174095487636905,0.0,15.55,19.47,-27.76,26.96,-20.59,4547.07,19.53,432.18,22.18,42.25,66.09,0.0,12.71,1.01,17.25,0.94,0.94,14.24,1.01,6.0,0,0,1,0,0.0
농업회사법인청주농산주식회사,100602,2022,5.56,6.86,4.86,3.63,41.05,31.93,689.31,425.61,70.85,-31.79,3.83,22.14,12.67,5.25,0.73,0.49,2.96,2.8,1.94,1.31,-0.0082161450569327,17.914570048625063,17.91,-31.56,48.42,-15.57,56.18,1374.56,11.48,15.07,8.58,5.74,67.59,1.3374001579917494,9.53,6.66,2.14,1.49,1.45,2.05,4.91,12.0,0,0,1,0,0.0
주식회사씨케이텍,76672,2022,3.66,4.64,3.0,2.78,61.73,44.83,454.55,246.71,64.61,-17.03,7.41,27.46,18.03,-20.17,-4.63,-3.75,0.78,0.76,0.65,1.9,-0.253848204800945,0.0,17.26,52.97,7.74,46.41,7.46,7010.23,9.47,14.06,8.77,-42.71,84.79,0.0,9.84,6.31,1.59,1.24,1.17,1.54,4.76,16.0,0,0,1,0,0.0
주식회사에스디에이,96037,2022,12.19,14.86,7.69,12.54,119.36,93.96,171.16,71.02,51.78,5.07,22.63,31.26,36.88,31.74,13.09,17.21,6.15,4.21,6.16,-0.55,0.1635968921222122,0.0,25.78,12.84,32.7,10.96,48.76,7690.12,19.01,30.4,30.99,55.53,76.36,0.0,6.11,2.57,1.17,0.76,0.68,1.02,2.08,18.0,0,0,1,0,0.0
(주)위드지스,91840,2022,5.16,6.27,4.12,3.7,43.56,27.19,393.46,319.46,65.69,-36.54,9.47,28.2,20.27,30.81,5.76,4.91,8.16,8.15,7.11,1.79,0.0310704912359807,6.0543414252725904,6.05,23.87,0.38,41.87,-1.09,4362.56,18.09,26.43,16.25,30.21,57.55,1.1131638795748058,13.4,7.41,1.62,1.17,1.15,1.55,4.37,10.0,0,0,1,0,0.0
(주)마스터피스,86183,2022,6.96,7.82,2.99,6.16,124.99,82.25,75.48,67.9,38.25,9.67,7.04,48.36,56.99,8.39,5.36,9.46,7.16,7.1,14.2,2.55,0.0396054230522479,6.040242689523838,6.04,9.4,3.07,5.27,-0.7,3403.11,15.48,40.42,31.89,29.65,57.72,0.4854197472969672,2.3,1.6,1.26,0.57,0.5,0.95,1.05,17.0,0,0,1,0,0.0
명신테크웰(주),86648,2021,53.07,96.79,7.81,15.93,721.76,675.6,17.25,7.2,8.07,38.18,33.5,44.32,85.29,7.07,7.8,11.88,3.29,1.92,3.68,-2.44,-0.0147824420383586,14.285980195714702,14.29,-5.06,36.41,-8.63,116.85,1818.38,9.17,28.86,18.7,63.52,75.07,0.4902125265400382,5.18,1.15,2.11,0.66,0.52,1.02,1.08,21.0,0,0,1,0,0.0
(주)모든오피스,51818,2022,4.55,12.42,3.48,2.09,138.2,64.23,323.04,279.67,27.99,25.25,13.16,91.36,23.64,3.49,0.91,0.49,2.3,2.28,1.26,0.71,-0.0079564581537771,19.954297568933065,19.95,21.93,2.38,10.38,7.8,4275.07,28.94,3206.7,17.39,2.8,19.19,1.6637589357706275,5.92,4.74,191.28,1.86,1.81,19.48,2.0,21.0,0,0,1,0,0.0
