회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,도입기,성숙기,성장기,쇠퇴기,부실판단
(주)조은수산,78435,2022,7.27,10.76,4.08,2.0,140.88,116.68,128.02,79.27,37.93,14.21,7.56,48.98,43.86,3.26,1.73,0.69,1.66,1.18,0.52,0.18,-42.57,23.529414582712825,23.53,58.61,1.9,5.78,1.63,4824.23,10.39,22.86,5.1,13.52,51.64,2.036354670868646,18.1,6.39,4.34,2.51,2.25,4.03,5.1,19.0,1,0,0,0,0.0
새한주식회사,15294,2022,1.42,1.78,0.97,0.71,95.29,47.39,215.6,165.33,54.46,-2.47,10.42,49.92,31.69,1.97,0.73,0.46,1.65,1.37,0.93,1.21,-6.22,18.160374390080023,18.16,16.61,19.75,0.99,35.98,4043.62,12.0,28.36,8.8,5.19,44.86,1.3640562295765604,9.84,5.69,3.5,1.6,1.48,2.97,2.94,38.0,1,0,0,0,0.0
(주)러셀,51296,2017,13.52,18.75,4.52,3.57,573.0,426.85,50.27,21.62,24.12,68.06,212.77,82.44,66.55,39.52,28.83,17.25,35.78,35.77,22.13,0.37,15.810000000000002,75.67627598838557,75.68,111.67,-2.32,70.91,-1.32,9573.43,33.62,246.3,26.51,65.07,82.34,1.268367365036707,9.61,2.91,9.23,1.67,1.62,7.14,2.09,18.0,1,0,0,0,0.0
주식회사보스텍,42023,2019,-1.52,-2.64,-0.27,-0.98,150.1,96.77,21.2,16.29,10.06,6.73,18.61,20.18,82.51,-4.16,-3.64,-12.99,-3.34,-3.34,-12.56,0.42,-3.12,-2.647527953414224,-2.65,-8.76,-0.97,-15.71,-2.36,824.21,3.66,4.95,13.56,-95.76,-25.54,0.269723492733551,5.34,1.92,0.36,0.28,0.27,0.34,1.28,35.0,1,0,0,0,0.0
(주)제이케이씨앤피,98102,2022,-0.77,-2.03,-0.65,-0.34,116.91,43.15,580.21,551.39,32.25,13.71,3.51,94.77,14.7,11.71,1.5,0.83,3.31,3.3,1.84,0.95,4.010000000000001,-15.006142602179686,-15.01,-16.12,11.82,1.77,52.8,964.15,13.44,2973.15,6.88,12.1,47.91,1.9530066239710493,11.96,5.96,522.43,1.8,1.79,39.4,1.88,9.0,1,0,0,0,0.0
유진금속(주),71025,2022,8.72,10.16,5.26,3.11,136.08,52.58,151.89,132.09,51.75,18.92,14.51,71.36,39.7,2.57,1.12,0.61,3.29,3.24,1.8,1.19,-1.1500000000000004,13.11276600450874,13.11,19.97,-0.99,45.43,4.67,1420.67,7.98,30.27,4.72,12.87,52.16,1.6915130425674572,11.35,6.76,6.53,1.85,1.8,5.88,2.59,12.0,1,0,0,0,0.0
(주)오리엔탈정밀기계,57799,2022,-8.34,-12.46,-4.74,-3.87,66.43,29.22,132.02,119.3,38.06,-17.26,6.54,34.16,43.1,-1.33,-0.62,-0.47,0.5,0.49,0.38,0.82,-1.28,11.490108881990944,11.49,42.43,0.2,36.19,-1.0,988.08,4.66,7.4,3.8,-12.41,23.42,1.2252933924974865,12.18,9.06,1.91,1.31,1.29,1.86,4.21,20.0,1,0,0,0,0.0
(주)부뜰정보시스템,45580,2022,0.56,0.68,0.39,0.37,106.89,100.75,233.42,102.91,57.47,2.13,0.22,32.99,29.99,2.8,1.09,0.79,3.97,3.73,2.88,1.26,0.2799999999999998,63.84756654453183,63.85,-2.13,145.25,16.93,187.33,4047.23,10.45,18.05,10.02,7.88,38.59,1.042701260332486,4.45,3.31,2.63,1.38,1.3,2.21,3.13,26.0,1,0,0,0,0.0
단일가스켐(주),64842,2022,4.94,5.24,3.2,6.54,47.52,45.4,183.5,79.0,61.11,-14.63,14.62,13.24,35.27,3.42,1.02,2.02,3.7,3.64,7.21,4.88,-5.74,6.233857155286707,6.23,-14.88,10.41,-19.6,10.51,4894.47,9.5,11.02,19.4,10.39,86.78,0.4896076790195651,6.73,3.53,0.59,0.51,0.5,0.59,3.4,17.0,1,0,0,0,0.0
(주)스노우라인,81327,2022,-10.85,-15.27,-6.8,-6.78,143.57,52.6,167.44,119.94,44.51,19.54,4.13,64.39,37.39,4.37,1.83,1.61,3.13,3.11,2.82,1.2,-12.11,22.640426160548007,22.64,22.5,22.89,2.09,28.88,5693.07,15.36,55.23,15.33,10.52,52.87,1.002051962762361,9.97,4.36,3.8,1.14,1.1,3.1,1.71,17.0,1,0,0,0,0.0
주식회사화남인더스트리,26508,2022,-3.48,-4.35,-2.15,-2.66,48.31,19.5,162.02,162.02,49.48,-31.96,0.32,29.87,38.17,12.34,5.76,5.48,-1.75,-1.75,-2.08,2.11,12.64,7.766558050154569,7.77,-3.19,13.23,6.28,-2.07,1612.63,9.4,20.34,11.61,47.2,81.72,0.8097012591475654,7.1,6.42,1.73,1.05,0.84,1.23,2.67,27.0,1,0,0,0,0.0
(주)케미랜드,58134,2022,0.55,0.68,0.3,0.32,116.42,40.72,121.94,114.7,44.53,8.48,3.83,60.17,45.06,16.58,7.79,7.57,6.6,6.58,6.58,1.39,0.7099999999999991,14.79111712200048,14.79,20.18,7.51,21.51,4.96,4968.87,19.36,55.14,20.7,36.55,60.3,0.9354170715374064,6.69,4.52,2.73,1.03,1.0,2.43,1.7,25.0,1,0,0,0,0.0
고려통상주식회사,13022,2022,5.08,71.96,1.24,9.26,124.65,123.57,32.27,5.44,1.72,1.01,27.1,5.13,75.6,4.33,3.66,23.85,3.83,1.57,11.8,-16.7,-0.6299999999999999,-1.9045273314959088,-1.9,-34.65,0.83,3.26,1.19,9569.32,10.99,13.55,82.06,29.07,38.38,0.1338821184610604,130.69,2.08,0.17,0.15,0.13,0.14,2.06,55.0,1,0,0,0,0.0
코리아테크주식회사,89514,2020,31.27,35.37,26.19,77.28,37.88,34.24,516.45,307.69,74.06,-31.0,2.07,18.91,16.22,2.6,0.47,0.84,-1.82,-2.34,-7.09,2.96,-21.74,-5.351579613493648,-5.35,-52.54,23.22,-82.8,120.81,660.29,7.07,19.12,20.87,4.01,29.42,0.3389314621116175,2.16,1.49,1.26,0.56,0.33,0.46,1.15,16.0,1,0,0,0,0.0
주식회사동익,95176,2022,4.5,11.47,2.69,0.89,127.25,127.25,149.32,120.59,23.49,13.18,37.73,61.55,40.11,16.88,7.91,1.59,6.79,6.1,1.61,0.19,-4.91,65.99779046795452,66.0,2.4,28590.91,6.39,1408.96,24537.7,298.11,306066.28,98.32,1.62,2.29,3.0319355045245264,10.66,4.98,5838.73,4.97,3.78,15.72,4.98,15.0,1,0,0,0,0.0
농업회사법인주식회사쿱농산,61304,2022,1.1,1.22,0.92,0.98,18.72,7.38,516.99,346.67,75.82,-45.67,1.08,10.52,16.21,-21.4,-6.36,-4.18,-2.29,-2.35,-2.37,2.1,-24.75,10.593555903355808,10.59,-40.78,23.15,-11.97,27.59,2431.86,5.01,6.55,5.31,-78.77,-4.39,0.9447640807930088,60.93,11.53,1.37,1.52,0.99,1.17,6.68,20.0,1,0,0,0,0.0
주식회사비제이에스,90149,2021,74.9,82.27,60.34,292.12,1109.16,604.75,414.56,18.51,73.34,36.31,432.61,39.91,19.43,-1.64,-0.31,-1.55,2.39,2.39,11.86,13.76,-396.07,-4.698430389192759,-4.7,-11.29,0.25,-86.33,-0.19,365.16,4.2,7.05,20.33,-7.64,72.93,0.2065657308602646,3.02,0.85,0.35,0.2,0.2,0.34,0.49,6.0,1,0,0,0,0.0
(주)북부모터스,53765,2022,11.68,13.23,5.82,19.87,52.31,39.12,99.2,63.1,43.99,-15.11,1.08,16.57,50.2,4.92,2.45,8.23,4.5,4.36,14.7,3.68,-2.6900000000000004,2.487504855943819,2.49,22.56,-0.74,1.13,-0.86,2240.16,7.56,9.1,25.8,31.88,88.16,0.2927811822317854,16.53,2.62,0.35,0.3,0.3,0.35,1.95,26.0,1,0,0,0,0.0
주식회사화영,48358,2022,-13.24,-24.16,-7.88,-6.24,168.0,100.35,146.96,79.68,32.62,21.94,5.31,54.2,40.49,7.73,3.76,2.37,3.88,3.75,2.5,0.45,0.7000000000000002,46.13322838072534,46.13,87.28,15.98,16.15,17.87,6100.08,11.86,32.79,9.39,25.22,64.73,1.2631006175280963,5.58,4.86,3.24,1.59,1.5,2.96,3.04,28.0,1,0,0,0,0.0
태영세라믹주식회사,47469,2022,-2.86,-3.72,-2.12,-2.44,104.51,65.21,285.79,159.82,56.86,1.87,1.62,43.29,25.92,-26.69,-8.97,-9.21,-7.06,-7.37,-7.98,1.98,-27.22,13.843067604766324,13.84,23.72,7.31,7.02,8.83,1867.68,5.27,10.75,6.07,-151.54,-2.93,0.8672938424876426,8.96,3.52,1.63,0.97,0.92,1.58,2.22,19.0,1,0,0,0,0.0
주식회사락앤크리에이티브,87546,2019,-2.48,-2.8,-2.11,-94.36,69.34,69.34,577.49,571.86,75.57,-25.88,0.13,58.53,14.76,-30.63,-5.42,-238.29,-2.4,-2.95,-129.76,90.52,-62.760000000000005,2.6245321018471834,2.62,4.19,0.5,-92.7,-1.34,54.96,0.31,0.77,13.66,-1744.98,-605.2,0.0224074271105815,9.47,0.04,0.06,0.02,0.02,0.05,0.04,11.0,1,0,0,0,0.0
신도경금속주식회사,52737,2022,-5.4,-6.63,-4.18,-5.91,38.87,30.33,345.58,334.94,63.14,-45.95,5.06,29.22,22.44,-5.34,-1.26,-1.74,2.11,2.01,2.78,3.54,24.52,4.388488046207478,4.39,22.85,-1.71,2.86,-1.43,641.43,4.6,6.54,6.49,-26.81,51.13,0.7086373098345676,3.99,3.28,1.0,0.73,0.72,0.99,2.67,18.0,1,0,0,0,0.0
(주)종합폴스타,75745,2022,-7.71,-10.74,-1.05,-1.88,377.19,205.82,15.86,13.37,9.82,31.99,31.46,43.53,86.31,10.81,14.22,16.1,5.44,5.23,9.07,0.03,-9.97,6.3060350213381895,6.31,10.17,3.51,12.02,-1.82,3955.55,15.98,79.05,28.53,56.42,79.15,0.5599368313663012,3.94,2.23,2.74,0.88,0.58,1.01,1.35,44.0,1,0,0,0,0.0
용하산업(주),45108,2022,2.1,2.41,0.84,2.07,67.83,67.51,66.75,57.99,34.82,-11.19,0.8,23.59,59.97,1.1,0.93,1.63,2.22,1.83,4.5,2.14,-1.54,1.2969148993214166,1.3,15.08,-2.32,-5.54,-3.68,1960.24,5.99,12.47,14.78,11.03,71.69,0.405172184704257,4.67,1.84,0.83,0.57,0.41,0.52,1.84,20.0,1,0,0,0,0.0
(주)디에이케이코리아,94562,2022,-0.77,-1.65,-0.67,-0.68,99.38,36.42,625.15,521.94,40.38,-0.45,1.21,71.53,13.79,9.43,1.44,1.25,4.45,4.44,3.85,1.44,3.21,43.58328683908175,43.58,62.96,10.55,62.21,14.15,3139.42,8.39,30.9,8.56,14.55,76.89,0.979846952347317,5.63,4.93,3.85,1.16,1.16,3.61,1.7,12.0,1,0,0,0,0.0
(주)신성테크놀로지,88965,2022,4.29,5.06,3.14,5.7,49.71,44.61,273.56,237.03,62.01,-31.91,7.8,31.54,26.77,0.71,0.21,0.34,4.33,4.32,7.74,5.22,-110.66,2.737274915507955,2.74,-6.78,7.81,-41.79,9.79,1218.98,10.61,18.89,19.26,1.78,61.17,0.5508868282384555,2.83,1.79,1.03,0.62,0.56,0.83,1.69,12.0,1,0,0,0,0.0
(주)아이베,86878,2022,-1.01,-1.23,-0.78,-0.75,132.33,41.33,338.95,151.19,63.07,11.14,14.14,45.58,22.78,38.63,10.01,7.13,13.73,13.7,9.77,1.41,-25.96,109.811410011834,109.81,143.26,88.15,24.31,89.18,8025.77,15.8,29.37,15.27,46.69,69.11,1.0347384101971844,18.42,9.77,2.52,1.4,1.4,2.48,3.22,19.0,1,0,0,0,0.0
(주)이앤더블유(E&W),72466,2022,-27.95,-37.14,-9.72,-27.97,345.36,238.07,53.29,25.85,26.16,41.37,1.3,58.23,65.24,2.03,1.94,3.77,1.2,0.77,2.0,0.33,0.9099999999999996,24.848300323233108,24.85,14.65,42.53,-20.86,51.3,3734.64,5.46,45.8,15.71,24.01,73.93,0.347328149454699,1.62,0.92,1.76,0.51,0.39,0.98,0.64,32.0,1,0,0,0,0.0
비피에너지주식회사,94259,2021,3.08,6.26,2.77,0.08,87.59,79.43,897.55,873.45,44.36,-10.87,4.22,76.69,10.02,14.57,1.64,0.04,1.98,1.98,0.04,0.03,-16.41,50.557542604670736,50.56,64.09,18.42,-19.78,630.38,319.61,23.63,3755.92,0.65,5.76,30.06,36.58267158798181,100.87,64.5,10228.27,43.96,43.96,170.17,59.28,7.0,1,0,0,0,0.0
주식회사비케이브,94129,2022,-3.55,-10.54,-1.49,-0.98,191.89,51.58,72.58,67.35,14.18,35.86,3.58,74.89,57.95,29.1,18.26,9.68,20.75,20.6,11.22,0.08,-23.55,52.13000331724332,52.13,45.19,77.44,26.3,64.52,37930.92,28.64,167.36,18.83,51.41,74.43,1.5211859668634948,12.3,6.2,9.45,1.89,1.84,7.75,2.41,10.0,1,0,0,0,0.0
율원약품주식회사,70247,2017,-8.87,-13.46,-6.21,-5.27,134.83,54.18,232.68,150.33,46.12,15.74,6.53,60.93,30.06,7.03,1.98,1.73,4.32,4.24,3.82,1.93,-0.8199999999999994,-10.803570056620256,-10.8,-17.2,1.4,-22.05,4.11,2179.72,10.95,30.66,9.3,18.64,61.71,1.177303114427442,6.51,4.37,3.36,1.14,1.11,3.03,1.75,23.0,1,0,0,0,0.0
(주)트레바이오,84803,2022,-17.24,-26.11,-14.02,-5.0,86.41,48.34,435.81,432.51,53.71,-10.97,10.21,69.75,18.66,-33.76,-6.41,-1.57,2.79,2.76,0.71,0.68,-50.6,129.8154982030088,129.82,86.8,389.93,19.08,953.86,-83.12,-0.26,-1.1,-0.09,0.0,0.0,2.802959205816621,16.66,8.11,21.6,4.08,3.91,15.39,5.23,16.0,1,0,0,0,0.0
(주)플러스기획,94194,2022,13.53,27.97,5.82,2.39,193.51,193.51,75.38,66.72,20.79,35.57,0.24,73.62,57.02,3.66,2.19,0.84,3.23,1.6,0.66,-0.44,-14.47,-0.850427389881655,-0.85,0.57,-4.62,-10.61,18.73,1554.5,29.54,2043.39,12.16,6.94,9.41,2.428550905276824,8.18,3.31,182.37,2.6,2.42,8.99,3.31,15.0,1,0,0,0,0.0
에너지엔(주),45445,2022,-6.57,-8.84,-4.19,-5.64,128.67,126.91,175.83,164.17,47.37,17.06,0.14,76.58,36.25,8.32,3.18,3.87,5.27,5.25,6.47,2.43,-0.6699999999999999,20.331623984162224,20.33,31.96,-6.58,19.5,-4.53,7170.55,8.77,43.54,11.81,32.74,81.32,0.7424800621723409,9.74,1.12,3.59,0.82,0.81,3.06,1.1,29.0,1,0,0,0,0.0
(주)리싸이클오피스,100686,2022,-2.67,-3.27,-1.99,-1.12,76.74,23.99,294.3,177.46,60.99,-10.47,6.86,34.54,25.36,20.88,4.87,2.68,7.38,7.38,4.07,1.09,2.509999999999998,3.209451320044017,3.21,3.86,2.87,59.31,2.13,7371.2,49.95,88.84,27.96,9.6,35.68,1.786571072945268,31.96,14.13,3.21,1.82,1.81,2.77,5.27,10.0,1,0,0,0,0.0
주식회사에스엘디,97582,2022,-5.18,-7.94,-4.96,-11.86,88.11,55.98,2205.74,1047.18,62.45,-5.4,5.4,40.02,4.34,-151.13,-12.94,-22.3,-7.88,-7.89,-16.01,4.44,0.0,0.0,43.36,14.89,71.76,-63.8,77.8,534.65,1.79,3.17,4.29,-520.2,-190.65,0.0,3.0,1.4,0.92,0.58,0.49,0.88,1.12,7.0,1,0,0,0,0.0
혜산에스티(주),77970,2018,-1.71,-4.38,-1.26,-2.68,11.6,5.75,279.13,275.67,28.68,-64.28,2.67,8.43,26.38,0.17,0.16,0.09,3.97,3.97,9.7,1.97,-88.05,-22.64045001526374,-22.64,-78.23,1.14,-65.99,-2.48,443.78,4.71,168.61,10.04,0.91,46.34,0.4694720700697226,2.71,2.31,16.58,1.75,0.41,0.52,1.99,14.0,1,0,0,0,0.0
(주)에스앤에스,91983,2022,12.43,16.53,6.73,8.23,170.12,130.68,118.04,105.37,40.72,33.88,28.55,82.21,45.86,3.79,2.09,2.09,8.49,8.06,8.32,0.46,-17.560000000000002,45.21820761439284,45.22,57.96,5.78,-21.26,5.45,2128.22,7.04,69.42,8.6,24.26,50.02,0.8182476329173375,2.89,1.61,8.29,1.0,0.97,4.73,1.22,14.0,1,0,0,0,0.0
(주)퍼스카,96099,2022,-17.39,-19.41,-6.89,-10.97,130.36,68.93,65.52,62.79,35.47,11.52,6.11,49.45,60.42,9.72,10.42,9.01,3.36,2.5,3.65,0.2,-21.26,19.899991553166988,19.9,19.46,20.33,-2.85,-8.15,5131.6,14.67,382.8,23.37,38.57,48.08,0.6275633821538624,4.06,2.28,15.68,1.16,0.68,1.36,1.38,16.0,1,0,0,0,0.0
해성에스티(주),49502,2022,-1.19,-1.55,-0.72,-0.33,171.89,151.36,151.82,143.69,46.17,41.02,2.43,98.08,39.71,14.95,6.31,2.54,6.67,5.88,2.37,0.09,-7.75,29.991008999001668,29.99,31.62,-20.46,1.8,-32.77,3849.28,9.95,1612.0,4.55,55.79,71.96,2.189174618579215,4.36,2.97,285.05,2.49,2.47,101.09,2.54,34.0,1,0,0,0,0.0
일호종합건설(주),17206,2022,5.15,6.65,2.48,8.57,173.67,154.4,92.8,92.66,37.27,35.4,2.02,83.46,51.87,0.58,0.32,1.04,2.44,0.58,2.02,0.02,-1.25,0.3090657627880093,0.31,-7.49,-2.72,-66.61,-4.85,868.75,3.2,125.03,11.06,9.39,36.25,0.2892391764340601,1.08,0.37,11.02,0.31,0.29,3.1,0.33,42.0,1,0,0,0,0.0
금성이엔씨(주),77552,2022,4.8,5.32,3.55,3.82,78.37,50.41,285.1,120.0,66.75,-6.74,13.16,24.42,25.97,3.92,1.44,1.08,3.7,3.48,2.71,1.32,-34.83,123.12890277093112,123.13,10.88,231.58,-0.52,251.48,4342.38,8.06,11.11,8.68,12.46,61.43,0.9286173757489684,10.72,5.98,1.96,1.33,1.28,1.89,4.0,35.0,1,0,0,0,0.0
주식회사홍진하우징,98000,2022,-9.84,-16.65,-7.16,-14.29,119.71,30.03,267.04,141.73,43.02,7.61,13.4,46.23,27.24,51.61,16.68,22.3,24.2,24.16,32.83,3.96,46.69,176.40510671320104,176.41,50.91,757.85,130.3,943.32,16617.6,19.3,41.87,38.51,57.92,87.97,0.5011614724890757,3258.23,3.82,1.98,0.75,0.74,1.89,1.3,6.0,1,0,0,0,0.0
주식회사삼정건설기계,80778,2022,14.66,35.68,8.37,4.8,103.89,33.3,133.0,127.0,23.46,2.12,14.62,56.63,42.92,32.18,13.56,6.89,13.15,13.15,7.29,0.42,-12.810000000000002,7.001667625997962,7.0,5.88,8.5,5.28,10.95,9070.11,27.8,102.95,15.94,43.25,64.31,1.74456141088707,16.57,7.66,6.2,1.97,1.8,4.19,3.17,9.0,1,0,0,0,0.0
성하홀딩스주식회사,86309,2019,160.56,210.59,35.18,489.63,544.67,413.72,28.06,22.42,16.7,77.86,3.85,95.37,78.09,2.62,2.09,28.28,0.65,-2.27,-31.11,-33.41,-17.16,2.999401586853126,3.0,6.61,-39.32,-89.98,-39.32,150.75,1.17,25.36,16.33,173.17,36.55,0.0718456915928828,8.58,0.11,1.17,0.07,0.07,1.17,0.08,11.0,1,0,0,0,0.0
흥한주택종합건설(주),28040,2022,-27.95,-76.36,-5.92,-9.37,475.88,448.57,26.85,18.94,7.75,56.13,39.89,71.06,78.84,1.07,1.06,1.33,-1.11,-4.59,-7.59,-5.5,46.25,-7.958897804254153,-7.96,-8.6,-6.34,-30.39,-4.88,4654.91,9.64,892.82,15.27,8.71,2.46,0.6310797517217687,0.0,0.92,57.01,0.8,0.6,2.11,0.85,34.0,1,0,0,0,0.0
코토세라믹(주),65919,2022,1.02,1.15,0.46,0.61,127.33,51.65,82.41,82.41,40.03,12.35,14.98,57.52,54.82,-5.75,-3.35,-4.33,-2.96,-3.1,-4.09,1.36,-14.2,1.7623949564046504,1.76,6.4,-3.9,-20.73,-3.61,3749.3,16.68,48.16,22.23,-19.49,7.45,0.7501096328767591,12.07,3.56,2.13,0.77,0.76,1.73,1.34,21.0,1,0,0,0,0.0
(주)비욘드테크,99178,2022,7.98,13.21,5.86,6.96,123.3,98.86,275.65,237.09,44.33,14.71,1.43,77.82,26.62,5.18,1.87,1.6,-4.49,-6.32,-6.25,0.1,1.34,50.46541079784512,50.47,79.39,-3.91,-64.33,-12.03,4032.01,16.73,163.04,19.88,8.04,17.79,0.8412804156868794,5.23,1.75,7.67,1.17,1.01,3.72,1.39,24.0,1,0,0,0,0.0
주식회사아프로투자,83380,2022,-0.81,-0.87,-0.52,-16.5,3807.22,3807.22,182.7,0.83,60.06,10.92,0.2,11.21,35.37,0.94,0.34,10.43,1.89,1.89,57.97,55.22,0.0,0.0,5.87,125.01,-0.77,-7.45,-0.78,433.96,2.83,3.23,89.14,11.7,0.0,0.0,3.02,0.39,0.04,0.03,0.03,0.04,0.39,20.0,1,0,0,0,0.0
주식회사웰본,97929,2022,-37.29,-41.16,-15.47,-10.86,239.7,58.41,70.91,70.91,37.59,57.96,18.88,99.45,58.51,14.12,9.98,5.42,9.07,9.01,4.89,0.19,0.0,0.0,83.02,90.58,-77.69,4.74,-18.85,3648.56,11.53,3818.46,8.09,66.93,86.7,0.0,10.51,3.99,422.68,1.84,1.84,94.9,1.88,15.0,1,0,0,0,0.0
(주)남궁튜나,85449,2022,-3.78,-7.03,-2.53,-1.12,133.01,69.33,201.88,177.01,36.0,19.36,4.47,77.99,33.13,20.14,6.59,2.68,8.04,8.03,3.27,0.49,1.2699999999999996,19.16307654516492,19.16,26.77,-1.73,29.58,-1.84,3191.5,12.71,59.35,5.63,47.68,72.82,2.257728927050284,10.36,5.16,10.44,2.46,2.46,10.17,3.24,15.0,1,0,0,0,0.0
에스앤에스코퍼레이션주식회사,15413,2017,-2.28,-2.46,-0.59,-2.86,39.55,39.55,34.51,34.51,23.81,-15.51,12.07,10.15,74.34,-51.39,-414.71,-254.13,1.48,1.46,8.23,3.64,-31.68,-23.61384709959855,-23.61,-9.2,-24.96,-22.02,-7.49,-3974.88,-47.33,-3846.52,-231.53,0.0,0.0,0.2044149564188647,4.8,1.92,4.33,1.63,0.18,0.2,1.92,24.0,1,0,0,0,0.0
(주)제이에이치테크놀러지,78155,2022,1.13,1.55,0.98,0.77,67.53,29.55,661.85,475.14,63.45,-20.25,2.36,42.12,13.13,-21.6,-3.64,-2.47,-0.35,-0.4,-0.29,1.31,-29.950000000000003,19.96764480208792,19.97,49.39,4.93,8.15,5.04,2742.18,8.82,17.59,6.85,-36.05,13.99,1.2865659009490933,14.54,9.87,2.38,1.47,1.4,2.28,3.66,11.0,1,0,0,0,0.0
주식회사케이엠에스패밀리,96350,2022,-42.15,-56.22,-20.07,-3.16,203.36,7.82,90.93,90.93,35.71,49.23,2.08,96.85,52.37,-53.28,-35.43,-6.0,-34.46,-34.48,-5.84,0.18,-155.56,-12.869056362792785,-12.87,-14.51,113.0,37.94,-44.37,-3060.46,-28.64,-5098.93,-4.51,0.0,0.0,6.343063666349658,3017.2,29.6,807.41,5.91,5.91,274.21,6.04,6.0,1,0,0,0,0.0
한림정공주식회사,20097,2022,-19.47,-30.27,-9.76,-8.82,432.28,227.98,100.62,35.9,32.26,59.46,23.41,77.36,49.85,5.54,3.36,2.43,3.02,2.88,2.4,1.46,3.9,18.36862985368586,18.37,18.0,19.65,30.21,-2.43,11866.79,48.27,620.27,43.62,5.56,28.8,1.1067313808773225,7.8,3.22,14.05,1.38,1.2,5.33,1.55,41.0,1,0,0,0,0.0
(주)테크네트,73613,2022,-3.67,-4.86,-2.33,-3.76,107.41,85.04,174.11,160.15,48.02,4.33,2.56,62.75,36.48,5.69,2.68,3.25,6.91,5.72,8.49,1.33,3.0900000000000003,18.70623816532407,18.71,68.81,-20.87,173.79,-1.87,2122.44,5.91,25.26,9.5,34.17,66.92,0.6213856358719758,4.46,1.66,2.63,0.83,0.67,1.47,1.24,23.0,1,0,0,0,0.0
동선합섬(주),14102,2022,0.69,1.14,0.55,0.49,52.87,35.7,374.87,363.63,47.71,-36.09,0.17,40.49,21.06,0.08,0.02,0.02,1.82,1.76,1.47,1.42,0.1,16.097102391218705,16.1,28.55,8.92,24.95,9.52,1898.09,8.98,15.54,8.07,0.19,50.58,1.11317833016626,5.8,4.92,2.01,1.21,1.2,1.95,3.09,42.0,1,0,0,0,0.0
(주)한성체리티,58952,2022,-14.67,-15.38,-7.61,-18.46,74.86,25.54,107.85,92.73,49.49,-11.22,8.04,33.4,48.11,0.91,0.42,0.9,3.77,3.59,7.79,3.59,7.63,26.763677932751868,26.76,21.9,29.35,-3.54,30.45,5926.87,19.96,32.05,48.42,1.85,24.33,0.4122917154735733,7.24,2.83,0.75,0.46,0.46,0.7,1.36,30.0,1,0,0,0,0.0
아산도시개발주식회사,101167,2022,34.25,40.16,21.17,335.73,380.89,90.96,161.89,68.74,52.72,73.73,3.17,99.98,38.18,-6.43,-2.5,-39.28,-1.29,-1.77,-27.68,11.59,-48.63,2.244024337878681,2.24,2.29,-66.42,-95.26,-48.39,-250.31,-1.21,-5435.7,-19.2,0.0,0.0,0.063064412545662,1.1,0.27,192.76,0.06,0.06,139.2,0.06,12.0,1,0,0,0,0.0
(주)상지,76724,2022,3.65,6.56,2.55,1.9,86.16,69.93,231.97,158.69,38.83,-6.62,0.55,41.19,30.12,6.68,1.96,1.11,4.36,4.35,2.52,1.14,-7.75,79.23812762895051,79.24,115.98,60.16,69.84,69.92,2748.63,12.1,23.09,9.01,12.3,61.74,1.3434057015278864,6.2,5.62,3.14,1.77,1.72,2.81,4.46,16.0,1,0,0,0,0.0
디에스스틸(주),87957,2020,-2.79,-5.12,-2.19,-2.32,92.32,64.68,366.02,319.41,42.88,-5.26,5.41,63.28,21.46,-39.63,-10.14,-11.47,-9.86,-9.89,-11.71,1.36,-40.2,-19.05858928394813,-19.06,-28.33,4.15,-34.68,-5.45,-356.2,-3.71,-15.75,-3.93,0.0,0.0,0.944577567103047,2.19,1.82,3.89,0.88,0.85,2.62,1.25,20.0,1,0,0,0,0.0
주식회사카나,60624,2022,7.74,29.63,4.12,2.48,139.02,50.46,113.41,113.41,13.89,20.73,4.57,73.88,46.86,19.97,10.59,5.2,9.81,9.77,5.28,0.15,6.749999999999998,25.665983510830525,25.67,34.7,5.63,20.09,-2.2,7377.63,27.43,168.17,16.52,31.46,46.49,1.6603129119079056,7.68,6.09,9.86,2.04,1.85,6.53,2.58,17.0,1,0,0,0,0.0
(주)해천물산,84675,2022,3.72,20.9,3.14,3.15,65.27,2.32,548.0,506.69,15.04,-27.16,0.01,51.03,15.43,5.72,0.96,0.86,2.69,2.69,2.4,0.57,5.72,27.7071778824854,27.71,40.36,16.74,38.32,16.79,2025.31,8.92,18.26,8.94,9.61,78.12,0.9983562032898928,0.0,55.66,2.2,1.12,1.12,2.2,2.28,8.0,1,0,0,0,0.0
