회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
주식회사샴발라,043651,2013/12,UQ,-860213,,,-5.27,-5.89
주식회사샴발라,043651,2014/12,UQ,-814948,,,-3.99,-35.55
주식회사샴발라,043651,2015/12,UQ,-603195,,,-1.36,-37.33
주식회사샴발라,043651,2016/12,UQ,-493934,,,-0.98,-0.97
주식회사샴발라,043651,2017/12,UQ,-479573,,,-27.31,-26.98
주식회사샴발라,043651,2018/12,UQ,3423023,,,-0.88,-0.87
주식회사샴발라,043651,2019/12,UQ,-8932530,,,-0.63,-0.63
주식회사샴발라,043651,2020/12,UQ,3656898,,,1.45,1.47
주식회사샴발라,043651,2021/12,UQ,9642644,,,2.23,2.25
주식회사샴발라,043651,2022/12,UQ,1147060,,,1.8,1.82
주식회사샹그릴라자산관리,105077,2021/12,NA,-1483,,,999999999,999999999
주식회사샹그릴라자산관리,105077,2022/12,UQ,1475,,,999999999,999999999
주식회사서린,083165,2016/12,NA,-15903833,,,-1.31,-1.32
주식회사서린,083165,2017/12,UQ,3259979,,,-1.37,-1.39
주식회사서린,083165,2018/12,UQ,4523771,,,15.12,16.36
주식회사서린,083165,2019/12,UQ,-4144038,,,-1.68,-2.26
주식회사서린,083165,2020/12,UQ,114657,,,-0.52,-0.61
주식회사서린,083165,2021/12,UQ,-312824,,,0.05,0.07
주식회사서린,083165,2022/12,UQ,2087239,,,2.85,3.44
주식회사서산수골프앤리조트,044298,2012/12,UQ,565404,,,1.93,999999999
주식회사서산수골프앤리조트,044298,2013/12,DU,2999834,,,2.5,999999999
주식회사서산수골프앤리조트,044298,2014/12,DU,1315899,,,-3.03,-1.12
주식회사서산수골프앤리조트,044298,2015/12,UQ,2282920,,,999999999,999999999
주식회사서산수골프앤리조트,044298,2016/12,UQ,-3443829,,,0.44,1.53
주식회사서산수골프앤리조트,044298,2017/12,UQ,2748470,,,3.32,3.51
주식회사서산수골프앤리조트,044298,2018/12,UQ,1294504,,,3.6,4.58
주식회사서산수골프앤리조트,044298,2019/12,UQ,2232960,,,3.86,4.47
주식회사서산수골프앤리조트,044298,2020/12,UQ,3308418,,,5.59,6.42
주식회사서산수골프앤리조트,044298,2021/12,UQ,5340163,,,11.98,15.65
주식회사서산수골프앤리조트,044298,2022/12,UQ,5666752,,,9.26,11.38
주식회사서영,067698,2012/12,NA,-5956850,,,999999999,999999999
주식회사서영,067698,2013/12,UQ,-423639,,,999999999,999999999
주식회사서영,067698,2014/12,UQ,-226607,,,0,-0.08
주식회사서전리젠시시시,104488,2021/12,NA,-839564,,,999999999,999999999
주식회사서전리젠시시시,104488,2022/12,UQ,3784132,,,999999999,999999999
주식회사서정아트센터,103859,2021/12,NA,-4641735,,,102.22,104.28
주식회사서정아트센터,103859,2022/12,QS,3255883,,,79.99,86.7
주식회사서초입시연구사,041296,2012/12,UQ,-49031,,,999999999,999999999
주식회사서초입시연구사,041296,2013/12,UQ,16215,,,999999999,999999999
주식회사서초입시연구사,041296,2014/12,UQ,-191031,,,999999999,999999999
주식회사서초입시연구사,041296,2015/12,UQ,201497,,,999999999,999999999
주식회사서초입시연구사,041296,2016/12,UQ,-48901,,,999999999,999999999
주식회사서초입시연구사,041296,2017/12,UQ,178684,,,999999999,999999999
주식회사서초입시연구사,041296,2018/12,UQ,-10199,,,999999999,999999999
주식회사서초입시연구사,041296,2019/12,UQ,-342729,,,999999999,999999999
주식회사석성,048012,2012/12,UQ,202284,,,1.29,1.25
주식회사석성,048012,2013/12,UQ,514530,,,2.4,2.48
주식회사석성,048012,2014/12,UQ,366908,,,1.16,1.21
주식회사석성,048012,2015/12,UQ,717940,,,0.77,0.78
주식회사석성,048012,2016/12,UQ,371900,,,0.34,0.35
주식회사석성,048012,2017/12,DS,0,,,1.56,104.89
주식회사석파문화원,063805,2012/12,UQ,4152226,,,-7.03,999999999
주식회사석파문화원,063805,2013/12,UQ,433689,,,-1.33,999999999
주식회사석파문화원,063805,2014/12,UQ,1033865,,,-2.55,999999999
주식회사석파문화원,063805,2015/12,UQ,84576,,,-8.82,-7.21
주식회사석파문화원,063805,2016/12,UQ,284161,,,999999999,999999999
주식회사석파문화원,063805,2017/12,UQ,-832444,,,999999999,999999999
주식회사석파문화원,063805,2018/12,UQ,-8149619,,,28.66,27.97
주식회사석파문화원,063805,2019/12,UQ,-91421,,,-105.15,-104.62
주식회사석파문화원,063805,2020/12,UQ,-390276,,,-114.37,999999999
주식회사석파문화원,063805,2021/12,UQ,-2371447,,,-1392.25,999999999
주식회사석파문화원,063805,2022/12,UQ,-4231022,,,999999999,999999999
주식회사선동,076181,2015/12,NA,-4927241,,,5.35,5.44
주식회사선동,076181,2016/12,UQ,11150993,,,39.95,41.75
주식회사설앤컴퍼니,058069,2012/12,UQ,3512038,,,1.95,-2.5
주식회사설앤컴퍼니,058069,2013/12,UQ,-4346381,,,-4.27,-22.12
주식회사설앤컴퍼니,058069,2014/12,DU,-3359719,,,-9.63,-29.86
주식회사성남시민프로축구단,056849,2012/12,UQ,-1379323,,,999999999,999999999
주식회사성남시민프로축구단,056849,2013/12,UQ,-7301595,,,-2.85,-1.46
주식회사성남시민프로축구단,056849,2014/12,UQ,-3267848,,,-60.25,-11.32
주식회사성남시민프로축구단,056849,2015/12,UQ,1547678,,,-68.79,-9.7
주식회사성남시민프로축구단,056849,2016/12,UQ,1091965,,,-27.94,16.58
주식회사성남시민프로축구단,056849,2017/12,UQ,-2618710,,,-49.67,-12.38
주식회사성남시민프로축구단,056849,2018/12,UQ,1217684,,,-49.14,4.83
주식회사성남시민프로축구단,056849,2019/12,UQ,-1495663,,,-70.01,-6.19
주식회사성남시민프로축구단,056849,2020/12,UQ,3221553,,,-88.92,35.73
주식회사성남시민프로축구단,056849,2021/12,UQ,276618,,,-154.01,0.9
주식회사성남시민프로축구단,056849,2022/12,UQ,1057511,,,-247.57,39.58
주식회사성우알앤디,093458,2019/12,NA,2260204,,,0.96,2.41
주식회사성우알앤디,093458,2020/12,UQ,630580,,,2.04,2.12
주식회사성우알앤디,093458,2021/12,UQ,2236132,,,2.86,3.3
주식회사성우알앤디,093458,2022/12,UQ,1253024,,,1.87,2.19
주식회사성원아이북랜드,029084,2012/12,UQ,1736345,,,62.49,999999999
주식회사성원아이북랜드,029084,2013/12,UQ,-2151941,,,-13.73,999999999
주식회사성원아이북랜드,029084,2014/12,UQ,2270955,,,0.63,-1.53
주식회사성원아이북랜드,029084,2015/12,UQ,1252335,,,2.48,2.76
주식회사성원아이북랜드,029084,2016/12,UQ,135834,,,2.63,3.68
주식회사성원아이북랜드,029084,2017/12,UQ,-1151888,,,-3.49,-4.22
주식회사성원아이북랜드,029084,2018/12,UQ,-614410,,,-1.18,-1.35
주식회사성원아이북랜드,029084,2019/12,UQ,-1907645,,,-8.4,18.56
주식회사성원아이북랜드,029084,2020/12,UQ,-2691995,,,-13.06,138.17
주식회사성원아이북랜드,029084,2021/12,UQ,-5020437,,,-4.46,-2.53
주식회사성원아이북랜드,029084,2022/12,UQ,-4935209,,,-16.25,999999999
주식회사성지,103287,2021/12,NA,27000,,,999999999,999999999
주식회사성지,103287,2022/12,UQ,183083,,,-31.85,-33.84
주식회사성진개발,082514,2016/12,NA,-605694,,,999999999,999999999
주식회사성진개발,082514,2017/12,UQ,737884,,,999999999,999999999
주식회사성진개발,082514,2018/12,UQ,-1430407,,,-1.09,1.12
주식회사성진개발,082514,2019/12,UQ,490348,,,0.74,1.04
주식회사성진개발,082514,2020/12,UQ,365618,,,0.74,1.09
주식회사성진개발,082514,2021/12,UQ,491321,,,1.92,1.32
주식회사성진개발,082514,2022/12,UQ,484903,,,1.19,1.22
주식회사세마,046885,2012/12,UQ,-26816,,,0.48,0.42
주식회사세마,046885,2013/12,UQ,-45357,,,0.24,0.25
주식회사세마,046885,2014/12,UQ,33984,,,0.3,0.3
주식회사세마,046885,2015/12,UQ,105325,,,0.88,0.77
주식회사세움영남,097773,2020/12,NA,4266638,,,0.9,1.59
주식회사세움영남,097773,2021/12,UQ,604330,,,5.93,5.69
주식회사세움호남,102336,2021/12,NA,1437863,,,5.24,5.02
주식회사세움호남,102336,2022/12,UQ,2574927,,,19.6,19.64
주식회사세종디앤지,102143,2021/12,NA,-1353681,,,-4.39,-4.39
주식회사세종디앤지,102143,2022/12,UQ,-9253338,,,-1.06,-1.06
주식회사세현씨씨,074730,2014/12,NA,-764704,,,-72.79,-155.21
주식회사세현씨씨,074730,2015/12,UQ,-617641,,,-1.58,3.48
주식회사세현씨씨,074730,2016/12,UQ,-104034,,,-0.5,-0.5
주식회사세현씨씨,074730,2017/12,UQ,-115501,,,-0.32,-0.33
주식회사세현씨씨,074730,2018/12,UQ,-3806465,,,-5.28,-6.21
주식회사세현씨씨,074730,2019/12,UQ,-4768982,,,-0.9,-1.14
주식회사세현씨씨,074730,2020/12,UQ,-2315548,,,-0.4,-0.4
주식회사세현씨씨,074730,2021/12,UQ,5690691,,,1.16,1.14
주식회사세현씨씨,074730,2022/12,UQ,-1751416,,,0.83,0.49
주식회사소요나아트매니지먼트,095844,2019/12,NA,-55998,,,999999999,999999999
주식회사소요나아트매니지먼트,095844,2020/12,UQ,-303289,,,999999999,999999999
주식회사소요나아트매니지먼트,095844,2021/12,UQ,222919,,,999999999,999999999
주식회사소요나아트매니지먼트,095844,2022/12,UQ,462648,,,999999999,999999999
주식회사송도골프,050598,2012/12,UQ,171727,,,999999999,999999999
주식회사송운개발,087091,2017/12,NA,-1830154,,,-1.11,-1.09
주식회사송운개발,087091,2018/12,UQ,-526433,,,-0.71,-0.68
주식회사송운개발,087091,2019/12,UQ,-587314,,,-0.56,-0.55
주식회사송운개발,087091,2020/12,UQ,-23401,,,0.31,0.34
주식회사송운개발,087091,2021/12,UQ,272315,,,1.21,1.22
주식회사송운개발,087091,2022/12,UQ,-10992,,,0.31,0.33
주식회사수공단개발,095808,2019/12,NA,-523278,,,-40.74,-42.15
주식회사수공단개발,095808,2020/12,UQ,-1228790,,,-36.48,-36.61
주식회사수공단개발,095808,2021/12,UQ,-2666196,,,-4.18,-4.18
주식회사수공단개발,095808,2022/12,UQ,774596,,,-0.99,-0.26
주식회사쉼,105576,2021/12,NA,314438,,,999999999,999999999
주식회사쉼,105576,2022/12,UQ,-609259,,,-0.65,999999999
주식회사슈퍼문픽쳐스,102126,2021/12,NA,-2318432,,,-43.76,-44.22
주식회사슈퍼문픽쳐스,102126,2022/12,UQ,2960227,,,19.46,20.27
주식회사스카이21,081680,2016/12,NA,228960,,,1.05,1.12
주식회사스카이21,081680,2017/12,UQ,321278,,,2.46,2.6
주식회사스카이힐,046224,2012/12,UQ,-51216,,,0.5,1.08
주식회사스카이힐,046224,2013/12,UQ,-122194,,,0.33,1.14
주식회사스카이힐,046224,2014/12,QU,1369484,,,-0.76,-0.76
주식회사스타오토케어,103805,2021/12,NA,398192,,,6.15,7.53
주식회사스타오토케어,103805,2022/12,QS,63931,,,0.33,0.22
주식회사스터디맥스,082611,2017/12,UQ,3045952,3045952,,7.56,9.64
주식회사스터디맥스,082611,2018/12,UQ,233058,233058,,-1.8,-6.51
주식회사스터디맥스,082611,2019/12,UQ,-1762942,-1762942,,-3.77,-11.15
주식회사스터디맥스,082611,2020/12,UQ,-4532417,-4532417,,-5.67,-6.7
주식회사스터디맥스,082611,2021/12,UQ,-12325508,-12325508,,1.39,1.4
주식회사스터디맥스,082611,2022/12,UQ,-1260868,-1260868,,1.28,1.28
주식회사스파밸리,045493,2012/12,UQ,1349125,,,0.98,1.08
주식회사스파밸리,045493,2013/12,UQ,-262025,,,-0.61,-0.54
주식회사스파밸리,045493,2014/12,UQ,-813320,,,-0.99,-0.95
주식회사스파밸리,045493,2015/12,UQ,1308257,,,0.1,0.17
주식회사스파밸리,045493,2016/12,UQ,1855740,,,1.34,1.48
주식회사스파밸리,045493,2017/12,UQ,2098256,,,1.39,1.42
주식회사스파밸리,045493,2018/12,UQ,1525167,,,1.26,1.3
주식회사스파밸리,045493,2019/12,UQ,1962850,,,1.32,1.42
주식회사시그너스컨트리클럽,017568,2012/12,UQ,1330894,,,-3.61,999999999
주식회사시그너스컨트리클럽,017568,2013/12,UQ,1018818,,,-1.42,999999999
주식회사시그너스컨트리클럽,017568,2014/12,UQ,1302010,,,0.18,6.03
주식회사시그너스컨트리클럽,017568,2015/12,UQ,2336333,,,2.51,9.31
주식회사시그너스컨트리클럽,017568,2016/12,UQ,3113976,,,3.98,7.61
주식회사시그너스컨트리클럽,017568,2017/12,UQ,3458576,,,4.61,7.21
주식회사시그너스컨트리클럽,017568,2018/12,UQ,4489766,,,1.28,2.43
주식회사시그너스컨트리클럽,017568,2019/12,UQ,-3955820,,,-12.69,999999999
주식회사시그너스컨트리클럽,017568,2020/12,UQ,104982,,,33.72,999999999
주식회사시그너스컨트리클럽,017568,2021/12,UQ,3771288,,,12251.53,999999999
주식회사시그너스컨트리클럽,017568,2022/12,UQ,2621177,,,80236,999999999
주식회사시에나컨트리클럽,017366,2012/12,QU,-3305164,,,-1.33,-0.85
주식회사시에나컨트리클럽,017366,2019/12,NA,-4303313,,,-0.17,-0.44
주식회사시에나컨트리클럽,017366,2020/12,UQ,-1927310,,,-0.23,-16.18
주식회사시에나컨트리클럽,017366,2021/12,UQ,2734882,,,2.29,2.7
주식회사시에나컨트리클럽,017366,2022/12,UQ,1945689,,,7.87,40.37
주식회사시티라이프,048219,2012/12,UQ,-3058633,,,-0.38,-0.38
주식회사시티라이프,048219,2013/12,DU,-1418519,,,-1.32,-14.03
주식회사신내뉴스터디,079279,2016/03,NA,-3513213,,,-0.11,0.96
주식회사신내뉴스터디,079279,2017/03,UQ,-4166354,,,-0.1,0.64
주식회사신내뉴스터디,079279,2018/12,DU,-4055420,,,-0.08,-0.06
주식회사신내뉴스터디,079279,2019/12,DS,-980370,,,-1.92,266.25
주식회사신라레져,056787,2012/12,UQ,-3227315,,,-4.5,-4.55
주식회사신라레져,056787,2013/12,DU,-1549714,,,-1.01,-1.01
주식회사신라레져,056787,2014/12,DU,544542,,,-504.64,-542.4
주식회사신라레져,056787,2015/12,UQ,-46973340,,,-2.98,12.75
주식회사신라레져,056787,2016/12,UQ,350028,,,-6.21,-27.94
주식회사신라레져,056787,2017/12,UQ,3369315,,,3.91,4.37
주식회사신라레져,056787,2018/12,UQ,4022356,,,4.16,3.62
주식회사신라레져,056787,2019/12,UQ,4571176,,,4.97,6.35
주식회사신라레져,056787,2020/12,UQ,5993542,,,7.42,8.21
주식회사신라레져,056787,2021/12,UQ,11061939,,,18.53,20.29
주식회사신라레져,056787,2022/12,UQ,8659888,,,16.76,20.4
주식회사신명바다청소년야영장,091288,2018/12,NA,-64931,,,999999999,999999999
주식회사신명바다청소년야영장,091288,2019/12,UQ,-135568,,,-0.31,-0.34
주식회사신우,059388,2012/12,UQ,-227602,,,-0.96,-0.95
주식회사신우,059388,2013/12,UQ,83718,,,-0.29,1.02
주식회사신우,059388,2014/12,UQ,-262263,,,-0.14,1.05
주식회사신우,059388,2015/12,UQ,-83137,,,0.35,1.09
주식회사신우,059388,2016/12,UQ,-255291,,,-0.25,4.26
주식회사신우,059388,2017/12,UQ,-10181130,,,-1.97,17.73
주식회사쌍마,058981,2012/12,UQ,1120517,,,1.8,1.82
주식회사쌍마,058981,2013/12,UQ,1334030,,,2.28,2.02
주식회사쌍마,058981,2014/12,UQ,1853612,,,2.77,2.82
주식회사쌍마,058981,2015/12,UQ,1336647,,,4.08,4.19
주식회사쌍마,058981,2016/12,UQ,948792,,,4.16,4.59
주식회사쌍마,058981,2017/12,UQ,1776121,,,6.37,6.51
주식회사쌍마,058981,2018/12,UQ,1165477,,,5.38,5.45
주식회사쌍마,058981,2019/12,UQ,1178203,,,5.57,6.05
주식회사쌍마,058981,2020/12,UQ,1974304,,,7.73,8.15
주식회사쌍마,058981,2021/12,UQ,2608103,,,11.22,11.8
주식회사쌍마,058981,2022/12,UQ,2892281,,,10.19,11.11
주식회사씨에스렌탈,102071,2021/12,NA,-6721663,,,2.45,2.47
주식회사씨에스렌탈,102071,2022/12,UQ,-7591015,,,1.41,1.46
주식회사씨엘학숙,090929,2018/12,NA,67155,,,999999999,999999999
주식회사씨엘학숙,090929,2019/12,UQ,399025,,,3.62,2.44
주식회사아도니스,018195,2012/12,UQ,1843243,,,-6.37,-6.3
주식회사아도니스,018195,2013/12,UQ,3800571,,,-6.2,-2.97
주식회사아도니스,018195,2014/12,UQ,2266055,,,-2.74,-2.53
주식회사아도니스,018195,2015/12,UQ,1593828,,,-1.76,0.6
주식회사아도니스,018195,2016/12,UQ,65586,,,0.4,2.3
주식회사아도니스,018195,2017/12,UQ,459585,,,-1.14,2.14
주식회사아도니스,018195,2018/12,UQ,1335523,,,-0.45,2.38
주식회사아도니스,018195,2019/12,UQ,2534474,,,1.95,1.87
주식회사아도니스,018195,2020/12,UQ,3220669,,,5.64,7.53
주식회사아도니스,018195,2021/12,UQ,6389128,,,10.16,14.43
주식회사아도니스,018195,2022/12,UQ,7900332,,,11.44,16.83
주식회사아리온,098678,2020/12,NA,61165,,,-3.06,-3.04
주식회사아리온,098678,2021/12,UQ,-13190,,,-2.42,-2.4
주식회사아리온,098678,2022/12,UQ,-461421,,,-1.38,-1.35
주식회사아산,077236,2015/12,NA,-3221993,,,-6.47,2.2
주식회사아산,077236,2016/12,QS,3996107,,,93.26,190.01
주식회사아이들,048297,2012/12,DU,267074,,,-0.01,0
주식회사아이들,048297,2013/12,DU,-759766,,,-0.04,-0.07
주식회사아이들,048297,2014/12,DU,-124216,,,-0.21,-0.21
주식회사아이들,048297,2015/12,DU,-41552,,,-0.3,-0.31
주식회사아이들,048297,2016/12,DU,387690,,,-0.22,-0.22
주식회사아이들,048297,2017/12,DS,0,,,-0.53,-9.48
주식회사아이디피에듀케이션피티와이,079488,2016/06,NA,329720,,,999999999,999999999
주식회사아이디피에듀케이션피티와이,079488,2017/06,UQ,837148,,,999999999,999999999
주식회사아이엔지스토리,095016,2019/12,NA,-1455127,,,-20.9,-22.12
주식회사아이엔지스토리,095016,2020/12,UQ,3377114,,,7.18,1.71
주식회사아이엔지스토리,095016,2021/12,UQ,-1042606,,,0.83,-5.74
주식회사아이엔지스토리,095016,2022/12,UQ,-1076654,-1076654,-426520,-0.61,-0.67
주식회사아이지엘,097991,2021/12,UQ,3192298,3192298,,4.75,5.59
주식회사아이지엘,097991,2022/12,UQ,4086716,4086716,,19.56,29.58
주식회사아이케이,082164,2016/12,NA,360303,,,0.41,2.4
주식회사아이케이,082164,2017/12,UQ,881369,,,1.46,3.38
주식회사아이케이,082164,2018/12,UQ,541465,,,0.25,2.06
주식회사아이케이,082164,2019/12,UQ,1135111,,,1.51,4.41
주식회사아이케이,082164,2020/12,UQ,687112,,,1.21,3.17
주식회사아이케이,082164,2021/12,UQ,685803,,,1,3.06
주식회사아이케이,082164,2022/12,UQ,748255,,,1.08,3.31
주식회사아이크어학원,064767,2012/12,UQ,-392621,,,0.06,1.02
주식회사아이풀,084915,2018/12,UQ,2042922,,,0.39,4.14
주식회사아이풀,084915,2019/12,UQ,1326682,,,2.07,1.95
주식회사아이풀,084915,2020/12,UQ,-1898440,,,-7.96,-9.09
주식회사아이풀,084915,2021/12,UQ,324754,,,-1.71,-1.38
주식회사아이풀,084915,2022/12,UQ,1056707,,,1.16,1.06
주식회사아일랜드조이,057944,2012/12,UQ,1247704,,,3.83,4.88
주식회사아일랜드조이,057944,2013/12,UQ,1028146,,,3.74,3.78
주식회사아일랜드조이,057944,2014/12,UQ,906961,,,4.98,5.03
주식회사아일랜드조이,057944,2015/12,UQ,1686378,,,11.76,11.92
주식회사아일랜드조이,057944,2018/12,UQ,952935,,,9.02,14.22
주식회사아트스피치앤커뮤니케이션,105246,2021/12,NA,2302617,,,7.08,7.25
주식회사아트스피치앤커뮤니케이션,105246,2022/12,UQ,111282,,,-0.15,0.09
주식회사아프리카오픈스튜디오,093774,2020/12,UQ,-531149,-531149,,-49.03,-170.91
주식회사안전,080995,2016/12,NA,222137,,,999999999,999999999
주식회사안전,080995,2017/12,UQ,28921,,,-45.51,-54.03
주식회사알프스보석궁전테마파크뮤지엄,086360,2017/12,NA,-1092097,,,-1.1,-1.1
주식회사알프스보석궁전테마파크뮤지엄,086360,2018/12,QG,-470029,,,-3.78,-4.05
주식회사애니멀킹덤,104938,2021/12,NA,-1449259,,,-0.09,-0.13
주식회사애니멀킹덤,104938,2022/12,UQ,1224035,,,0.62,0.6
주식회사어린농부,064877,2012/12,QS,-831254,,,-5.8,-8.29
주식회사어린농부,064877,2013/12,UQ,-306246,,,-5.23,-1.47
주식회사어린농부,064877,2014/12,UQ,-2445178,,,-4.13,-2.73
주식회사어린농부,064877,2015/12,NA,-600309,,,-0.67,-2.22
주식회사어린농부,064877,2016/12,DU,178959,,,-2.8,-2.77
주식회사어비스컴퍼니,104931,2021/12,NA,22372,,,-127.16,-2392.74
주식회사어비스컴퍼니,104931,2022/12,UQ,-5771522,,,6.02,-375.58
주식회사에듀엑스퍼트,107039,2021/12,NA,75265,,,2.01,18.51
주식회사에듀엑스퍼트,107039,2022/12,UQ,213712,,,3.52,2.72
주식회사에듀파크디앤씨,064461,2012/12,QG,89703,,,-0.09,-0.14
주식회사에스바디워크필라테스,093256,2019/12,NA,62935,,,7.56,14.92
주식회사에스바디워크필라테스,093256,2020/12,UQ,396574,,,-16.31,-64.68
주식회사에스바디워크필라테스,093256,2021/12,UQ,373132,,,2.26,5.03
주식회사에스바디워크필라테스,093256,2022/12,UQ,-794181,,,13.59,2.04
주식회사에스앤가든,099771,2020/12,NA,-1577286,,,-7.26,-7.63
주식회사에스앤가든,099771,2021/12,UQ,2951933,,,5.74,6.01
주식회사에스앤가든,099771,2022/12,UQ,8025638,,,12.24,13.49
주식회사에스에이치렌탈,098885,2020/12,NA,-2110360,,,8.25,8.44
주식회사에스에이치렌탈,098885,2021/12,UQ,321045,,,0.44,0.44
주식회사에스엘세레스,050381,2012/12,UQ,-5083771,,,-0.03,-0.03
주식회사에스엘세레스,050381,2013/12,UQ,-4779557,,,-0.03,-0.03
주식회사에스엘세레스,050381,2014/12,UQ,-4973464,,,-0.02,-0.02
주식회사에스엘세레스,050381,2015/12,UQ,-5317915,,,-0.02,-0.02
주식회사에스엘세레스,050381,2016/12,UQ,-4867862,,,-0.03,-0.48
주식회사에스엘세레스,050381,2017/12,UQ,-4428756,,,-0.04,-0.09
주식회사에스엘세레스,050381,2018/12,UQ,-5847618,,,-15.22,-15.02
주식회사에스엘세레스,050381,2019/12,UQ,5875406,,,999999999,999999999
주식회사에스엘세레스,050381,2020/12,UQ,12301192,,,999999999,999999999
주식회사에스엘세레스,050381,2021/12,UQ,26457607,,,7.04,9.09
주식회사에스엘세레스,050381,2022/12,UQ,24030769,,,6.08,7.94
주식회사에스제이써미트,090748,2018/12,NA,-206545,,,-6.4,-25.37
주식회사에스제이써미트,090748,2019/12,QS,-406511,,,0.14,999999999
주식회사에스카,088100,2017/12,NA,326859,,,999999999,999999999
주식회사에스카,088100,2018/12,QU,2728477,,,-3.52,0.1
주식회사에스카테크,012730,2012/12,UQ,5602657,,,0.39,1.06
주식회사에스카테크,012730,2013/12,UQ,-1706790,,,-0.78,-1.35
주식회사에스카테크,012730,2014/12,UQ,746642,,,0.85,0.98
주식회사에스카테크,012730,2015/12,UQ,210102,,,1.25,1.29
주식회사에스카테크,012730,2016/12,UQ,629223,,,1.19,1.24
주식회사에스카테크,012730,2017/12,UQ,1522773,,,1.2,1.24
주식회사에스카테크,012730,2018/12,UQ,2393159,,,1.24,1.47
주식회사에스카테크,012730,2019/12,UQ,4387637,,,1.01,1.42
주식회사에스카테크,012730,2020/12,UQ,1748333,,,1,1.82
주식회사에스카테크,012730,2021/12,UQ,913828,,,1.5,1.03
주식회사에스카테크,012730,2022/12,UQ,115141,,,-1.04,-1.57
주식회사에스투플래닝,087289,2017/12,NA,-210467,,,1.03,1.03
주식회사에스투플래닝,087289,2018/12,UQ,-146027,,,1.03,1.03
주식회사에스투플래닝,087289,2019/12,UQ,188601,,,1.01,1.02
주식회사에스투플래닝,087289,2020/12,UQ,-603833,,,1.18,1.19
주식회사에스투플래닝,087289,2021/12,UQ,153730,,,1.84,1.91
주식회사에어라인뉴스센터,072366,2014/12,NA,0,,,1.79,1.51
주식회사에어라인뉴스센터,072366,2015/12,QU,-133072,,,-1.31,-1.71
주식회사에어라인뉴스센터,072366,2016/12,UQ,1130861,,,4.1,4.07
주식회사에이브스토리,104991,2021/12,NA,1372235,,,1.66,1.65
주식회사에이브스토리,104991,2022/12,UQ,119643,,,1.19,1.49
주식회사에이스컨트리클럽,045497,2012/12,DU,-362770,,,-2.5,-0.95
주식회사에이스컨트리클럽,045497,2013/12,DU,-277346,,,-0.22,0.83
주식회사에이스컨트리클럽,045497,2014/12,DU,195955,,,-0.49,-0.37
주식회사에이스컨트리클럽,045497,2015/12,DU,-253075,,,0.12,0.13
주식회사에이스컨트리클럽,045497,2016/12,UQ,2608593,,,3.27,3.7
주식회사에이스컨트리클럽,045497,2017/12,UQ,4167534,,,2.64,3.05
주식회사에이스컨트리클럽,045497,2018/12,UQ,4245749,,,4.27,4.73
주식회사에이스컨트리클럽,045497,2019/12,UQ,5370073,,,4.62,7.02
주식회사에이스컨트리클럽,045497,2020/12,UQ,6967024,,,5.67,5.95
주식회사에이스컨트리클럽,045497,2021/12,UQ,9697259,,,9.58,13.2
주식회사에이스컨트리클럽,045497,2022/12,UQ,5776248,,,7.52,8.39
주식회사에이알스포츠,088864,2018/12,NA,-282353,,,-1.04,-57.64
주식회사에이알스포츠,088864,2019/12,UQ,-479874,,,-2.51,-11.64
주식회사에이엘,105875,2021/12,NA,288059,,,-1.64,0.12
주식회사에이엘,105875,2022/12,UQ,-280113,,,-1,-0.9
주식회사에이치리더스,038681,2012/12,UQ,8737381,,,36.58,59.9
주식회사에이치리더스,038681,2013/12,UQ,12170270,,,72.48,142.14
주식회사에이치리더스,038681,2014/12,UQ,3587072,,,-458.11,999999999
주식회사에이치리더스,038681,2015/12,UQ,-2787488,,,999999999,999999999
주식회사에이치리더스,038681,2016/12,UQ,699113,,,999999999,999999999
주식회사에이치리더스,038681,2017/12,UQ,3519969,,,999999999,999999999
주식회사에이치리더스,038681,2018/12,UQ,3492862,,,999999999,999999999
주식회사에이치리더스,038681,2019/12,UQ,2119457,,,999999999,999999999
주식회사에이치리더스,038681,2020/12,NA,1185752,,,999999999,999999999
주식회사에이치리더스,038681,2021/12,QS,1259739,,,999999999,999999999
주식회사에이치비렌탈,105129,2021/12,NA,-53217396,,,-0.63,1.98
주식회사에이치비렌탈,105129,2022/12,UQ,-27199467,,,2.56,2.58
주식회사에이치앤에이치디벨롭먼트,095572,2019/12,NA,-20482337,,,-36.29,-37.25
주식회사에이치앤에이치디벨롭먼트,095572,2020/12,UQ,-11336742,,,-1.11,-1.13
주식회사에이치앤에이치디벨롭먼트,095572,2021/12,UQ,-5589791,,,1.13,1.12
주식회사에이치앤에이치디벨롭먼트,095572,2022/12,UQ,14956735,,,-1.08,-1.07
주식회사에이치엠지엔터테인먼트,064869,2012/12,UQ,-4257981,,,-5.21,-5.33
주식회사에이치엠지엔터테인먼트,064869,2013/12,UQ,3278786,,,1.17,1.2
주식회사에이치티개발,081267,2016/12,NA,-14445890,,,0.16,0.16
주식회사에이치티개발,081267,2017/12,UQ,-1763389,,,-0.19,-0.19
주식회사에이치티개발,081267,2018/12,UQ,-2362734,,,0.81,0.81
