회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
(주)대구메트로환경,094365,2021/12,UQ,-790433,,,-158.26,999999999
(주)대구메트로환경,094365,2022/12,UQ,1423917,,,-131.07,999999999
(주)대마디앤에스,044626,2012/12,UQ,1747084,,,20.19,999999999
(주)대마디앤에스,044626,2013/12,UQ,320981,,,21720.11,999999999
(주)대마디앤에스,044626,2014/12,UQ,603269,,,23203.85,999999999
(주)대마디앤에스,044626,2015/12,UQ,1156303,,,999999999,999999999
(주)대마디앤에스,044626,2016/12,UQ,1193995,,,999999999,999999999
(주)대마디앤에스,044626,2017/12,UQ,96349,,,999999999,999999999
(주)대마디앤에스,044626,2018/12,UQ,-476873,,,999999999,999999999
(주)대마디앤에스,044626,2019/12,UQ,468765,,,999999999,999999999
(주)대산시스템,096896,2019/12,NA,-353027,,,0.16,0.35
(주)대산시스템,096896,2020/12,UQ,659045,,,0.73,999999999
(주)대산시스템,096896,2021/12,UQ,249963,,,4.66,999999999
(주)대산시스템,096896,2022/12,UQ,-483615,,,0.27,999999999
(주)대선,097004,2019/12,NA,0,,,-1.49,999999999
(주)대선,097004,2020/12,DS,0,,,-8.32,999999999
(주)대성개발,097023,2019/12,NA,245482,,,999999999,999999999
(주)대성개발,097023,2020/12,QS,417764,,,999999999,999999999
(주)대성개발,097023,2021/12,UQ,312402,,,999999999,999999999
(주)대성개발,097023,2022/12,UQ,-16166,,,999999999,999999999
(주)대양디엔아이,041913,2012/12,UQ,-3080444,,,-0.74,-31.34
(주)대양디엔아이,041913,2013/12,UQ,-2748046,,,-1.37,-9.69
(주)대양디엔아이,041913,2014/12,UQ,-576514,,,-2.12,-16.25
(주)대양디엔아이,041913,2015/12,UQ,-80637,,,-0.06,0.09
(주)대양디엔아이,041913,2016/12,UQ,-608210,,,-0.9,-23.07
(주)대영엔지니어링,044443,2012/12,UQ,1887835,,,13.4,999999999
(주)대영엔지니어링,044443,2013/12,UQ,152647,,,26.32,999999999
(주)대영엔지니어링,044443,2014/12,UQ,3438227,,,26.59,999999999
(주)대영엔지니어링,044443,2015/12,UQ,-431612,,,215.82,999999999
(주)대영엔지니어링,044443,2016/12,UQ,2794486,,,42942.86,999999999
(주)대영엔지니어링,044443,2017/12,UQ,-105349,,,999999999,999999999
(주)대영엔지니어링,044443,2018/12,UQ,3256799,,,6596.91,999999999
(주)대영엔지니어링,044443,2019/12,UQ,996105,,,364583.47,999999999
(주)대영엔지니어링,044443,2020/12,UQ,2548949,,,14422.24,999999999
(주)대영엔지니어링,044443,2021/12,UQ,3480822,,,44528369.1,999999999
(주)대영엔지니어링,044443,2022/12,UQ,6031962,,,12680502.26,999999999
(주)대원에이취알디,065988,2012/12,NA,774933,,,5.24,6.12
(주)대원에이취알디,065988,2013/12,QS,-164694,,,1.32,1.64
(주)대원에이취알디,065988,2014/12,NA,1035432,,,2.61,-0.23
(주)대원에이취알디,065988,2015/12,QS,-1111386,,,-4.58,-7.59
(주)대원에이취알디,065988,2016/12,QS,-455862,,,2.36,2.9
(주)대원에이취알디,065988,2017/12,DS,0,,,6.92,-54.86
(주)대재아이앤씨,058099,2012/12,UQ,66436,,,1.15,1.22
(주)대재아이앤씨,058099,2013/12,UQ,208365,,,1.65,1.83
(주)대재아이앤씨,058099,2014/12,UQ,310742,,,2.63,2.69
(주)대재아이앤씨,058099,2015/12,UQ,114299,,,2.79,2.78
(주)대재아이앤씨,058099,2016/12,UQ,-337799,,,-20.47,2365.21
(주)대재아이앤씨,058099,2017/12,UQ,-3570646,,,-38.1,999999999
(주)대재아이앤씨,058099,2018/12,UQ,-3348666,,,-62.57,999999999
(주)대재아이앤씨,058099,2019/12,UQ,-14242769,,,-0.5,-1.03
(주)대재아이앤씨,058099,2020/12,UQ,3199830,,,0.25,999999999
(주)대재아이앤씨,058099,2021/12,UQ,-3898727,,,3.91,7.34
(주)대재아이앤씨,058099,2022/12,UQ,17234621,,,4.17,13.35
(주)대지,013803,2012/12,UQ,-1259162,,,-8.27,-10.48
(주)대지시스템,096970,2019/12,NA,0,,,365.52,999999999
(주)대지시스템,096970,2020/12,UQ,337118,,,170.67,999999999
(주)대한안전관리공사,096242,2019/12,NA,1208175,,,170.03,999999999
(주)대한안전관리공사,096242,2020/12,UQ,-136290,,,115.77,999999999
(주)대한안전관리공사,096242,2021/12,UQ,-726070,,,-372.23,999999999
(주)대한안전관리공사,096242,2022/12,UQ,228304,,,97.09,999999999
(주)대현정공,098091,2020/12,NA,1337499,,,999999999,999999999
(주)대현정공,098091,2021/12,UQ,106021,,,999999999,999999999
(주)대호안전관리공사,096405,2019/12,NA,1597725,,,10.37,12.23
(주)대호안전관리공사,096405,2020/12,UQ,3952445,,,8.65,10.65
(주)대호안전관리공사,096405,2021/12,UQ,951350,,,16,17.27
(주)대호안전관리공사,096405,2022/12,UQ,1937606,,,7.09,7.91
(주)대흥종합엔지니어링건축사사무소,085444,2017/12,NA,5176783,,,999999999,999999999
(주)대흥종합엔지니어링건축사사무소,085444,2018/12,UQ,1483843,,,999999999,999999999
(주)대흥종합엔지니어링건축사사무소,085444,2019/12,UQ,8522860,,,999999999,999999999
(주)대흥종합엔지니어링건축사사무소,085444,2020/12,UQ,5362571,,,999999999,999999999
(주)대흥종합엔지니어링건축사사무소,085444,2021/12,UQ,7144787,,,999999999,999999999
(주)대흥종합엔지니어링건축사사무소,085444,2022/12,UQ,-511501,,,999999999,999999999
(주)더가디언스,096270,2019/12,NA,-232955,,,999999999,999999999
(주)더가디언스,096270,2020/12,UQ,-12878,,,999999999,999999999
(주)더가디언스,096270,2021/12,UQ,-6448,,,999999999,999999999
(주)더가디언스,096270,2022/12,UQ,232246,,,999999999,999999999
(주)더밸류앤코,051581,2012/12,UQ,476511,,,999999999,999999999
(주)더밸류앤코,051581,2013/12,UQ,3718160,,,999999999,999999999
(주)더밸류앤코,051581,2014/12,UQ,703493,703493,2736797,999999999,999999999
(주)더밸류앤코,051581,2015/12,UQ,-3966841,-3966841,6799929,999999999,999999999
(주)더밸류앤코,051581,2016/12,UQ,1209586,1209586,19994453,999999999,999999999
(주)더밸류앤코,051581,2017/12,UQ,1654037,1654037,-9571048,999999999,999999999
(주)더밸류앤코,051581,2018/12,UQ,-456248,-456248,-6644659,999999999,999999999
(주)더밸류앤코,051581,2019/12,UQ,10018210,10018210,-5571852,999999999,999999999
(주)더밸류앤코,051581,2020/12,UQ,1206594,1206594,-10699641,999999999,999999999
(주)더밸류앤코,051581,2021/12,UQ,1878177,1878177,-28666237,999999999,999999999
(주)더밸류앤코,051581,2022/12,UQ,14415538,14415538,19332653,999999999,999999999
(주)더베스트이앤씨,095986,2019/12,NA,-169803,,,23.57,999999999
(주)더베스트이앤씨,095986,2020/12,UQ,690135,,,20.74,999999999
(주)더베스트이앤씨,095986,2021/12,UQ,1694,,,39.4,999999999
(주)더베스트이앤씨,095986,2022/12,UQ,314519,,,-36.03,999999999
(주)더블유어쏘시에이츠,088359,2017/12,NA,-7019057,,,1.47,1.47
(주)더블유어쏘시에이츠,088359,2018/12,UQ,1504737,,,1.13,1.26
(주)더블유엠엔터테인먼트,098340,2021/12,QS,-2998357,-2998357,,18.83,23.16
(주)더에스엠씨그룹,086253,2017/12,NA,21628,,,29.5,39.77
(주)더에스엠씨그룹,086253,2018/12,UQ,2712508,,,10.52,14.61
(주)더에스엠씨그룹,086253,2019/12,UQ,5783482,,,17.04,31.8
(주)더에스엠씨그룹,086253,2020/12,UQ,3208567,,,23.3,77.2
(주)더에스엠씨그룹,086253,2021/12,UQ,404689,,,18.76,132.94
(주)더에스엠씨그룹,086253,2022/12,UQ,451269,,,3.1,-19.46
(주)더엠커뮤니케이션즈,096666,2019/12,NA,541923,,,105.96,999999999
(주)더엠커뮤니케이션즈,096666,2020/12,UQ,825335,,,25.27,999999999
(주)더엠커뮤니케이션즈,096666,2021/12,UQ,-43380,,,-18.18,999999999
(주)더와이홀딩스,100318,2020/12,NA,-1406577,,,-0.4,-0.48
(주)더와이홀딩스,100318,2021/12,UQ,-3170511,,,-0.6,2.99
(주)더와이홀딩스,100318,2022/12,UQ,-2146969,,,-0.1,9.69
(주)더웨이헬스케어,102111,2021/12,NA,1507463,,,4.39,4.98
(주)더웨이헬스케어,102111,2022/12,UQ,26539,,,-7.41,-10.16
(주)더인베스트먼트파트너스,097740,2020/12,NA,-1729705,,,0.8,13.51
(주)더인베스트먼트파트너스,097740,2021/12,UQ,743281,,,-0.8,999999999
(주)더인베스트먼트파트너스,097740,2022/12,UQ,-810665,,,-0.81,5.06
(주)더크림유니언,099671,2020/12,NA,264064,,,0.9,1.43
(주)더크림유니언,099671,2021/12,UQ,5530790,,,2.19,1.8
(주)더크림유니언,099671,2022/12,UQ,-3362686,,,1.39,1.52
(주)도시엔지니어링,068081,2012/12,NA,0,,,-0.86,999999999
(주)도시엔지니어링,068081,2013/12,DS,0,,,999999999,999999999
(주)도심엔지니어링종합건축사사무소,085314,2017/12,NA,2552820,,,-3.5,999999999
(주)도심엔지니어링종합건축사사무소,085314,2018/12,UQ,-2863118,,,-48.04,999999999
(주)도우엔지니어링,095561,2019/12,NA,454164,,,4.23,3.75
(주)도우엔지니어링,095561,2020/12,QS,-4437562,,,-24.09,-25.68
(주)도우엔지니어링,095561,2021/12,NA,496237,,,11.86,12.46
(주)도우엔지니어링,095561,2022/12,DU,-1344810,,,-4.33,-107.49
(주)도원엔지니어링건축사사무소,045815,2012/12,UQ,-1256747,,,999999999,999999999
(주)도원엔지니어링건축사사무소,045815,2013/12,UQ,-921273,,,4.71,9.68
(주)도원엔지니어링건축사사무소,045815,2014/12,UQ,456829,,,1.45,1.74
(주)도원엔지니어링건축사사무소,045815,2015/12,UQ,3452631,,,2.38,3.83
(주)도원엔지니어링건축사사무소,045815,2016/12,UQ,1638947,,,5.29,6.42
(주)도원엔지니어링건축사사무소,045815,2017/12,UQ,1563864,,,2.14,4.18
(주)도원엔지니어링건축사사무소,045815,2018/12,UQ,1137096,,,3.35,5.88
(주)도원엔지니어링건축사사무소,045815,2019/12,UQ,568823,,,1.36,3.71
(주)도원엔지니어링건축사사무소,045815,2020/12,UQ,1654515,,,6.42,7.02
(주)도원엔지니어링건축사사무소,045815,2021/12,UQ,3472765,,,8.34,10.72
(주)도원엔지니어링건축사사무소,045815,2022/12,UQ,3400990,,,8.61,11.44
(주)동남개발잡,083320,2016/12,NA,-351281,,,0.34,-4.08
(주)동남개발잡,083320,2017/12,UQ,1200925,,,2,2.02
(주)동남개발잡,083320,2018/12,UQ,-807692,,,1.88,2.01
(주)동남개발잡,083320,2019/12,UQ,543944,,,1.28,1.14
(주)동남개발잡,083320,2020/12,UQ,-353935,,,1.77,1.98
(주)동남개발잡,083320,2021/12,UQ,613282,,,0.06,-2.34
(주)동남개발잡,083320,2022/12,UQ,-749155,,,0.07,-1.55
(주)동서세일즈프로모션,086249,2017/12,NA,-327610,,,999999999,999999999
(주)동서세일즈프로모션,086249,2018/12,UQ,209408,,,999999999,999999999
(주)동서세일즈프로모션,086249,2019/12,UQ,90676,,,999999999,999999999
(주)동서세일즈프로모션,086249,2020/12,UQ,91033,,,-43,999999999
(주)동서세일즈프로모션,086249,2021/12,UQ,-72288,,,3.48,999999999
(주)동서세일즈프로모션,086249,2022/12,UQ,165056,,,-1247.98,999999999
(주)동서엔지니어링,103904,2021/12,NA,1135147,,,56.51,59.2
(주)동서엔지니어링,103904,2022/12,QG,1447711,,,53.65,58.17
(주)동양종합개발,098365,2020/12,NA,2160416,,,999999999,999999999
(주)동양종합개발,098365,2021/12,UQ,-77308,,,999999999,999999999
(주)동양종합개발,098365,2022/12,UQ,1494428,,,999999999,999999999
(주)동영관광,077501,2015/12,NA,1621557,,,0.47,0.3
(주)동영관광,077501,2016/12,UQ,1690808,,,-4.37,-3.26
(주)동영관광,077501,2017/12,UQ,3587526,,,-8.76,-7.54
(주)동영관광,077501,2018/12,UQ,3977972,,,-3.79,-2.81
(주)동영관광,077501,2019/12,UQ,3510550,,,-0.77,3.87
(주)동영관광,077501,2020/12,UQ,1980283,,,-1.02,8
(주)동영관광,077501,2021/12,UQ,2328706,,,7.64,12.1
(주)동영관광,077501,2022/12,UQ,3284110,,,8.31,14.32
(주)동우이앤씨,029562,2012/12,UQ,3936631,,,21.43,557.91
(주)동우이앤씨,029562,2013/12,UQ,4861995,,,22.51,23.83
(주)동우이앤씨,029562,2014/12,UQ,3952383,,,16.56,11.41
(주)동우이앤씨,029562,2015/12,UQ,1766923,,,24.66,22.23
(주)동우이앤씨,029562,2016/12,UQ,3954813,,,27.06,35.67
(주)동우이앤씨,029562,2017/12,UQ,6610625,,,50.94,107.62
(주)동우이앤씨,029562,2018/12,UQ,1010084,,,35.9,999999999
(주)동우이앤씨,029562,2019/12,UQ,4561276,,,404.31,999999999
(주)동우이앤씨,029562,2020/12,UQ,2476241,,,4.16,-10.27
(주)동우이앤씨,029562,2021/12,UQ,5201584,,,8.43,7.75
(주)동우이앤씨,029562,2022/12,UQ,7181973,,,10.41,999999999
(주)두레비즈,069358,2013/12,NA,2505312,,,160.65,999999999
(주)두레비즈,069358,2014/12,UQ,-379350,,,3201.44,999999999
(주)두레비즈,069358,2015/12,UQ,2244805,,,999999999,999999999
(주)두레비즈,069358,2016/12,UQ,411776,,,999999999,999999999
(주)두레비즈,069358,2017/12,UQ,-1220042,,,999999999,999999999
(주)두레비즈,069358,2018/12,UQ,-5377292,,,999999999,999999999
(주)두원에이앤씨,093277,2019/12,NA,560394,,,257.13,999999999
(주)두원에이앤씨,093277,2020/12,UQ,987811,,,91.63,999999999
(주)두원에이앤씨,093277,2021/12,UQ,258436,,,-18.62,999999999
(주)두원에이앤씨,093277,2022/12,UQ,940397,,,-34.26,999999999
(주)두잉피플플러스,094336,2019/12,NA,3474987,,,999999999,999999999
(주)두잉피플플러스,094336,2020/12,UQ,543161,,,999999999,999999999
(주)두잉피플플러스,094336,2021/12,UQ,3059957,,,154.05,999999999
(주)두잉피플플러스,094336,2022/12,UQ,2666600,,,17.55,62.74
(주)두현이엔씨,080952,2016/12,NA,-440908,,,9.2,11.98
(주)두현이엔씨,080952,2017/12,QS,3253958,,,12.11,14.99
(주)두현이엔씨,080952,2018/12,UQ,1315568,,,9.01,12.49
(주)두현이엔씨,080952,2019/12,UQ,2503537,,,9.94,14.24
(주)두현이엔씨,080952,2020/12,UQ,3580832,,,15.52,30.39
(주)두현이엔씨,080952,2021/12,UQ,3170223,,,16.54,34.66
(주)두현이엔씨,080952,2022/12,UQ,3667954,,,17.04,999999999
(주)드림티엔터테인먼트,070572,2014/12,UQ,2435701,2435701,,56.67,61.29
(주)드림화인테크홀딩스,061931,2012/12,UQ,-562067,,,0.27,0.53
(주)드림화인테크홀딩스,061931,2013/12,UQ,-731912,,,-0.37,-0.24
(주)드림화인테크홀딩스,061931,2014/12,UQ,-510444,,,-0.54,-0.71
(주)드림화인테크홀딩스,061931,2015/12,UQ,-595786,,,-0.52,-1.59
(주)드림화인테크홀딩스,061931,2016/12,UQ,-366449,,,-0.29,1.04
(주)드림화인테크홀딩스,061931,2017/12,UQ,-260394,,,0.01,-0.02
(주)드림화인테크홀딩스,061931,2018/12,UQ,-503604,,,-0.74,-0.77
(주)드림화인테크홀딩스,061931,2019/12,UQ,-431196,,,-0.94,-0.97
(주)드림화인테크홀딩스,061931,2020/12,UQ,-100457,,,-0.19,-0.36
(주)드림화인테크홀딩스,061931,2021/12,UQ,-307540,,,0.02,2.66
(주)드림화인테크홀딩스,061931,2022/12,UQ,-347942,,,-0.11,-11.2
(주)디노마드,100616,2020/12,NA,2189782,,,6.31,7.08
(주)디노마드,100616,2021/12,UQ,1201906,,,18.43,18.76
(주)디노마드,100616,2022/12,UQ,630863,,,7.67,11.18
(주)디디비코리아,017813,2014/12,UQ,-1243643,,,-0.53,999999999
(주)디디비코리아,017813,2015/12,UQ,3338110,,,32.37,999999999
(주)디디비코리아,017813,2016/12,UQ,2198438,,,999999999,999999999
(주)디디비코리아,017813,2017/12,UQ,-3585384,,,470.46,999999999
(주)디디비코리아,017813,2018/12,UQ,1818822,,,3138.04,999999999
(주)디디비코리아,017813,2019/12,UQ,5139324,,,999999999,999999999
(주)디디비코리아,017813,2020/12,UQ,-5700632,,,219.25,999999999
(주)디디비코리아,017813,2021/12,UQ,1682390,,,11.06,26.53
(주)디디비코리아,017813,2022/12,UQ,3041492,,,3.01,13.67
(주)디블렌트,105998,2021/12,NA,2641167,,,-4.43,-11.44
(주)디블렌트,105998,2022/12,UQ,6473270,,,3.29,-20.6
(주)디앤디네트웍스,078673,2015/12,NA,372548,,,-0.18,-5.26
(주)디앤디네트웍스,078673,2016/12,UQ,-1889650,,,-0.65,5.37
(주)디앤디네트웍스,078673,2017/12,UQ,-284705,,,-0.37,-5.73
(주)디에스개발,078348,2019/12,NA,-311033,,,3.65,3.98
(주)디에스개발,078348,2020/12,UQ,-489658,,,-0.19,-0.42
(주)디엔에이소프트,074723,2014/12,NA,-346585,,,1.09,1.72
(주)디엔에이소프트,074723,2015/12,UQ,528113,,,2.07,2.63
(주)디엔에이소프트,074723,2016/12,UQ,378803,,,0.28,0.61
(주)디엔에이소프트,074723,2017/12,UQ,-318230,,,1.49,-3.16
(주)디엔에이소프트,074723,2018/12,UQ,-716395,,,0.3,1.69
(주)디오로지텍,089516,2018/12,NA,159517,,,1.14,1.29
(주)디오로지텍,089516,2019/12,UQ,1835943,,,1.63,1.59
(주)디자인실버피쉬,096752,2019/12,NA,2495215,,,5.96,7.9
(주)디자인실버피쉬,096752,2020/12,UQ,285764,,,2.61,4.2
(주)디자인실버피쉬,096752,2021/12,UQ,805914,,,0.12,-3.07
(주)디자인실버피쉬,096752,2022/12,UQ,1342723,,,1.91,2.07
(주)디자인엘,091623,2018/12,NA,48567,,,1.15,5.45
(주)디자인엘,091623,2019/12,UQ,-359244,,,-0.43,-0.31
(주)디자인피버,101194,2020/12,NA,1392986,,,999999999,999999999
(주)디자인피버,101194,2021/12,QS,748921,,,999999999,999999999
(주)디지탈웨이브,094852,2019/12,NA,9314193,,,999999999,999999999
(주)디지탈웨이브,094852,2020/12,UQ,-9299924,,,2.88,5.08
(주)디지털다임,094113,2019/12,NA,640307,,,14.82,29.63
(주)디지털다임,094113,2020/12,UQ,1384618,,,4.93,5.22
(주)디지털다임,094113,2021/12,UQ,-1480658,,,3.76,9.05
(주)디지털다임,094113,2022/12,UQ,68709,,,10.43,16.88
(주)디지털트리니티,066389,2012/12,NA,-1174134,,,6.69,10.87
(주)디지털트리니티,066389,2013/12,UQ,-1005635,,,2.99,999999999
(주)디지털트리니티,066389,2014/12,NA,539523,,,2,999999999
(주)디지털트리니티,066389,2015/12,UQ,1702552,,,6.67,999999999
(주)디지털트리니티,066389,2016/12,UQ,-488006,,,6.04,38.87
(주)디지털트리니티,066389,2017/12,UQ,2000611,,,7.14,999999999
(주)디지털트리니티,066389,2018/12,UQ,3381713,,,10.18,10.97
(주)디지털트리니티,066389,2019/12,UQ,-1579218,-1579218,-1727156,-1.19,999999999
(주)디지털트리니티,066389,2020/12,UQ,76125,76125,,7,349.36
(주)디지털트리니티,066389,2021/12,UQ,-848821,-848821,,5.87,7.58
(주)디지털트리니티,066389,2022/12,UQ,3205544,3205544,,-0.4,1.32
(주)디티앤씨,053517,2012/12,UQ,3124904,,,5.32,6.42
(주)디티앤씨,053517,2013/12,UQ,5357336,,,10.25,12.98
(주)디티에스아이,070368,2013/12,NA,-362833,,,28112.52,999999999
(주)디티에스아이,070368,2014/12,UQ,1857440,,,999999999,999999999
(주)디티에스아이,070368,2018/12,UQ,6585396,,,31.98,40.65
(주)디티에스아이,070368,2019/12,UQ,11244078,,,999999999,999999999
(주)디티에스아이,070368,2020/12,NA,1163656,,,999999999,999999999
(주)디티에스아이,070368,2021/12,UQ,676027,,,85.58,125.07
(주)디티에스아이,070368,2022/12,UQ,3324408,,,4.8,6.46
(주)디피코,073994,2014/12,NA,522833,,,5.47,7.85
(주)디피코,073994,2015/12,UQ,1563906,,,0.92,2.1
(주)디피코,073994,2016/12,UQ,-940993,,,-5.67,-5.27
(주)디피코,073994,2017/12,UQ,-69403,,,0.82,-0.21
(주)딜라이브텔레웍스,094573,2020/12,UQ,160873,160873,,0.25,0.39
(주)딜라이브텔레웍스,094573,2021/12,UQ,1552259,1552259,,0.12,0.09
(주)딜라이브텔레웍스,094573,2022/12,UQ,379608,379608,,0,0.02
(주)딜리셔스,096390,2019/12,NA,-1770652,,,999999999,999999999
(주)딜리셔스,096390,2020/12,UQ,-6485159,,,999999999,999999999
(주)딜리셔스,096390,2021/12,UQ,-10650121,,,-268.78,-572.59
(주)딜리셔스,096390,2022/12,UQ,-19164423,,,-845.13,999999999
(주)딥다이브컴퍼니,021328,2019/12,UQ,-3022025,,,29.83,999999999
(주)땡큐플레이트,105300,2021/12,NA,-57896,,,3.01,7.01
(주)땡큐플레이트,105300,2022/12,UQ,25019,,,-121.33,-94.78
(주)래딕스플러스,061201,2012/12,UQ,-460515,,,5.25,999999999
(주)래딕스플러스,061201,2013/12,UQ,-1709057,,,6.59,999999999
(주)래딕스플러스,061201,2014/12,UQ,-98017,,,3.17,999999999
(주)래딕스플러스,061201,2015/12,UQ,357421,,,4.69,999999999
(주)래딕스플러스,061201,2016/12,UQ,449385,,,6.21,999999999
